 nx ny nz cryst_bool lambda_sign x_ev y_ev z_ev
0 0 0 0 0.9827918433765435 1.0 -0.5597101159685123 -0.8167236276051419 0.1403107344218984
1 0 0 1 0.9808225022717125 1.0 -0.5557806611437525 -0.814745286089757 0.1652209898685194
2 0 0 2 0.9819712539824472 1.0 -0.558919221649826 -0.8087953423843468 0.1829191018120854
3 0 0 3 0.7705600988544477 1.0 -0.4968886929831429 -0.8497140470413878 0.17631694486364682
4 0 0 4 0.9875797733600831 1.0 -0.48240815899534184 -0.8683326744837381 0.11524206939587454
5 0 0 5 0.9466333148283994 1.0 -0.4111725149974581 -0.8982179542098502 0.1553758978919715
6 0 0 6 0.32607220870000186 1.0 -0.5197856575573788 -0.8400420877510066 0.15540965544190988
7 0 0 7 0.4734816903545397 1.0 -0.4527190831550032 0.12470029555831275 0.8828902921852543
8 0 0 8 0.38100156691175324 -1.0 -0.7498590259471914 -0.6609462948684242 0.029350238589007607
9 0 0 9 0.2574999878775604 -1.0 -0.1089360300506353 0.8301518884236702 0.5467913528060051
10 0 0 10 0.8696013342772554 1.0 -0.5136206319680312 -0.8452472482119394 0.14748198468594242
11 0 0 11 0.9677734391726779 1.0 -0.4539816331983899 -0.8886210226110837 0.06521774982437636
12 0 0 12 0.7801449377684414 1.0 -0.41993765440014325 -0.8916014407339545 0.1694084924023665
13 0 0 13 0.4874633010884224 1.0 -0.20179187033332577 -0.3406736020293969 0.9182709501817501
14 0 0 14 0.2788243091235546 -1.0 -0.937647044528938 -0.3432967267839181 0.05445527766521627
15 0 0 15 0.22574021590100118 1.0 0.46921190827031023 0.4763371215953618 0.7436014602780037
16 0 0 16 0.45527775494527845 -1.0 0.9325758396876318 -0.3494424134935738 0.09051134118271734
17 0 0 17 0.43579299580943587 1.0 0.6197143108613468 0.49245533296272126 0.6110989428482272
18 0 0 18 0.9765990685694392 1.0 0.5252174063132522 0.7093534144401157 0.4700685157801254
19 0 0 19 0.9832041222032913 1.0 0.5089017061348988 0.7287889704056321 0.45813283020111956
20 0 0 20 0.9881255896151376 1.0 0.4685390113486338 0.770674364180021 0.4318937592049297
21 0 0 21 0.9818206969899473 1.0 0.4156571349815124 0.7872260416626394 0.45552640479683837
22 0 0 22 0.985820130246045 1.0 0.40183864786286533 0.8137599214500589 0.4199053361477312
23 0 0 23 0.9751927840185556 1.0 0.41458256496936685 0.7984227549046264 0.4366261573404959
24 0 0 24 0.9855344036178854 1.0 0.31443881149837555 0.8189131014058515 0.48011411786088803
25 0 0 25 0.5693050716607105 1.0 -0.5282871906702079 0.8422132085435294 0.10765479798222041
26 0 0 26 0.2954341221644881 1.0 0.4782362328234537 0.7985701748508056 0.3654802066509009
27 0 0 27 0.6024838563815673 1.0 0.823859226497515 0.5391109985305842 0.17497230117442253
28 0 0 28 0.9879129602959646 1.0 0.8760454925379706 0.3970675946960153 0.2736450625284978
29 0 0 29 0.9897237704759916 1.0 0.892750935845197 0.3443795857813237 0.29051414327810093
30 0 0 30 0.7480216987718793 1.0 0.9007275033547721 0.3704084520541112 0.2269086674130296
31 0 0 31 0.4353563209917407 1.0 -0.6738978595759204 -0.5740862997442621 0.46506622679456555
32 0 0 32 0.3584034057724448 -1.0 -0.4877057066535103 0.4381436995690562 0.7550981672773023
33 0 0 33 0.8743083562639242 1.0 -0.5972525365764396 -0.8017009600931788 0.02376926878731554
34 0 1 0 0.9826777413633759 1.0 -0.5848681841730813 -0.7937604109991745 0.16695393697815422
35 0 1 1 0.9814219424059528 1.0 -0.5929621699476699 -0.7914542134636056 0.14831079866839203
36 0 1 2 0.9806910682813714 1.0 -0.5937893393986937 -0.7864149657886286 0.17019319022843507
37 0 1 3 0.9861745939914646 1.0 -0.5635379700497967 -0.8127865857438181 0.1476581265865897
38 0 1 4 0.9878339917027112 1.0 -0.5261702444795419 -0.8343340510917071 0.16441278847230956
39 0 1 5 0.9868267552829522 1.0 -0.5232115051916141 -0.8383126773954218 0.15323699211758626
40 0 1 6 0.6226108953351741 1.0 -0.45626273679876683 -0.8443648865105328 0.28084204357067794
41 0 1 7 0.26635083135702003 1.0 0.14351271670480037 0.5262337583009696 0.83814207135094
42 0 1 8 0.3248244468097313 -1.0 -0.39563167189486886 0.6306447086759416 0.6676547248486357
43 0 1 9 0.41974937548316177 1.0 -0.6755342001924819 -0.33651260839950314 0.6560585406489781
44 0 1 10 0.7296032001377348 1.0 -0.6526886366021023 -0.6602246563793435 0.371619357352745
45 0 1 11 0.6276089721993205 1.0 -0.3397259429249354 -0.9219937514535771 0.18577891695325055
46 0 1 12 0.8016895745849992 1.0 -0.09720687015843898 -0.8843425646029095 0.4566060148810453
47 0 1 13 0.21517567351588748 1.0 -0.06445950255888827 -0.629310137549494 0.7744764188193837
48 0 1 14 0.7375045855682467 1.0 -0.24081999896706865 -0.6563593443819664 0.71498121593506
49 0 1 15 0.43181280170239356 -1.0 -0.0029146613566262128 0.7124216863241297 0.70174557042012
50 0 1 16 0.4015378390807686 1.0 -0.18685360631367337 -0.8773823153815635 0.4419117586840863
51 0 1 17 0.34194068162976066 1.0 -0.18819067426548933 -0.17562399863844935 0.9663024791553332
52 0 1 18 0.8264296875991846 1.0 0.6016284485569624 0.6868296261774902 0.40780911526329516
53 0 1 19 0.9805519071160065 1.0 0.5859001142038927 0.716081665144775 0.379404935417757
54 0 1 20 0.9817409072241314 1.0 0.4812761991660849 0.7730964344244822 0.4131526633054651
55 0 1 21 0.9819070745229201 1.0 0.44723923982084784 0.7937170116740772 0.41229888156972067
56 0 1 22 0.9782062846370936 1.0 0.3750202532958361 0.8240210929531916 0.424675226480371
57 0 1 23 0.9863720850427486 1.0 0.3801215783864148 0.8101973814653514 0.44619254667879443
58 0 1 24 0.9818376894774832 1.0 0.3466204093976701 0.837354952724575 0.4227185528653977
59 0 1 25 0.721566137075721 1.0 0.2937750915573913 0.8585593617481195 0.4202047333563803
60 0 1 26 0.5965334899305352 1.0 0.889813019261566 0.3760741642883789 0.2584589207348301
61 0 1 27 0.9806383615866876 1.0 0.8197069157814093 0.4694504105546152 0.3281720345340736
62 0 1 28 0.9838357044580497 1.0 0.8589961001109202 0.3969520146093255 0.3233493437318649
63 0 1 29 0.9842806875963345 1.0 0.8838173877783577 0.37000807015136805 0.2862880596243933
64 0 1 30 0.9825838546926202 1.0 0.8844709044916664 0.34347592252256615 0.31580929333217217
65 0 1 31 0.6560483491927389 1.0 0.8893643935523854 0.3638773490842673 0.2768108565511911
66 0 1 32 0.8478440876429685 1.0 -0.6109204777736924 -0.7861798246983271 0.09326013657544367
67 0 1 33 0.9795213224055688 1.0 -0.5894314457046969 -0.784791894814519 0.1915000069135974
68 0 2 0 0.9814184165397847 1.0 -0.5345418164254514 -0.8249250933941417 0.18374884157797025
69 0 2 1 0.9781388531286472 1.0 -0.572046272586886 -0.8012003287888904 0.17561632944582387
70 0 2 2 0.9808978025147697 1.0 -0.5380097354963135 -0.8300274937560863 0.1469689903352979
71 0 2 3 0.979103489904882 1.0 -0.5421866620293223 -0.824166363476828 0.16365643534820767
72 0 2 4 0.9854983802405263 1.0 -0.5728941353830684 -0.8028238905483943 0.1651245300021354
73 0 2 5 0.9865517872599856 1.0 -0.5782518628980484 -0.8000815891003441 0.15966913865116372
74 0 2 6 0.5495927215399876 1.0 0.4847125871576513 0.8743399211138394 0.024153885765664823
75 0 2 7 0.3056787187398621 -1.0 0.5989081273756175 -0.051365260333617546 0.7991687337441891
76 0 2 8 0.15826317368069037 1.0 0.3885146452193453 0.12729232752232 0.9126078203719474
77 0 2 9 0.4750791318557286 1.0 0.37998316347752953 0.7413542104515005 0.553178750603674
78 0 2 10 0.5314021523877887 1.0 -0.5947968507249838 -0.8035166969569402 0.02403381116367643
79 0 2 11 0.3179021058902884 -1.0 -0.8857893746359408 0.27088206233582246 0.3768289958147599
80 0 2 12 0.9479192840369322 1.0 -0.1305611313512322 -0.6277557283688112 0.767382913857501
81 0 2 13 0.8976894199170776 1.0 -0.19719838166861092 -0.5608109354084059 0.8041168403867871
82 0 2 14 0.9816848405227883 1.0 -0.2691800688360659 -0.6196417619232093 0.7372829697084502
83 0 2 15 0.9853234301447029 1.0 -0.3015416133798014 -0.5681363936628109 0.7656981739537604
84 0 2 16 0.9815543745743759 1.0 -0.2651123211670901 -0.530340667699097 0.8052665604319318
85 0 2 17 0.9597977306147736 1.0 -0.3590239874960219 -0.5787146592118493 0.7322507218267319
86 0 2 18 0.34630044359717554 1.0 -0.7429499139177407 -0.6472278178481339 0.1706504533048891
87 0 2 19 0.9699964750408392 1.0 0.5261766753779594 0.7410915587474941 0.41703885651268474
88 0 2 20 0.9778233479647165 1.0 0.4243964232986031 0.804268069177661 0.4159814284227005
89 0 2 21 0.98574218285895 1.0 0.4452567921785285 0.8131179392244807 0.37494747089455116
90 0 2 22 0.9858380063380933 1.0 0.4278053193929466 0.805350673112734 0.41035704211815965
91 0 2 23 0.9825612871016803 1.0 0.347634570654906 0.8494088568497062 0.39705767741079445
92 0 2 24 0.9781052266712744 1.0 0.25813979993460817 0.8622432434783665 0.4357756679366428
93 0 2 25 0.5032546627032275 1.0 0.2932578505967282 0.8401248029995301 0.45627858644515373
94 0 2 26 0.9432082079900688 1.0 0.8047435488050552 0.4434666865096182 0.39462022073485586
95 0 2 27 0.9872446294239756 1.0 0.8320737654993535 0.41640232474654315 0.3664182756269145
96 0 2 28 0.9813234148093561 1.0 0.8579315163064524 0.34272664876732306 0.382742677987223
97 0 2 29 0.9920631860110888 1.0 0.8619976183873436 0.35433525980767266 0.3625005235190383
98 0 2 30 0.9858973827149864 1.0 0.8692395158573212 0.3514198687403058 0.3477452227230108
99 0 2 31 0.9810042162209087 1.0 0.9255545795231346 0.2510320653479996 0.2834283374873987
100 0 2 32 0.7447713797098879 1.0 -0.7225021284463077 -0.6868412909294763 0.07899186961254513
101 0 2 33 0.9823277330847238 1.0 -0.5829008920812309 -0.7926093758581411 0.1788768495716348
102 0 3 0 0.8965439061300234 1.0 -0.5179628509608892 -0.8152864331848214 0.25888707362330665
103 0 3 1 0.9870862580476751 1.0 -0.5505964689511388 -0.8182849366155549 0.1650857076994109
104 0 3 2 0.9693187992437912 1.0 -0.5365190016715343 -0.8330043510314605 0.13509667652475954
105 0 3 3 0.9805394514990382 1.0 -0.5279022728068421 -0.8366444926358038 0.14609990865003755
106 0 3 4 0.9818915395963159 1.0 -0.5350856155723521 -0.8310869751617983 0.1515843782319564
107 0 3 5 0.9748256138552982 1.0 -0.53610960263844 -0.8288244748956841 0.16011397119785514
108 0 3 6 0.296446886902738 1.0 0.2513300861474452 0.9386918904454455 0.2359888188221506
109 0 3 7 0.6681204639219429 1.0 0.0989191441503266 0.8463122640638262 0.5234219661188556
110 0 3 8 0.819191889358932 1.0 0.1383165395881414 0.764136104829284 0.6300512266258136
111 0 3 9 0.7609478409528452 1.0 0.1375520900394702 0.8215789117461865 0.553251763937292
112 0 3 10 0.8256548437122748 1.0 -0.0032279989022836217 0.7752517298776167 0.6316441524662832
113 0 3 11 0.3370708459220674 -1.0 -0.9899141087287481 0.028790923766384896 0.13871243653128923
114 0 3 12 0.7856471246552869 1.0 -0.13779175486095055 -0.6018769763934023 0.7866114273133052
115 0 3 13 0.9796927327894737 1.0 -0.19290905468816963 -0.5682367739951021 0.7999331630198585
116 0 3 14 0.9789784155848843 1.0 -0.26791098605837615 -0.586396344355037 0.7644364138869089
117 0 3 15 0.9843253061137058 1.0 -0.27869309165268163 -0.584801692373509 0.7617986225126361
118 0 3 16 0.9774425560158826 1.0 -0.3488164723553693 -0.5207643236004665 0.7791864910780374
119 0 3 17 0.9449266195313689 1.0 -0.41824707835303016 -0.5547487515024526 0.7192518363936411
120 0 3 18 0.5414167996032285 1.0 -0.5333141019243892 -0.27678431612567167 0.7993538084199177
121 0 3 19 0.4337427234071327 1.0 0.541070978267082 0.7277934283245836 0.42137741060082046
122 0 3 20 0.9882390668168406 1.0 0.4960773416457377 0.814714596705386 0.3002455612009584
123 0 3 21 0.9750346853560011 1.0 0.39135252805108195 0.818226200116295 0.42112834650647335
124 0 3 22 0.9812193191294346 1.0 0.3751237548544594 0.8023904658102649 0.4641677594584504
125 0 3 23 0.888339364431538 1.0 0.3106822473785335 0.8478414284827225 0.42969925914783824
126 0 3 24 0.7066072922456774 1.0 0.3571753273961209 0.8086765986601461 0.46740554583672944
127 0 3 25 0.35564170977650256 1.0 0.7861638982667004 0.4155163703835085 0.45748494074168156
128 0 3 26 0.5841064337839305 1.0 -0.9748973090983432 -0.22258199447139712 0.00570021490336107
129 0 3 27 0.8898317897761852 1.0 0.8163415281532697 0.44395933669065424 0.36944095167912644
130 0 3 28 0.9839263850407101 1.0 0.8483253385636599 0.3743528370387341 0.3744383438590438
131 0 3 29 0.9856029386755448 1.0 0.8515443326330627 0.3668857666631945 0.3745224743329455
132 0 3 30 0.9896387949368802 1.0 0.8761325225497081 0.30789430717855815 0.3709351675666805
133 0 3 31 0.9768211506386582 1.0 0.8843869046513441 0.25766507134887773 0.38918956035329616
134 0 3 32 0.42923353946203424 -1.0 -0.3110502465596457 -0.2406505552141417 0.919421043043017
135 0 3 33 0.8572104042509533 1.0 -0.516374001286309 -0.8349736990900091 0.1902020310709491
136 0 4 0 0.3866299393120466 -1.0 0.40632501238383406 -0.6961417292550588 0.5918502150891335
137 0 4 1 0.7763595174370513 1.0 -0.450521622335139 -0.8695536065495006 0.2022542784350192
138 0 4 2 0.9867394323463544 1.0 -0.5303890081395956 -0.8322154047589067 0.1615704803689895
139 0 4 3 0.9752774965114818 1.0 -0.4992976681269393 -0.8410628293708459 0.2081229339926484
140 0 4 4 0.8551912187090974 1.0 -0.49981375100886694 -0.8473416584337138 0.17943892605911874
141 0 4 5 0.15914010252225694 1.0 0.1996890764613261 0.9795267653827081 0.025526234366079148
142 0 4 6 0.5894261454592342 1.0 0.5191933620093677 0.8522731734266888 0.06378628929959251
143 0 4 7 0.7453703963100956 1.0 0.009259044391473894 0.7319826813072995 0.6812603205553172
144 0 4 8 0.9743034966216656 1.0 0.03698212728748503 0.7579529417399274 0.6512600558679172
145 0 4 9 0.9846952158659544 1.0 0.03583047680520803 0.7507847238474883 0.6595744653707888
146 0 4 10 0.936496297065093 1.0 -0.003975233903264175 0.7536984914626583 0.6572083242643294
147 0 4 11 0.5307985850514363 1.0 -0.1902942381504983 0.676706227113277 0.7112360966042397
148 0 4 12 0.5234236234181975 1.0 -0.0071227331002616445 -0.6409763481281865 0.7675275811418353
149 0 4 13 0.9441569658288308 1.0 -0.19986437533037577 -0.5533399205983212 0.8086217680387057
150 0 4 14 0.8842782887672633 1.0 -0.2651566994006636 -0.6108929360012905 0.7459904459888677
151 0 4 15 0.9770473971381889 1.0 -0.3029035089189634 -0.6126047642785472 0.730044428146537
152 0 4 16 0.8889318578849617 1.0 -0.374477769419795 -0.521309441378211 0.7668134496344675
153 0 4 17 0.8966848801279634 1.0 -0.4386712502350248 -0.5175876045717017 0.7346227642885617
154 0 4 18 0.171909585915332 1.0 -0.14249537269493281 0.2718528258254991 0.951730586800289
155 0 4 19 0.5199821480141605 1.0 0.6545564787259047 0.7451984599703484 0.12741691966047902
156 0 4 20 0.5358071772644002 1.0 0.5351675345523011 0.7685020287629994 0.35071404555330415
157 0 4 21 0.478852627430067 1.0 0.7241902877826812 0.6543689128519645 0.21759998385610033
158 0 4 22 0.4746902537657971 1.0 0.3164466383995857 0.9456998679924387 0.07425149644745122
159 0 4 23 0.26716954786404734 1.0 0.2291366829021057 0.9438833948356664 0.23786659601994556
160 0 4 24 0.48783654365978657 1.0 -0.029257648186312497 -0.7129811054759589 0.7005725752960116
161 0 4 25 0.5818601034990852 1.0 0.21142225775581028 -0.7707045241523612 0.6010949720106775
162 0 4 26 0.3369891486267322 1.0 -0.8870538545795407 -0.33623295322707025 0.31635875243113165
163 0 4 27 0.46743786618241856 1.0 0.9675223578398309 0.15218883075310913 0.20183916090307163
164 0 4 28 0.8862286618360584 1.0 0.820120347531802 0.41104966269547183 0.398046216364702
165 0 4 29 0.9871353094437912 1.0 0.8561952905266212 0.3498789011477903 0.3801504689088906
166 0 4 30 0.9870520495151742 1.0 0.8419398893295621 0.28043769087772563 0.4609684634450546
167 0 4 31 0.9861222025379734 1.0 0.8386899628075317 0.27321398723231605 0.471119160580973
168 0 4 32 0.3684919167806192 1.0 0.614672563533897 -0.743513765804904 0.26337220752630225
169 0 4 33 0.2481290716597618 1.0 0.10945117241633506 0.6316063404985984 0.767524508728326
170 0 5 0 0.2894414613022861 -1.0 -0.5807064828700128 -0.39784489554345737 0.7102812258836317
171 0 5 1 0.31880429403108673 -1.0 -0.12235350215036866 0.5299756694674559 0.8391396846080286
172 0 5 2 0.2550224759564588 -1.0 -0.43243157719963465 0.8979290522981581 0.08201431630860728
173 0 5 3 0.5472101050311976 1.0 -0.23041716323623126 -0.9536019257025068 0.19378157338260588
174 0 5 4 0.3775636141379508 1.0 0.7865708154797056 -0.6043252090058605 0.1268755058930372
175 0 5 5 0.3493387774254837 1.0 0.8295307332296193 0.44787036261786295 0.3336029090341895
176 0 5 6 0.8170608338051366 1.0 0.18883781212596085 0.6565199100959814 0.7302889074599483
177 0 5 7 0.9872521835404978 1.0 0.1302925804118508 0.6954625350634734 0.7066510495376825
178 0 5 8 0.9464907238101798 1.0 0.13611993642685738 0.7099141471278149 0.6910088759306464
179 0 5 9 0.9798166809277875 1.0 -0.003194847817948865 0.7389301660415454 0.6737744449452161
180 0 5 10 0.9845985420657587 1.0 -0.002935180715445638 0.7124606243983004 0.7017059522308129
181 0 5 11 0.9841024063508985 1.0 0.0010334426256574977 0.7176951235990885 0.696356691328825
182 0 5 12 0.26502442272815085 -1.0 0.07932968128498874 -0.8914585319124055 0.4461036735421493
183 0 5 13 0.4036653248046204 1.0 -0.33305766028838835 -0.23479410465202755 0.9132055208680452
