r   g0(r)    P2(r)    P2_par(r)     P2_per(r)   
25.9104   82710   -0.00132536   -0.0188115   -0.049079
25.9893   204610   0.00457777   -0.00457473   -0.00782146
26.068   328832   -0.00309659   -0.0430478   0.0450375
26.1464   206140   2.17802e-05   -0.0620346   -0.0205557
26.2245   41646   -0.0181946   0.00316052   -0.0745638
26.3025   329528   0.00349252   -0.0381237   -0.0421243
26.3802   248180   -0.000209571   -0.00380978   0.0380573
26.5349   41194   0.00255173   -0.0576723   -0.0712284
26.6119   82386   -0.0171281   0.0601985   -0.0775031
26.6887   206394   0.0040412   -0.0510355   0.00444485
26.7653   205964   -0.00280974   -0.0102942   -0.0865644
26.8417   164334   -0.00487862   0.0176554   -0.0286987
26.9178   247932   -0.0144077   -0.0253204   -0.0372419
26.9937   247550   0.000683078   0.0325841   -0.000641811
27.145   82230   0.0036789   -0.0184851   -0.0161873
27.2203   413820   -0.00418966   -0.0176656   0.000190604
27.2954   247592   0.000749461   -0.0744648   -0.0254615
27.3702   81738   -0.00376739   -0.0014214   0.151292
27.5194   330000   0.000451061   0.000886386   0.0208669
27.5937   82236   0.0031392   0.0181665   0.00759436
27.7416   13742   -0.0522563   -0.200825   0.099563
27.8153   123980   -0.0105983   0.0261875   -0.0694978
27.8888   451958   -0.00545186   -0.024769   -0.0443631
27.9621   288386   0.00273773   0.00317182   0.0641637
28.0352   246736   0.00504528   -0.0188321   -0.0449857
28.1081   205936   -0.00370005   0.0553636   0.0916546
28.2534   206840   -0.00597464   0.00155871   -0.022947
28.3257   246440   0.00719246   -0.0171933   0.0251526
28.3979   165878   -0.00532492   0.0074445   0.0165407
28.4699   165318   0.00156593   0.00557772   -0.00944131
28.5417   82510   0.00972043   -0.01424   -0.0127588
28.6133   246842   0.00394241   -0.0653656   -0.0197841
28.6847   412820   -0.00217574   0.0304693   -0.00635326
28.8271   82816   -0.0133022   0.00396871   0.0366001
28.898   412270   -0.00039164   0.0463663   0.00642552
28.9688   165176   0.000132476   0.00968315   -0.0553712
29.0393   124122   -0.00997418   0.0319417   0.0370052
29.1097   165172   0.00480024   -0.0595881   -0.0751634
29.18   165522   -0.00870452   -0.0347871   -0.0202877
29.25   123080   0.00990223   0.00774876   0.0647485
29.3896   164472   0.00509083   0.000869895   0.0283885
29.4592   165674   -0.00683177   -0.0286152   -0.00504637
29.5286   248158   -0.00256999   0.0359649   0.0231691
29.5978   165094   -0.00644655   0.0128703   -0.0155405
29.7358   412838   -0.00237405   0.0374367   -0.00465757
29.8046   247606   -0.000535143   0.0544549   0.00991148
29.9416   82562   0.00570876   -0.0520002   0.0277375
30.0099   330520   -0.00128646   0.0231491   0.0191406
30.078   206340   -0.00512967   -0.0574316   0.0187374
30.146   206048   0.00527443   -0.0077867   -0.0111431
30.2138   82082   -0.0115338   -0.0791221   -0.0876148
30.2815   247072   0.0027661   -0.0632905   0.0478589
30.349   412134   0.0027189   0.0125465   -0.0293859
30.4836   82456   -0.00128648   0.0883489   0.139946
30.5506   289060   -0.00146325   -0.00840772   0.0234284
30.6176   413130   -0.000602714   0.00715858   0.0229958
30.6844   82008   0.0164718   0.0266983   -0.0599579
30.751   124288   -0.00265558   -0.0201085   -0.106636
30.8175   247336   0.00449054   -0.00783555   -0.0249894
30.8838   165412   0.00210191   0.0224832   0.0416791
31.082   289168   0.00652516   0.0298091   -0.0205192
31.1478   247060   -0.000966827   -0.000722222   -0.0204383
31.2134   345386   -0.0090904   -0.0211311   -0.0193462
31.2789   331946   -0.0107787   0.0625733   0.0253221
31.3443   248624   -0.00175278   0.00342145   -0.026154
31.4746   165338   0.00274904   0.00296986   0.0764841
31.5396   248012   -0.00492382   -0.0281838   0.121502
31.6044   329792   -0.000713429   -0.0254531   0.0363029
31.6691   289122   -0.00688682   -0.040048   0.018684
31.7981   82612   0.00429706   0.0365372   0.0569686
31.8624   329808   0.00224107   -0.0293291   0.0160066
31.9906   40916   0.0199242   0.047791   0.156235
32.0546   371296   0.00138287   0.0451834   0.0160295
32.1184   165312   0.00864199   -0.0658341   -0.0043694
32.182   164400   0.00543813   0.0254916   -0.0124589
32.2456   247672   0.00323644   0.054196   -0.0193281
32.309   412756   0.00171768   0.0385804   -0.0287462
32.3723   124814   -0.00956996   0.0773886   0.0276068
32.4985   165160   -0.00332506   0.0877468   0.03276
32.5614   246760   -0.00503075   -0.0478709   0.0474987
32.6242   412808   -0.00211402   -0.0121153   -0.0522746
32.6869   83000   -0.000382721   0.0486191   0.142237
32.7494   41706   0.00422007   0.0206743   0.0909009
32.8119   495922   -0.000843017   0.00261631   0.0181146
32.8742   331194   -0.00497416   0.0208487   -0.0365399
32.9985   122796   -0.00145907   -0.0868965   -0.0689163
33.0604   164408   0.00280948   0.0903457   -0.0676499
33.1223   288716   -0.00234367   0.0733306   0.0168645
33.184   207580   0.00178243   -0.021518   0.0377361
33.2457   164436   0.00694467   -0.0107198   0.0139104
33.3072   165104   -0.00571772   0.0262124   0.0127775
33.3686   289870   -0.00294879   0.0428514   0.00854592
33.491   83368   -0.00258447   0.0379221   -0.0619755
33.5521   455600   0.000939933   -0.0259986   0.01575
33.613   164454   0.00195992   -0.0388158   0.0424212
33.6739   123698   -0.00687617   0.0164288   -0.0376855
33.7952   331444   -4.09719e-05   0.0462462   0.0144123
33.8557   248330   0.00367704   0.0127502   0.0288815
33.9764   82390   -0.0112182   -0.0881226   -0.083056
34.0366   207262   -0.0128161   0.00777814   0.03995
34.0967   412270   -0.00463877   0.0164806   9.82473e-05
34.1567   124492   -0.0127327   -0.0316722   0.000799956
34.2165   454982   -0.00216224   0.0307943   -0.0219223
34.2763   207492   0.00448148   0.0163326   -0.0612591
34.3955   248544   -0.00324582   -0.00267985   0.0183751
34.455   288234   -0.000701844   0.0222061   0.0451257
34.5143   81858   -0.00283821   0.141371   0.147105
34.5736   247502   0.0046216   0.00613015   -0.0749162
34.6327   96522   -0.00485057   0.0276065   -0.0558852
34.6918   165752   0.000852929   0.0378378   0.025105
34.7507   167106   -0.00319467   0.0405715   -0.0293439
34.8683   41200   0.0114485   -0.0486382   0.369639
34.927   330828   -0.000198006   0.0572967   0.0266033
34.9855   372094   -0.00499587   0.0422807   0.013495
35.044   82382   -0.010523   0.0650135   0.0376163
35.1024   165202   -0.00287116   0.0370919   -0.122558
35.1606   165082   0.00193281   0.00980543   -0.0062216
35.2188   165002   0.00190211   -0.0165315   0.204705
35.3348   82570   0.00926733   -0.0821227   -0.0574944
35.3927   207950   -0.00187052   -0.0985638   0.0413346
35.4505   412842   -0.00157019   0.0969781   -0.00769935
35.5082   165516   0.00514563   -0.0744259   0.0778489
35.6233   247624   -0.00282171   -0.0209928   -0.0296291
35.6807   166488   -0.00280719   -0.128236   0.0451467
35.7952   82198   -0.015543   0.114827   0.0124524
35.8524   370824   -0.00198859   -0.0302977   -0.0399019
35.9094   163932   0.00874963   0.0735335   -0.0598738
35.9664   83352   0.000779015   0.0845621   0.263895
36.0232   164942   -0.00042738   -0.0301449   0.149516
36.08   249796   -0.0027832   0.043414   0.0580123
36.1367   331660   0.00441734   0.0187208   0.00359724
36.2498   41438   0.00483598   0.027226   -0.0811651
36.3062   329544   -0.00114332   -0.0503826   -0.0051489
36.3625   82494   0.00480576   -0.044044   -0.0967906
36.4188   124418   0.00844802   -0.048536   0.0378835
36.4749   83722   0.0124295   0.0649919   -0.0373928
36.531   166108   0.00684953   -0.00476203   -0.00465663
36.587   81738   0.00297418   0.0636539   0.0622545
36.6987   81458   -0.00128202   0.0896662   0.0555488
36.7545   123870   -0.00918631   0.0121696   -0.0403917
36.8101   290452   0.0030443   0.0656702   0.0566847
36.8657   124988   0.00277792   -0.0461643   0.063275
36.9211   82924   -0.0104978   -0.0112153   -0.130916
36.9765   663366   0.00598913   0.0625447   -0.051066
37.0871   124192   0.00180039   0.0480073   0.0413963
37.1422   166112   0.00911354   0.0387315   0.102877
37.1973   248142   -0.00678652   0.0550069   0.0278217
37.2523   123280   0.00255887   -0.0183133   -0.0126638
37.362   166168   0.00961159   0.0872258   0.0812982
37.4168   248686   0.00766419   0.0163357   -0.0347606
37.526   41904   -0.00375245   0.177271   0.0484476
37.5805   207318   0.0121453   0.0613406   -0.0441161
37.6349   166866   0.00715608   -0.00560808   0.136679
37.6893   165828   0.0156925   -0.0360064   -0.0120681
37.7435   247808   0.00454674   0.0251533   0.0546795
37.7977   81828   -0.00877369   -0.0892952   -0.0802992
37.8518   42066   0.0149458   0.120378   0.0712608
37.9598   165704   0.00504556   -0.0284624   0.0638809
38.0137   83188   0.0194446   -0.0529781   0.0571851
38.0675   248724   0.0100842   0.0365519   0.0916391
38.1213   56098   0.00377695   -0.107501   -0.0494559
38.2285   332088   -7.28036e-05   -0.00474056   0.112122
38.282   166702   0.00873133   0.0397853   0.0744963
38.4421   333872   0.00718765   0.0366193   0.068653
38.4953   166870   0.0154862   0.084768   0.0989974
38.5484   166592   0.00893968   -0.00508204   0.072664
38.6015   81194   0.0098226   -0.0254174   -0.0633116
38.6544   165576   0.014811   0.101429   0.0810546
38.7074   207514   0.0170973   -0.0143883   0.0583625
38.813   84088   0.0104041   -0.0207919   0.00936237
38.8657   251012   0.0041121   0.0567376   -0.0467641
38.9183   164586   0.00591407   -0.0151214   -0.077646
39.0758   330474   0.0117339   0.0144904   0.0694626
39.1281   82938   0.0206113   -0.122851   0.143614
39.2326   42380   0.027895   0.000872855   0.358676
39.2847   82256   0.0145887   0.023539   0.0429018
39.3368   207588   0.0118696   0.0491471   0.00070851
39.3888   84428   0.0158801   0.080548   0.128307
39.4407   42220   -0.00998931   0.016518   -0.124444
39.4926   167518   0.0174212   0.151633   0.108779
39.5444   168100   0.00384436   0.0399939   -0.0149327
39.5961   124764   0.0160043   -0.0341363   -0.0762071
39.6478   122766   0.0136879   0.117977   0.0493486
39.6993   250650   0.00414402   -0.00766135   -0.00122172
39.7509   166080   0.0153265   0.176523   -0.0109005
39.8023   83184   0.0138736   0.0965821   0.021937
39.905   166708   0.0121626   0.00610375   0.0579643
40.0075   82684   -0.000410551   -0.105079   -0.0284638
40.0586   292154   0.0161736   0.0944172   0.097311
40.1097   124000   0.0118292   0.0861569   0.0695376
40.1607   82140   0.0151565   0.147745   0.0569022
40.2116   166414   0.00789061   0.0454612   0.0728188
40.2625   166132   0.0233638   0.105305   0.0149674
40.3133   83798   0.0277899   0.138282   0.06388
40.4147   41330   0.0150752   0.227937   -0.0397709
40.4653   124422   0.00271805   -0.0245916   0.00902651
40.5159   165310   0.0181237   0.0473086   -0.00886613
40.5664   42074   -0.0106734   0.0369183   -0.220044
40.6671   166866   0.00670976   -0.0396525   0.101999
40.7174   84052   0.00321463   0.0793008   0.10254
40.8179   81674   0.0153892   0.15868   0.0255133
40.868   125588   0.00564979   -0.0304553   0.0831829
40.918   125250   0.0215789   0.0605281   0.0340864
40.968   125758   0.0055154   -0.0835247   0.0705032
41.0179   83850   0.0353807   -0.129253   0.0355652
41.0678   167244   0.00141283   -0.0544607   0.13256
41.1176   82704   0.00851717   0.138624   0.0115139
41.2667   288978   0.0129074   0.119959   0.0284574
41.3163   165174   0.0174564   0.0332348   -0.0516545
41.3658   83240   0.019275   0.0198951   -0.0289627
41.4152   41884   0.00594711   0.302251   -0.0597566
41.4646   166600   0.00572699   0.0447844   0.0264606
41.514   165472   0.0119967   0.0131631   -0.0143217
41.6124   14134   -0.0182555   -0.0967629   -0.102373
41.6616   82592   0.0110258   -0.0226031   0.102349
41.7107   166852   -0.00100098   0.127544   0.00473083
41.8087   82488   0.0167256   0.0283958   0.200214
41.8577   166582   0.0249175   0.0257495   0.0616856
41.9065   84480   -0.0088075   0.0124728   0.111163
41.9553   84306   -0.00650543   -0.128005   0.118916
42.0041   206760   0.0161291   -0.0212708   0.12985
42.1014   83046   0.00431237   0.306957   0.0351457
42.247   250624   0.0049393   -0.0173927   0.0166875
42.3921   81854   0.0180029   -0.163146   -0.108876
42.4404   206958   0.0065769   0.0251534   -0.00115385
42.4886   41264   0.00176486   0.340352   -0.113009
42.5367   82438   0.000532437   0.00788985   0.0737237
42.5848   82560   0.00764913   -0.0503013   0.161104
42.6329   40912   0.00842561   -0.0181986   0.214494
42.7288   166188   0.0110921   0.113926   0.124011
42.7767   125902   -0.00566535   -0.034035   0.0673675
42.8245   166048   0.011704   0.0717805   0.190317
42.8722   83098   -0.00550285   0.176071   -0.0648304
42.9676   249212   0.00147213   0.0160865   -0.00761248
43.1103   81928   0.0154755   0.299982   0.0458586
43.1577   84370   -0.0133427   -0.103451   -0.0086082
43.2051   40786   0.00987709   0.136572   0.142866
43.2525   41710   0.000765511   -0.219783   0.203092
43.2998   82366   0.0109392   0.162362   -0.029851
43.347   83256   -5.19367e-05   -0.185203   0.068456
43.3942   82930   -0.0034488   0.0396696   -0.0445898
43.5355   41734   -0.0114259   -0.040433   -0.103312
43.5825   82460   0.00651183   -0.00834808   -0.0332301
43.6294   124576   -3.4738e-06   0.0939984   0.0616564
43.7232   166738   0.0124984   -0.0763662   0.204007
43.91   164720   0.000624102   -0.0687354   0.151583
43.9566   124724   -0.0118427   0.00370641   0.15318
44.0496   42240   -0.0264901   -0.0349031   0.0203517
44.0961   163916   -0.00269225   0.024999   0.201538
44.1425   126176   -0.014486   0.0590374   0.0120002
44.1888   83382   0.00241739   0.0363082   0.0360946
44.2351   82340   0.00336744   0.0666855   0.200003
44.2813   165198   -0.00220489   0.0235934   0.18538
44.3737   41804   -0.0177586   0.0250578   0.039134
44.4658   83354   -0.0108823   0.0900199   0.209239
44.6037   81744   0.00665355   0.250786   0.0237805
44.6496   41672   0.00697623   0.268663   -0.154838
44.6954   41266   -0.00681754   0.267277   -0.124403
44.7412   83332   0.00376539   -0.0418594   -0.0455469
44.7869   82850   -0.00181458   0.0761273   0.183365
44.8326   82994   -0.0112835   -0.123589   -0.127829
45.0148   165664   0.00109638   0.0401603   0.0145644
45.0603   14326   -0.0328095   -nan   0.00790967
45.151   84742   -0.0305857   -0.00161132   0.0618298
45.2868   40778   -0.0135355   -0.0575196   0.0565191
45.332   124490   -0.0199606   0.0539208   -0.0642724
45.3771   41236   -0.00959745   -0.106706   0.0863659
45.4222   83608   -0.0220733   0.0350881   0.0380543
45.4673   122960   -0.00511465   0.0265136   0.192329
45.5122   83408   -0.00302948   0.189666   -0.023673
45.6918   206802   -0.00933662   -0.0557872   0.0505696
45.8706   83158   -0.00729312   -0.10187   0.00824422
46.0043   41046   0.00638064   -0.190771   0.277405
46.0932   82894   -0.00642721   0.364146   0.211162
46.1376   41152   -0.013078   -0.232576   0.54262
46.2262   82752   -0.00974201   -0.0583105   -0.207444
46.2705   42372   -0.034235   0.372296   0.114581
46.3589   83692   -0.0160391   -0.136577   -0.00915461
46.403   83906   -0.0315007   0.216766   0.115862
46.5791   82978   -0.025659   0.0277446   0.155772
46.6669   41558   -0.0227496   -0.0548736   0.0510681
46.7107   82568   -0.0070903   0.00202213   0.0764982
46.7545   83276   -0.0176507   -0.0620367   -0.0849943
46.842   41864   -0.00193548   -0.0499218   0.436923
46.9293   41308   -0.0195849   -nan   -0.0865967
47.0165   82840   -0.0155368   -0.0126095   -0.119096
47.4066   83574   -0.020499   -0.0900815   -0.0526856
47.4498   82454   -0.011468   -0.184023   -0.0810379
47.4929   41908   -0.0346766   0.376366   0.174087
47.579   83282   -0.0343868   -0.0622454   -0.0884148
47.7508   83032   -0.0289605   0.0787513   -0.227616
47.8364   41338   -0.0256208   -0.0440865   0.28556
47.9219   83000   -0.0242686   0.185697   -0.0536208
48.0499   41408   -0.00903899   0.0876533   0.225236
48.2624   82286   -0.0171621   0.0201082   0.0679723
48.5162   13864   -0.0401401   0.28867   -0.0804929
48.6005   83188   -0.03765   0.0752091   0.0926648
48.7267   41006   -0.0103376   0.169946   -0.428146
48.7687   82802   -0.0350795   0.209719   0.335588
48.8526   83024   -0.0328527   0.0904566   0.0859269
49.1033   82674   -0.0241327   -0.0224911   0.0135527
49.5184   40960   -0.0142881   -0.0101314   -0.11539
49.7246   41364   -0.0421808   -0.0432236   -0.210104
49.8069   41494   -0.0414983   -nan   0.296534
49.889   83002   -0.0379763   0.194936   0.232505
50.0528   83292   -0.0328907   -0.0157247   0.0782515
50.3789   41318   -0.0220331   -0.0882926   0.0307218
50.8641   41232   -0.0462104   0.0765321   0.225972
50.9445   41182   -0.0422671   0.168898   0.0398488
51.0248   82730   -0.0425983   0.146644   0.25924
51.2649   41956   -0.0308646   0.0279603   -0.232833
52.018   13776   -0.0504025   -nan   0.010274
52.0966   82036   -0.047272   0.415455   0.207849
52.2536   41504   -0.0425109   -0.222749   -0.0585395
53.1854   40782   -0.0503068   0.0967805   0.22691
53.2623   40928   -0.0493729   -0.0413204   0.901201
54.3276   40836   -0.053382   -0.459575   -0.00403455
55.4833   13380   -0.0575113   -0.431284   -0.260515
