r   g0(r)    P2(r)    P2_par(r)     P2_per(r)   
37.6447   160818   -0.00163058   -0.00257322   0.0417514
37.6991   160844   -0.0105546   -0.0246093   -0.0623741
37.7534   240750   -0.0151913   -0.123332   -0.0677553
37.8076   80314   -0.0194693   0.0435575   -0.0640882
37.8617   40132   0.0119237   -0.0281718   0.082993
37.9697   160008   -0.00442093   -0.00812719   0.0639729
38.0236   80070   -0.00146442   -0.0870901   0.0116571
38.0774   239046   -0.00577004   -0.0391217   0.0217657
38.1312   53298   0.00204278   -0.0428334   0.0465479
38.2384   322012   -0.0133397   -0.0755436   -0.0383937
38.2919   159884   -0.0120328   -0.0636546   -0.0843679
38.4521   322132   -0.013379   -0.0151606   0.0117436
38.5053   160310   -0.00911058   0.00105279   -0.0348407
38.5584   160910   0.000299428   0.0573489   -0.0538988
38.6115   79938   -0.018818   0.0203173   0.164304
38.6645   159808   -0.0169252   0.00267424   0.0278471
38.7174   199464   -0.00320438   0.0418759   0.0352507
38.8231   79102   0.00967678   -0.0641736   -0.0237173
38.8758   240978   0.00376087   -0.0346665   0.049769
38.9284   160046   -0.0261699   -0.0768937   0.00300177
39.0859   319524   -0.00853811   0.0149109   -0.0555692
39.1383   79750   0.00277925   -0.0901143   -0.0589851
39.2428   40288   0.00585497   -0.128649   -0.0197918
39.2949   79804   -0.0152037   0.0413599   0.00448497
39.347   201798   -0.0048989   -0.0379791   -0.0551273
39.399   79220   0.0221507   0.0157549   -0.062042
39.451   40860   0.0158143   0.0407491   -0.0433665
39.5028   159670   0.019746   0.0479516   -0.0429719
39.5547   160280   0.00836762   0.0206414   -6.54487e-06
39.6064   120354   -0.0108787   -0.0589177   -0.00542362
39.6581   119890   -0.0247398   -0.0458356   -0.0020865
39.7097   239792   -0.00398049   -0.0169911   -0.040614
39.7612   159576   -0.00827536   -0.100424   -0.0802553
39.8127   80104   -0.000824311   0.0284806   -0.0821458
39.9154   160102   -0.00187486   -0.0628416   -0.0680926
40.0179   80242   -0.0242726   -0.153182   -0.0715831
40.069   279050   -0.00127807   0.0137634   -0.0528067
40.1201   119568   0.0013042   0.0125293   0.0143125
40.1711   79798   -0.0158122   0.017105   0.0338234
40.2221   159072   -0.000856403   -0.0125498   -0.0577394
40.273   159794   0.0109504   -0.0823952   -0.0205733
40.3238   80098   0.025251   0.00526677   0.02708
40.4252   39654   -0.000333944   0.0978005   -0.175893
40.4758   120840   -0.00599877   -0.0631294   -0.0701122
40.5264   159572   0.0104399   -0.0105566   -0.0854285
40.5769   40566   0.0228414   0.113371   0.0323177
40.6777   160956   0.0146425   -0.0097032   0.0179347
40.728   78470   0.0280938   -0.0163891   0.0292967
40.8285   80046   -0.0128355   -0.020208   0.000368469
40.8786   119836   0.0221686   0.0757409   0.0600185
40.9287   119158   0.0214622   -0.116143   0.00334447
40.9787   118978   0.0155753   0.110316   -0.085012
41.0286   80568   0.022717   -0.113464   -0.0454069
41.0785   159428   0.00334923   0.0694493   0.002612
41.1283   79350   -0.0249713   0.0996793   -0.0265692
41.2774   279138   -0.00664129   -0.0612139   0.0232835
41.327   159362   -0.00498607   -0.0942308   -0.0455388
41.3765   80092   0.0294622   0.0870101   0.0641397
41.426   39320   0.0255124   0.0388943   0.135236
41.4754   158368   0.00921976   -0.0284326   -0.0312559
41.5247   158204   0.00935513   0.121748   -0.0710076
41.6233   13670   0.0346328   -0.0291812   -0.22302
41.6724   79496   0.0278027   -0.00111374   -0.0927115
41.7215   160460   0.0131681   -0.0234367   -0.0644464
41.8196   79208   0.0100415   -0.164694   0.124604
41.8685   159292   0.0206459   -0.0228671   -0.0421809
41.9174   80504   0.0380059   0.0859351   -0.0824636
41.9662   80236   0.0377425   0.0254001   0.0198998
42.015   199000   0.0183944   -0.072969   -0.0518944
42.1124   78548   0.0297371   0.0461455   -0.0279704
42.258   237740   0.0327834   0.0617455   0.0806584
42.4032   79116   0.0227711   -0.039224   -0.182318
42.4514   198620   0.0163501   -0.0186457   -0.0152881
42.4996   39424   -0.013291   -0.114317   0.0749574
42.5478   79332   -0.0156825   -0.0964903   -0.077315
42.5959   79170   -0.0181209   -0.0992978   -0.0757399
42.6439   39586   -7.52867e-06   0.105877   0.168082
42.7399   158672   0.0168314   0.00789559   -0.0622968
42.7878   118822   0.0364893   0.120048   -0.0211159
42.8356   158548   0.035653   0.0774588   0.0323807
42.8834   79808   0.0309742   -0.00983023   -0.00865376
42.9788   239292   0.025101   0.024241   0.0534464
43.1215   79508   0.0314487   -0.0575959   -0.00883512
43.169   79774   0.0499565   0.080512   -0.0259664
43.2164   39448   0.0253664   0.365274   0.199578
43.2637   39750   0.0418878   -0.0140207   0.0660339
43.311   79498   0.0190827   -0.021256   -0.0688154
43.3583   79826   0.0454588   -0.0953076   0.0464337
43.4055   78310   0.0384509   0.102793   -0.00352059
43.5468   39704   0.0511091   -0.00404804   0.0522548
43.5938   78994   0.0292362   0.0499717   0.0351765
43.6408   118068   0.0432625   0.0767935   0.0210156
43.7345   158520   0.0331583   -0.0264506   0.0700774
43.9214   158262   0.015819   -5.17968e-05   0.0448626
43.968   118628   0.0156068   0.0690605   0.000983326
44.0611   40058   0.0546526   0.0478015   -0.0489254
44.1075   157964   0.0267218   0.0376105   0.116442
44.1539   119172   0.0528751   0.00311609   0.0392816
44.2003   79106   0.0353472   0.0659033   0.148685
44.2466   78860   0.0396269   -0.0302248   -0.0670589
44.2929   159396   0.0372347   0.150602   0.0915511
44.3852   39732   0.0572185   -0.00269536   0.168226
44.4774   79296   0.0550088   0.0314896   0.0925916
44.6153   79132   0.0368813   0.338432   0.0598144
44.6612   39772   0.0445282   0.0625723   -0.108692
44.707   39390   0.0433896   0.0586197   0.159444
44.7528   79328   0.0485947   0.100722   0.228172
44.7985   78708   0.0404847   0.170866   0.0177986
44.8442   78788   0.0554754   0.0165498   0.00440427
45.0265   157584   0.0454802   0.0803361   -0.111779
45.072   13274   0.0692371   -0.118088   -0.0136821
45.1628   79568   0.0648588   -0.0389651   -0.0226598
45.2986   39396   -0.00082284   0.0621615   -0.156482
45.3438   118898   0.0435187   0.0207755   -0.0176055
45.3889   39332   0.0496085   0.0335121   0.0899956
45.434   79704   0.0628248   0.024737   -0.0418266
45.4791   118150   0.0371343   0.0867793   0.0172362
45.5241   79000   0.0463014   -0.00340815   0.0306269
45.7037   198438   0.0537981   0.0621656   0.129803
45.8825   79628   0.0582488   0.0197746   0.0643458
46.0162   39310   0.0446849   -0.109605   -0.166258
46.1052   79048   0.0475691   0.051025   0.148924
46.1496   39498   0.0605215   0.0674875   -0.16754
46.2382   78998   0.0579246   0.190996   0.0550659
46.2825   39658   0.0721036   -0.0254566   -0.0782623
46.3709   78992   0.0613187   -0.0446372   -0.161799
46.415   79604   0.0670147   0.0531669   -0.0746331
46.5912   79518   0.0732036   -0.00410941   0.022195
46.679   40150   0.059998   0.116673   -0.0029008
46.7229   78736   0.0538851   0.156087   0.212377
46.7667   80054   0.0647327   0.145817   -0.0254772
46.8542   39608   0.0509637   -0.0205595   0.251079
46.9415   39626   0.0733787   0.340981   0.111015
47.0287   79588   0.0683675   0.0925907   0.1004
47.419   79050   0.0618071   -0.0162674   -0.0948037
47.4621   78812   0.0637666   0.272391   0.124215
47.5053   39506   0.0715217   -0.116313   -0.0138459
47.5914   79432   0.0723211   0.00853243   -0.0600938
47.7632   80356   0.0654302   -0.0372414   0.100596
47.8489   39684   0.0789976   -0.0745894   0.169191
47.9344   79944   0.0732574   0.0323278   -0.131334
48.0624   39750   0.0551997   -0.087918   -0.0165708
48.275   79508   0.0756756   0.103155   0.102133
48.5288   13076   0.0789028   -0.151654   -0.0960153
48.6132   78918   0.0722044   -0.219932   -0.0173103
48.7394   39812   0.0674167   0.00375792   0.325092
48.7814   79776   0.0719477   -0.14154   0.0820175
48.8653   80172   0.0692561   -0.200111   -0.0736177
49.1161   79632   0.0802532   0.0499593   0.0937349
49.5313   39864   0.0789623   0.167142   0.0161385
49.7375   39202   0.0705769   -0.153587   -0.135738
49.8198   39320   0.0699194   -0.228067   -0.152165
49.902   79736   0.0687746   -0.053015   0.153488
50.0659   79550   0.0727127   -0.0252075   0.348859
50.392   39678   0.0848702   0.0212816   0.300127
50.8773   38926   0.0680313   -0.0735695   -0.12647
50.9578   39376   0.0687969   -0.147698   0.0949978
51.0381   79016   0.0671069   -0.0754421   -0.0309986
51.2783   39646   0.075561   0.131597   -0.352294
52.0315   12844   0.067586   0.0674954   -0.253735
52.1102   77846   0.0659242   -0.268001   -0.0470321
52.2672   39376   0.0662038   0.0806422   0.324455
53.1992   38054   0.0662964   -0.243181   0.125171
53.2761   38628   0.0672329   -0.175117   0.0627555
54.3417   37282   0.0671675   -0.0578041   -0.337492
55.4977   12064   0.0707879   -0.466524   -0.478486
