r   g0(r)    P2(r)    P2_par(r)     P2_per(r)   
25.5974   219456   -0.0131371   -0.0527041   -0.070012
25.6772   176750   -0.0212699   -0.0626706   0.0485082
25.7568   221582   -0.0259231   -0.0134179   -0.080486
25.9154   88112   -0.0176392   -0.0020778   -0.0634806
25.9942   218978   0.00131231   -0.0366607   -0.0353921
26.0729   353480   -0.00447215   0.00452535   -0.01768
26.1513   220718   -0.0102264   0.0102638   -0.0264197
26.2295   44642   -0.0345583   -0.0549867   0.00118448
26.3074   352120   -0.0102734   0.00244234   -0.00472648
26.3852   265316   -0.0117332   -0.0542027   -0.0359099
26.5399   43918   -0.0202005   -0.0387547   0.00267209
26.6169   88512   -0.0156125   -0.0282114   -0.131278
26.6938   220766   -0.0072917   -0.0129497   -0.0167742
26.7704   221114   -0.0134794   -0.00721666   0.024937
26.8467   176566   -0.0156009   -0.092662   -0.0157993
26.9229   265912   -0.0153021   -0.0341294   -0.0261629
26.9988   264434   -0.0140502   -0.056951   0.00106935
27.1501   87896   -0.0131541   0.0250281   -0.063715
27.2254   441500   -0.0142461   0.0190443   0.0161491
27.3005   263630   -0.0125472   -0.0271352   -0.0189616
27.3754   88336   -0.0220593   -0.0161224   0.0424892
27.5246   352100   -0.0199692   -0.0251605   0.043862
27.5989   88320   -0.0274494   -0.0169382   -0.00492846
27.7469   14994   -0.0382026   -0.00312647   -0.22818
27.8206   133190   -0.0136971   -0.0694813   -0.105601
27.8941   485830   -0.0167974   -0.0390765   -0.0167883
27.9674   309144   -0.014495   -0.00959901   -0.0333066
28.0405   264918   -0.00602349   -0.0415167   -0.023564
28.1134   221540   -0.0138728   0.00114849   -0.0745187
28.2587   221308   -0.00615723   0.00217329   -0.0390036
28.3311   263672   -0.0106115   -0.0146414   -0.0138614
28.4033   175968   -0.0146508   -0.0211632   -0.0220166
28.4753   175870   -0.0137434   -0.0393592   -0.00524859
28.5471   87958   -0.00246409   0.0517382   -0.0290306
28.6187   266264   -0.00349418   0.0260444   0.00180026
28.6902   442674   -0.0174906   -0.00936926   -0.0273381
28.8326   88170   -0.000462392   -0.0680671   0.014964
28.9035   441010   -0.0164869   -0.0245225   -0.037117
28.9742   176138   -0.0334951   -0.0199656   -0.042153
29.0448   132876   -0.0318679   -0.050461   -0.0110462
29.1152   176272   -0.00111258   -0.00949721   0.0428259
29.1855   177598   -0.0163057   -0.0813011   0.022211
29.2556   131664   -0.0151756   -0.021309   -0.0293888
29.3952   175960   -0.0210247   -0.092494   0.00635105
29.4648   176534   -0.0340295   0.007959   -0.0372054
29.5342   265676   -0.0246547   -0.0402186   0.0294968
29.6034   177680   -0.0194042   -0.00497249   -0.03482
29.7414   439836   -0.0155654   0.0171171   -0.000131304
29.8102   263988   -0.00569353   0.0393272   -0.0242366
29.9473   87796   -0.0377232   -0.0746175   -0.0281793
30.0156   351954   -0.00598084   0.0194477   0.0273171
30.0837   221340   0.00539223   -0.00796038   -0.0220518
30.1517   220740   -0.0191351   -0.0498424   -0.0221529
30.2195   88154   -0.0282976   -0.0363711   -0.140666
30.2872   265126   -0.0105796   0.00999733   -0.066007
30.3547   441252   -0.0195638   -0.0318218   -0.0581415
30.4893   89182   0.00732811   -0.045271   0.00930736
30.5564   309672   -0.00953128   -0.0361928   -0.0238411
30.6234   441132   -0.0170487   0.0171354   -0.021293
30.6902   87954   0.0127794   0.0909463   -0.106702
30.7568   132578   -0.0212375   0.0190646   0.0304219
30.8233   263698   -0.0235487   -0.0208756   0.000258891
30.8897   176214   -0.0193839   -0.0038736   0.0140981
31.0879   308842   -0.0181737   -0.0586716   -0.000222684
31.1537   264396   -0.0135788   0.00735866   -0.0271451
31.2193   367682   -0.0231852   -0.00842925   0.00219664
31.2849   354858   -0.0092249   -0.033987   -0.01419
31.3502   264996   -0.019934   -0.00135527   -0.000391848
31.4806   175630   -0.0212868   -0.0312892   -0.0523036
31.5456   264990   -0.0286124   -0.0172693   0.00299394
31.6104   353026   -0.0102737   -0.0131376   0.00194055
31.6751   309146   -0.0145176   -0.00755108   -0.0347786
31.8041   87654   -0.0219643   -0.0113872   -0.00815004
31.8685   353544   -0.0213021   -0.0338592   -0.0733536
31.9967   44172   0.040669   0.0601539   -0.0287843
32.0606   396162   -0.0205383   -0.0207386   -0.0318026
32.1244   175684   -0.0196681   -0.032155   -0.00666739
32.1881   175286   -0.0192813   -0.0176141   -0.0726034
32.2517   264520   0.0019507   0.011346   0.0149024
32.3151   441786   -0.00880294   -0.0145781   -0.029947
32.3784   133970   -0.0106614   0.00774446   -0.0614628
32.5046   176370   -0.00947109   -0.0438704   -0.122893
32.5675   264150   0.00593993   0.101847   0.0644192
32.6304   438964   -0.0159084   -0.00898305   -0.0126112
32.6931   88064   -0.0387682   -0.0467863   0.0668134
32.7556   44548   -0.0422778   0.0248347   -0.138988
32.8181   527788   -0.0152865   0.012571   0.0117019
32.8804   352896   -0.0227941   0.0545705   -0.0491373
33.0047   132448   -0.00597839   0.0231977   -0.0136878
33.0667   175350   0.000451816   -0.0230362   -0.0099761
33.1286   308990   -0.0153889   0.042306   -0.0506959
33.1903   222008   -0.0226231   0.00606715   0.0195526
33.2519   175652   -0.0170592   -0.0411198   -0.0172197
33.3135   176592   -0.0132403   -0.0292549   -0.00378704
33.3749   308360   -0.0113707   -0.0187704   -0.0588583
33.4974   87478   -0.0346315   0.0762264   0.0568287
33.5584   486642   -0.0150482   -0.0463831   0.00333657
33.6194   177048   -0.0238025   0.0180485   0.0420968
33.6802   132960   -0.0225301   -0.139132   -0.0670534
33.8016   352710   -0.024888   -0.00486573   -0.00953795
33.8621   265194   -0.0312426   0.0132735   -0.057413
33.9828   87812   -0.0009782   0.0711672   -0.045174
34.043   221732   -0.0110782   -0.0222917   0.0613698
34.1031   440608   -0.0117805   -0.0452519   0.024659
34.1631   132176   -0.00224631   0.0669157   0.0716553
34.223   486974   -0.0111013   0.0432344   0.00531865
34.2828   220252   -0.0203255   0.0767611   0.0380624
34.402   265936   -0.013912   -0.00143544   0.0221062
34.4615   308490   -0.0176116   0.00874099   -0.0601064
34.5209   87960   -0.0162111   -0.0676475   0.0284109
34.5801   264844   -0.0282802   0.0224117   0.0109482
34.6393   102518   -0.00219298   0.0268306   -0.0493611
34.6984   175076   -0.0221669   -0.0598043   -0.000405531
34.7573   177846   -0.0241517   0.0362581   -0.0914701
34.8749   43970   -0.0118022   0.122417   0.0399772
34.9336   353626   -0.0163473   -0.00825968   -0.0327218
34.9922   397368   -0.0117052   -0.0222104   -0.00439729
35.0506   88296   0.0024058   -0.0737696   -0.0135694
35.109   175810   -0.0270723   -0.032696   -0.032823
35.1673   177932   -0.02709   4.64508e-05   -0.0710251
35.2254   177466   -0.0194158   -0.00581038   -0.0185777
35.3415   87444   -0.017784   0.034391   -0.0297315
35.3994   221712   -0.00688039   0.0413405   0.0982366
35.4572   442220   -0.0174241   0.0389346   0.0491957
35.5149   174988   -0.0146832   0.025618   0.000470771
35.63   265280   -0.000248908   0.0490542   0.121139
35.6874   176620   -0.00734938   -0.0555392   0.0122664
35.802   88988   -0.000159457   -0.0934485   -0.141095
35.8592   397312   -0.0103269   0.00403882   0.0192984
35.9162   175970   -0.0072278   0.0638121   0.0442369
35.9732   89248   -0.0235851   0.0118188   0.0363815
36.03   176864   -0.0173752   -0.0263789   -0.00555951
36.0868   266524   -0.0127052   -0.0204002   0.0594324
36.1435   351580   -0.011708   0.0419273   0.00110026
36.2567   44754   -0.0348799   0.0816753   -0.0745737
36.3131   351480   -0.00791005   -0.0124203   0.00224569
36.3694   89104   -0.0337067   -0.0361292   0.125194
36.4257   132990   -0.0265956   0.00176992   0.00502646
36.4819   88650   -0.0261259   0.0972119   -0.00653223
36.5379   175102   -0.0166843   -0.0247269   -0.0203521
36.5939   87016   -0.00141712   0.0380006   0.0187985
36.7057   88052   -0.0246327   -0.02486   0.0253044
36.7614   132128   -0.00334506   0.087251   -0.0692225
36.8171   309998   -0.00682157   0.0119116   -0.0162733
36.8726   132918   -0.00333192   0.0388695   -0.0252473
36.9281   89084   0.0319769   0.201403   0.0955998
36.9835   708716   -0.0095826   0.0166153   0.039512
37.0941   133184   0.0113801   0.0921906   0.00146626
37.1493   177566   -0.0280324   -0.0415576   -0.0369419
37.2043   264396   0.00326002   -0.0535987   -0.0445594
37.2593   132390   0.0193366   0.0909311   0.0913739
37.3691   176584   -0.000295019   0.0467026   -0.0284888
37.4238   264442   -0.00662038   0.0568599   -0.0390151
37.5331   44546   -0.011478   0.189487   -0.189128
37.5876   220928   -0.01937   0.00589143   -0.0138227
37.642   177426   -0.0156144   0.0232731   0.0276147
37.6964   176836   -0.0103548   -0.00554092   0.0167419
37.7507   264588   -0.00404541   0.0437685   0.0330077
37.8049   87276   0.013458   -0.0098858   0.0672133
37.859   44366   -0.0322096   0.0292273   0.139752
37.967   175350   -0.00810241   -0.0256149   -0.0228808
38.0209   88812   -0.0176599   0.0823274   -0.0103782
38.0747   264922   -0.0103263   -0.0106212   0.0130074
38.1285   58590   0.00149955   0.201821   0.0265102
38.2357   352330   0.0104003   0.0369373   0.0402593
38.2892   177708   0.00779975   0.0856953   0.0769958
38.4493   356922   0.00695537   0.0325951   0.023274
38.5025   178306   0.00074338   0.199913   0.0354758
38.5557   176622   -0.00633913   0.0706306   0.0616292
38.6088   87632   -0.00381339   0.0478735   -0.0855192
38.6618   178516   0.00233618   -0.0215757   0.108547
38.7147   221436   -0.000987196   0.0707576   0.0044911
38.8203   88770   -0.00797875   -0.0257406   0.0549594
38.873   265780   -0.00240538   -0.0533089   0.0880542
38.9257   176002   0.0219736   0.0774541   0.112019
39.0832   351932   0.00184306   0.0350421   0.0191576
39.1355   88628   -0.00934342   0.0431017   0.0179691
39.24   44992   -0.0258825   0.00865333   0.116272
39.2922   87814   0.012852   0.154454   0.0374336
39.3442   221504   0.000218589   0.0479899   0.0384201
39.3962   89160   -0.018501   -0.0507354   -0.00875021
39.4482   44470   0.0113787   -0.116156   -0.00991729
39.5001   177880   -0.0157939   -0.0419947   0.0417021
39.5519   175840   0.00429821   0.0676004   0.0886701
39.6036   133534   0.00552062   0.00765833   0.0802582
39.6553   132176   0.017635   0.199132   -0.00261937
39.7069   266644   0.0129545   0.0638787   0.0902619
39.7584   178038   0.0119323   0.141057   0.0754251
39.8099   88504   0.0114153   0.0955966   0.125327
39.9126   177756   0.0116061   0.120966   0.144064
40.0151   89192   0.033637   0.0540226   0.236827
40.0662   311580   0.00614519   0.0699483   0.125583
40.1173   133242   -0.00219344   0.0679651   -0.00192509
40.1683   88352   0.024953   0.083965   0.128742
40.2192   178220   0.00951154   0.0887842   0.0438444
40.2701   178008   -0.00647649   -0.0187994   0.022808
40.3209   88828   -0.0154673   0.109985   0.0013079
40.4224   43774   0.0186626   0.133003   0.140995
40.473   133030   0.0249447   0.0293133   0.0311893
40.5235   176100   0.00406311   -0.0176951   0.0802756
40.574   43994   0.0177055   0.144913   -0.0229364
40.6748   177680   0.00488353   0.0283189   0.026313
40.7252   89608   -0.0078406   0.0928536   -0.0274396
40.8256   87936   0.0178431   0.113041   0.100809
40.8757   131800   0.00725245   0.0374938   0.0869821
40.9258   134264   -0.00951942   0.010721   0.0378035
40.9758   132686   0.00835219   0.076009   0.0791534
41.0257   88870   -0.0148348   0.136172   -0.00174413
41.0756   177826   0.0174364   0.080882   0.0922516
41.1254   88574   0.0375224   0.128044   0.190929
41.2745   309800   0.0227481   0.098146   0.104078
41.3241   177788   0.0148106   0.105144   0.0272247
41.3736   88464   -0.00469024   0.00208575   0.11996
41.4231   44344   0.00525961   0.121695   0.0790999
41.4725   179046   0.0137182   -0.0357975   0.0913702
41.5218   176592   0.0172071   0.112325   0.146396
41.6203   14902   0.0308884   -0.0625736   0.297513
41.6695   89348   -0.00345407   -0.0347189   0.0183054
41.7186   177150   0.028356   0.0691747   0.0227055
41.8166   89080   0.0067123   0.0321843   0.0790398
41.8656   176522   0.00679867   0.0779651   0.0881941
41.9145   88616   0.0146641   -0.00261862   0.00352655
41.9633   88710   0.0109301   0.113522   -0.145572
42.012   221202   0.00691397   0.0367266   0.0032491
42.1094   89694   -0.000433007   0.0691715   -0.00590882
42.255   265492   0.00901043   0.0804372   0.109989
42.4002   89262   0.00115532   -0.066313   0.00615543
42.4484   220522   0.0153687   0.0843571   0.0737721
42.4966   43946   0.0349523   0.154606   0.265913
42.5448   88508   0.0336992   0.23871   0.36314
42.5929   88314   0.0357204   0.0805728   0.299931
42.6409   43854   0.0345922   0.176515   0.36291
42.7369   178086   0.0153955   0.070226   0.0863036
42.7847   133448   0.0191265   0.0694366   0.101958
42.8326   178602   -0.00101619   -0.128541   -0.038934
42.8804   87966   0.0297557   0.0416691   0.121405
42.9757   265154   0.0226562   0.119831   0.131694
43.1184   89152   0.00151461   0.003895   -0.0643617
43.1659   89426   0.0124549   -0.119531   0.0973074
43.2133   43732   0.0314638   0.0638668   0.161794
43.2607   43830   0.0177846   0.0281213   -0.0614943
43.308   87492   0.0285218   0.19928   0.101107
43.3552   88284   0.0138074   -0.00426014   0.0310818
43.4024   89824   0.00467714   0.0598058   0.0312719
43.5437   45006   0.00097569   -0.168779   0.216888
43.5907   89710   0.00639231   0.206512   0.0827665
43.6377   133860   0.0116903   0.0401442   0.0764956
43.7314   176198   0.0154961   -0.046103   0.0698433
43.9183   176196   0.0152862   0.0641796   0.0472437
43.9649   132206   0.0309279   0.228978   0.12344
44.058   44268   0.0306968   0.075452   -0.152403
44.1044   178124   0.0175476   0.154645   0.0658079
44.1508   133354   0.0240248   0.102911   -0.0501138
44.1972   89148   0.016715   0.104235   0.093284
44.2435   90028   0.00255964   -0.026772   0.0481497
44.2897   175992   0.0296404   0.0967555   0.122294
44.3821   44752   0.0136718   0.143988   -0.000363293
44.4743   88714   0.0155593   -0.0599094   0.0575477
44.6122   87906   0.0333037   0.0265893   0.167962
44.658   43808   0.017155   0.226722   0.000408448
44.7039   45114   0.0139423   0.00292666   0.302594
44.7496   87770   0.0136802   0.179253   0.0518817
44.7954   90332   0.0107287   0.0601662   0.0695344
44.8411   89634   0.00571936   -0.0595036   0.0344897
45.0233   178280   0.0189981   0.140432   0.0689592
45.0688   14978   0.0344267   -0.115745   0.245576
45.1596   89256   0.0315306   0.0317749   -0.0123203
45.2954   43502   0.02052   -0.211796   -0.103483
45.3406   132330   0.0273729   0.123266   0.0723319
45.3857   44934   0.0121719   0.114195   0.217596
45.4308   88118   0.0262219   0.0973802   0.167987
45.4759   134112   0.0142508   0.0105189   0.132488
45.5209   90262   0.0262481   0.144082   0.126599
45.7004   220120   0.0233533   0.132354   0.0972329
45.8793   88136   0.0150944   0.0243163   0.00433263
46.013   44218   0.0384435   -0.087827   0.055048
46.1019   90640   0.0204852   0.148116   0.0566111
46.1463   44574   0.0112977   -0.0100863   0.0791982
46.235   89204   0.00934631   -0.0786574   0.157179
46.2792   45202   0.0323378   -0.0696156   -0.0738349
46.3676   89656   0.0336946   -0.0888273   0.0434785
46.4118   88652   0.0329291   0.0718985   0.144513
46.5879   88056   0.0280116   0.029741   0.0214953
46.6757   44012   0.031489   0.13147   0.311539
46.7196   89754   0.0166214   0.109535   0.03838
46.7634   87640   0.0266038   0.0882906   -0.010131
46.8509   45496   0.032828   -0.0282686   0.264159
46.9382   43958   0.019555   -0.0370164   0.0814717
47.0254   88358   0.0168195   -0.00557081   0.0147146
47.4156   90774   0.0284392   0.0517478   0.0965712
47.4588   88802   0.0159939   -0.126824   0.123225
47.5019   44852   0.0327867   0.164279   0.435274
47.588   88878   0.0323482   0.112709   0.136422
47.7598   88762   0.0335081   0.00572042   0.074865
47.8455   43636   0.0285658   -0.0154807   0.139146
47.931   87510   0.0282237   -0.208228   0.237951
48.059   44846   0.0225501   0.131654   0.466761
48.2716   87384   0.0226435   0.0877726   0.262581
48.5254   15172   0.0238797   -0.257579   -0.242353
48.6097   89696   0.030153   -0.00402758   -0.11218
48.7359   44086   0.0206801   0.232404   -0.156357
48.7779   88846   0.0332743   0.252434   0.0602929
48.8618   88288   0.0334988   0.0734665   0.172739
49.1126   87096   0.0298442   0.102295   -0.0315453
49.5278   43470   0.0274615   0.197134   0.228758
49.734   45030   0.022562   -0.208161   0.00225134
49.8163   44818   0.0290241   0.196178   0.0486241
49.8984   89304   0.0324808   0.115504   0.16447
50.0623   88168   0.0318372   0.073132   0.0744746
50.3885   43474   0.0330555   0.158392   0.347153
50.8737   44672   0.0170054   -0.296627   -0.306395
50.9542   44790   0.0248266   -0.00736768   0.0403705
51.0345   89324   0.028395   -0.0170816   -0.0348986
51.2747   44216   0.0347514   0.0129205   0.0407262
52.0279   14774   0.0110468   -nan   -0.239173
52.1065   89396   0.0180541   0.0227731   -0.328651
52.2635   44638   0.0274425   0.133933   0.124356
53.1954   44462   0.0103632   -0.219756   0.00276381
53.2723   44638   0.0154363   0.0770282   -0.0644145
54.3379   44070   0.00820916   0.33012   -0.27561
55.4938   14504   0.00214362   -nan   -0.266824
