r   g0(r)    P2(r)    P2_par(r)     P2_per(r)   
31.7328   226578   -0.00803739   -0.0264849   -0.000474427
31.862   65194   -0.0216177   0.0221682   0.0178077
31.9265   256546   -0.0142321   -0.0676753   0.00207668
32.0549   32796   0.0378419   0.162621   -0.00542209
32.119   290178   -0.00294368   -0.0178302   -0.00833966
32.1829   129772   -0.00462947   -0.0543175   -0.0198364
32.2467   128620   -0.0130841   -0.0615924   -0.0515784
32.3104   196784   0.00162619   -0.00414875   -0.0530489
32.3739   321562   -0.000755163   -0.021877   -0.0465827
32.4373   97304   0.00164147   -0.00695458   -0.0865064
32.5638   129538   0.00165713   -0.024622   -0.0528741
32.6268   194732   -0.00115944   -0.059154   0.00691654
32.6898   323568   -0.00859268   -0.0105014   -0.0957347
32.7526   64622   -0.0164373   0.0223557   0.0360116
32.8153   31576   -0.0253003   -0.0191941   -0.143798
32.8778   388246   -0.0143462   -0.0410077   -0.0413828
32.9403   257218   -0.0138503   -0.030142   -0.0515689
33.0648   96684   0.0178634   -0.0872258   -0.0375815
33.1269   128944   0.00185283   -0.0682581   -0.0882697
33.1889   227838   -0.0088339   -0.0145525   0.0103888
33.2507   160404   -0.00903723   0.0683055   -0.0518738
33.3125   128690   -0.00153897   -0.105374   -0.00747186
33.3741   129116   -0.0190433   -0.107545   -0.0205923
33.4356   226844   -0.00712673   -0.0036337   -0.00812799
33.5583   64606   -0.00255365   0.0240053   -0.0168334
33.6195   357416   -0.00418116   -0.0404578   -0.053351
33.6806   127938   0.000173542   0.0419535   -0.0246597
33.7415   96266   -0.00970283   -0.106943   -0.000195129
33.8631   259928   -0.00500533   -0.0296748   -0.0240038
33.9238   191804   -0.0163343   -0.00162104   -0.111595
34.0447   65320   -0.0247252   0.0333109   0.0082937
34.105   162980   -0.00968792   -0.0313258   -0.017803
34.1652   323940   -0.0115565   0.0104161   -0.0427316
34.2253   97758   -0.0127704   0.00869029   -0.0182246
34.2853   355056   0.000714659   -0.0163933   -0.0674423
34.3452   162136   -0.0167885   0.00177117   0.0379505
34.4647   193726   -0.0103343   -0.0528251   0.033427
34.5242   225752   -0.0182534   0.0324987   0.0269748
34.5837   63574   -0.00961364   0.0784056   -0.13537
34.6431   193520   -0.0174456   -0.0360229   -0.0164012
34.7024   76190   -0.0100669   -0.0826081   -0.0817353
34.7615   128988   -0.00412439   -0.0224504   -0.0501113
34.8206   131428   -0.00452761   -0.0266496   0.048185
34.9384   32744   -0.016576   0.130396   0.0759418
34.9972   258182   -0.00611271   -0.0403788   -0.0242424
35.0559   294146   -0.00456892   0.0468472   0.0588431
35.1144   65318   -0.00116032   -0.00552766   0.120827
35.1729   129800   -0.00987753   -0.0323243   0.097596
35.2313   128312   -0.00525404   -0.0282448   -0.0459156
35.2896   128284   -0.0136287   -0.0106533   -0.0251809
35.4058   65056   -0.0136531   -0.00679267   -0.0718197
35.4638   162202   -0.0174011   -0.0602367   -0.0259908
35.5217   321160   -0.00938031   -0.0114067   -0.0122159
35.5796   128866   -0.0081432   -0.12059   -0.0577522
35.6949   194116   -0.0248906   -0.0556676   -0.0302269
35.7524   129722   -0.00936455   0.0338836   -0.0511869
35.8672   65936   0.00193446   -0.011181   0.00850209
35.9244   291654   -0.00944435   -0.0105198   -0.0531079
35.9816   129000   -0.0174386   -0.0230301   -0.0293947
36.0387   65758   -0.00684927   0.043513   -0.0267607
36.0956   128938   8.01194e-05   0.056846   -0.00890416
36.1525   196442   -0.00591038   0.0291439   -0.00808733
36.2093   259472   -0.00701637   -0.0487083   0.0415918
36.3227   31702   -0.0246442   -0.0304885   0.131543
36.3792   259244   -0.00531748   0.0172071   -0.0696362
36.4356   63616   -0.0213906   -0.233936   -0.014532
36.492   96566   -0.00708805   0.0670562   -0.00463132
36.5483   64248   -0.00241004   -0.0461062   -0.0884761
36.6045   130840   -0.00537326   0.0162757   0.0326112
36.6605   64982   -0.0135623   -0.0497135   -0.00815616
36.7725   63052   -0.0138216   -0.13978   -0.118813
36.8283   98534   0.00381633   0.055218   -0.0947918
36.8841   226364   -0.00848384   0.0319367   0.0411126
36.9398   96762   -0.00404265   0.0329245   0.0294001
36.9954   64946   -0.025756   0.0440566   0.0625467
37.0509   517868   -0.0107037   0.00413458   -0.0168587
37.1616   98058   -0.0129882   -0.0371585   -0.0670205
37.2169   128338   -0.00590331   -0.100432   0.0256457
37.2721   195864   -0.00569676   0.00146532   -0.0620305
37.3272   97536   -0.0174083   0.0147668   -0.0587602
37.4371   129020   -0.00737033   -0.0430662   0.0300568
37.492   195172   -0.00616596   -0.0261746   0.00140827
37.6014   32728   0.00943316   0.0118961   -0.101672
37.656   160050   -0.0039165   0.05899   -0.0102187
37.7106   129906   -0.00311198   0.057896   0.000530581
37.765   129744   -0.00859094   -0.040184   0.00788249
37.8194   195514   -0.0092652   0.0312576   -0.0407988
37.8737   65472   -0.00274954   0.0106401   -0.0796301
37.9279   32592   0.00637314   0.0837701   -0.208604
38.0361   129940   -0.000141531   0.0557154   0.0303282
38.0901   64124   -0.00217561   0.044668   0.0397204
38.144   192884   -0.0023659   -0.0351923   0.0781508
38.1979   42988   0.00186165   -0.068191   -0.0858806
38.3053   259338   -0.00874954   -0.0150666   -0.0291276
38.3589   128528   -0.010886   0.02311   0.0325224
38.5193   259804   -0.00953398   0.0397903   0.0179056
38.5726   129600   -0.0066507   -0.070189   -0.00677662
38.6259   130076   0.000511195   0.0538352   -0.0113113
38.679   64474   -0.0133247   -0.148531   0.0253349
38.7321   129566   -0.0120979   -0.0225847   -0.0173304
38.7852   161144   -0.00396764   -0.0055829   0.030107
38.891   63404   0.00709944   -0.0271953   0.0286196
38.9438   195470   0.00658663   0.0548882   -0.0273299
38.9965   129542   -0.0166287   -0.01233   -0.0857264
39.1543   258316   -0.00525003   -0.0317832   0.00368225
39.2068   64030   0.00157191   -0.10812   -0.0524535
39.3114   32586   0.00480475   -0.15945   0.0448257
39.3637   64358   -0.0142335   0.176866   0.0118155
39.4159   163520   -0.00131323   0.0085726   0.0175693
39.468   64128   0.0202978   0.0608373   0.0029024
39.52   32832   0.0175866   0.0247267   -0.133139
39.572   128794   0.0163931   0.0295001   0.00823536
39.6239   129256   0.00938062   0.161073   -0.0131479
39.6757   96404   -0.00875144   -0.126136   0.00963174
39.7275   96230   -0.0202086   -0.0460797   -0.114209
39.7791   192764   -0.00387524   -0.076892   0.0187029
39.8308   127952   -0.00872464   0.0457317   0.00480749
39.8823   64528   -0.00347636   -0.10716   -0.0646059
39.9853   128854   -0.00230754   0.0103159   0.0387858
40.0879   65204   -0.0145215   -0.149966   -0.0575317
40.1391   225168   0.0018298   0.0223596   0.0144973
40.1903   96108   0.0039757   -0.0829856   0.00189357
40.2414   63922   -0.0141491   0.0453175   0.0553631
40.2924   128252   0.000451093   0.071711   0.0368387
40.3434   128282   0.00921761   0.00386366   0.0767929
40.3943   65022   0.0195238   0.0998383   0.0580461
40.4959   31786   -0.000225826   0.02735   -0.0657198
40.5467   97328   -0.0022967   -0.0538972   0.0268202
40.5973   128156   0.0059025   0.00117685   -0.066759
40.6479   32878   0.0211486   0.168   -0.155832
40.7489   129072   0.0133965   0.00409999   0.16721
40.7993   62646   0.0282376   0.212466   -0.00598187
40.8999   64120   -0.0111694   -0.121883   -0.252803
40.9501   96820   0.019509   0.0953273   0.0968615
41.0003   96144   0.0208981   -0.0688665   0.019987
41.0504   95164   0.0153044   0.0328343   0.00847957
41.1004   65366   0.0167307   0.0733725   0.0699588
41.1504   128284   -0.0021652   -0.00253481   -0.042457
41.2003   63372   -0.0271697   -0.0352923   -0.0328269
41.3496   224142   -0.00698562   0.0137677   -0.0108888
41.3993   127948   -0.0064511   -0.0792705   -0.136859
41.4489   64864   0.0215199   0.0661503   -0.0404108
41.4985   31294   0.029266   0.281281   0.0642739
41.548   126960   0.00471703   0.0357606   -0.111409
41.5974   126310   0.0100053   0.0126631   0.0375547
41.6961   10988   0.033354   -0.276189   -0.293825
41.7453   63914   0.0232637   0.0369452   0.149579
41.7945   129322   0.0100092   0.0573358   -0.038437
41.8928   63162   0.0124685   -0.0622753   0.0340008
41.9418   128754   0.017332   0.0174189   0.135457
41.9908   64740   0.0284102   0.0638823   0.025674
42.0397   64610   0.0278486   -0.119086   -0.0335612
42.0885   159678   0.0149147   0.0824193   -0.0108173
42.1861   62484   0.0315319   0.0377298   0.170375
42.332   191698   0.0272303   0.0659162   -0.0124798
42.4773   63294   0.0201997   -0.0144297   -0.0228219
42.5257   159584   0.0115601   -0.0291042   -0.0398854
42.574   31658   -0.0250374   0.0559493   0.0916999
42.6222   63980   -0.0228259   -0.0303522   -0.0555097
42.6704   63434   -0.0231841   0.0104758   -0.0153373
42.7186   31846   -0.0116666   -0.0503158   0.0010309
42.8147   127810   0.00852889   -0.00325515   -0.0798001
42.8626   95732   0.038327   0.0690838   -0.0133819
42.9106   127994   0.02771   0.0550888   -0.0779355
42.9584   64372   0.0233924   0.177191   -0.17905
43.054   192476   0.0204858   0.0773659   0.0517884
43.1969   64004   0.0245032   0.0605367   0.0511834
43.2445   63852   0.0376293   0.0215182   0.158747
43.292   31484   0.024448   0.0121212   0.118514
43.3394   32534   0.0274672   0.133833   0.424151
43.3868   63692   0.0170873   0.0688727   -0.108277
43.4342   64346   0.0303168   -0.155044   -0.000218952
43.4814   62616   0.0438324   0.134457   0.257484
43.623   31904   0.0403258   -0.0608016   0.052691
43.6701   63020   0.0317467   0.270332   0.0695323
43.7171   95052   0.0358798   0.0234681   0.0314261
43.811   128198   0.0271641   0.131205   0.0584555
43.9983   128236   0.00185382   -0.0641648   0.0242295
44.0449   95854   0.0051167   0.0887394   0.00801547
44.1382   32726   0.044205   0.0357351   -0.0120181
44.1847   126974   0.0189422   0.0965901   0.202871
44.2312   96034   0.0468536   0.139745   0.0719574
44.2776   63376   0.0423189   0.0366089   0.190341
44.324   63480   0.033763   0.121605   -0.0734742
44.3703   128868   0.0248315   0.0412009   0.11682
44.4629   31934   0.0461481   0.0899484   -0.0676132
44.5552   63970   0.0413497   0.00762001   0.0384703
44.6934   63588   0.0314199   0.0641251   0.0817651
44.7393   32460   0.0258353   0.258189   0.0508471
44.7853   31434   0.0512947   0.17033   -0.147488
44.8311   64168   0.0300564   -0.0110657   -0.0161699
44.8769   63124   0.0455219   -0.0805108   0.121068
44.9227   63480   0.044982   0.0332415   -0.025926
45.1053   127262   0.0415117   0.0201479   0.13173
45.1509   10842   0.0575847   0.112322   -0.38676
45.2418   64588   0.0543772   -0.0130448   -0.104161
45.3779   31950   -0.0188686   -0.143173   0.0593857
45.4231   96334   0.0261335   0.0701289   -0.00445097
45.4683   31678   0.0504602   0.206102   0.202819
45.5135   64414   0.0449576   0.190163   0.00537835
45.5586   95338   0.0305886   0.209955   0.0716576
45.6037   63500   0.0566168   0.195649   0.0666668
45.7836   160210   0.0384102   0.0753743   0.0973653
45.9628   64166   0.0404555   -0.045773   0.0420004
46.0968   31736   0.0396678   -0.0956999   -0.105034
46.1858   63390   0.0572338   0.123581   0.163458
46.2303   31942   0.0545429   0.231325   0.250451
46.3191   63880   0.0473963   0.152792   0.228505
46.3635   32238   0.0627999   -0.172237   -0.123965
46.452   63764   0.0558573   -0.0375316   0.0467168
46.4963   64394   0.052021   -0.0387553   -0.00234402
46.6727   64056   0.053048   0.00153818   0.171985
46.7607   32396   0.0416871   -0.0248368   0.190237
46.8046   63740   0.0585663   0.347937   0.102664
46.8485   64622   0.0457118   -0.02323   -0.299684
46.9362   31934   0.0657175   0.247811   0.0862617
47.0236   31932   0.0580305   0.25683   0.195478
47.111   64270   0.0534916   -0.00792718   0.157965
47.5019   63954   0.0633266   0.102307   0.0811733
47.5452   64158   0.0599749   0.189358   -0.0278298
47.5884   31800   0.0587899   -0.180216   -0.114785
47.6747   63926   0.0559929   0.0903225   0.0398782
47.8468   64640   0.049548   -0.176954   -0.21073
47.9326   31858   0.0584191   0.243891   -0.0549141
48.0183   64352   0.0551798   -0.00487066   0.122905
48.1465   32128   0.0662017   0.407352   -0.0351453
48.3594   64512   0.0630956   0.164476   -0.0102464
48.6137   10506   0.0584603   0.0328388   -0.416778
48.6982   62918   0.0573169   -0.0152171   0.00200587
48.8246   32216   0.065426   0.382994   0.141677
48.8667   63876   0.0572421   0.0103442   0.0683013
48.9508   64316   0.0530765   -0.0808243   -0.0708361
49.202   64476   0.0620537   -0.0705755   0.124287
49.6179   32452   0.0699445   -0.354704   0.188889
49.8246   31118   0.0569804   0.0396601   -0.0463219
49.907   31246   0.0571193   -0.165586   -0.142544
49.9893   63486   0.0548728   -0.0485458   0.0632306
50.1534   64248   0.0575387   0.00919743   0.0233043
50.4802   32250   0.0654028   0.0749036   0.137005
50.9664   30908   0.0517043   -0.102428   0.184445
51.0469   31252   0.0506249   -0.0824215   -0.215641
51.1274   62932   0.0525476   -0.0665859   -0.0811178
51.368   32326   0.0552853   0.0724645   -0.103166
52.1226   10240   0.0508567   -0.248326   -0.334163
52.2014   61432   0.049656   -0.252806   -0.286982
52.3586   31686   0.0487477   0.0370905   0.101906
53.2923   30384   0.0491453   -0.00106941   -0.238421
53.3693   30624   0.0481682   0.0133788   -0.0677643
54.4368   29918   0.0526966   -0.0805736   0.266545
55.5948   9762   0.0596119   -0.045365   -0.431813
