r   g0(r)    P2(r)    P2_par(r)     P2_per(r)   
30.1629   158438   -0.0111538   -0.0746027   -0.066424
30.2313   99590   0.00506562   -0.0821555   0.0509959
30.2997   98264   -0.0105503   -0.0643516   -0.0346791
30.3678   39072   -0.013577   0.00998687   -0.132147
30.4358   118366   -0.00351378   -0.102351   -0.0395352
30.5037   195694   -0.00663312   -0.0903261   -0.0161317
30.639   39578   0.0102693   0.0522452   -0.017209
30.7064   138244   -0.00883613   -0.0398494   -0.0559243
30.7737   196210   -0.00994817   -0.0286975   -0.00793433
30.8408   39492   0.0380189   -0.0526357   -0.148029
30.9077   58418   -0.00753065   -0.0929649   0.0525589
30.9746   116964   -0.0175419   -0.0863753   -0.0509205
31.0413   79048   0.00223197   -0.0318155   -0.145702
31.2405   135836   -0.000646379   -0.0479978   0.0104418
31.3066   117600   -0.00615715   -0.0498115   -0.0352164
31.3726   164772   -0.0239757   -0.0846033   -0.0736543
31.4384   158804   -0.00472025   -0.0733523   -0.0744971
31.5041   118154   -0.0131864   0.0366667   0.00555842
31.6351   77806   -0.0169899   0.014693   -0.0797949
31.7004   117542   -0.0168565   -0.0814379   0.000756871
31.7655   157544   -0.00212189   0.00316712   -0.0267387
31.8306   137896   -0.00775614   -0.0278036   0.0122644
31.9602   39304   -0.0154349   -0.0767901   -0.0424724
32.0249   155664   -0.00935527   -0.0116946   -0.0548064
32.1537   20154   0.0380059   0.114227   -0.0140564
32.218   176502   -0.00558603   -0.0786996   -0.0078339
32.2821   78728   -0.00418419   -0.022836   -0.0475952
32.3461   77580   -0.00817392   -0.081217   0.0417785
32.4099   119222   0.00835088   0.0735282   -0.0571407
32.4737   195824   0.00246379   -0.016328   -0.0242195
32.5373   58894   0.00732867   0.0687   -0.000464813
32.6641   79092   0.000729883   -0.067091   -0.0623736
32.7274   117848   0.0103348   -0.0678344   0.06658
32.7905   196422   -0.00455582   -0.0640148   -0.0436453
32.8535   39164   -0.0145708   -0.127738   -0.0588967
32.9164   19208   -0.0247717   0.0608184   -0.0332293
32.9791   236650   -0.00782084   -0.0226629   -0.0156958
33.0418   156838   -0.0161557   -0.0960005   -0.0394268
33.1667   58800   0.0200158   0.0273777   -0.045274
33.229   79118   0.0116682   -0.0900761   -0.0512455
33.2911   138212   -0.00106385   -0.0449232   -0.00472067
33.3532   96794   -0.00559495   -0.0191333   -0.0936598
33.4151   78478   0.00518896   -0.0643102   0.114412
33.477   78046   -0.0156476   0.0422115   -0.00425212
33.5387   137492   -0.00258728   0.0465603   -0.0195662
33.6617   39308   -0.00520956   -0.0455496   -0.0844008
33.7231   217180   0.000242728   0.00261791   -0.0425127
33.7844   77878   0.00270512   -0.112775   -0.0955683
33.8455   58244   -0.00848595   -0.130578   -0.0442934
33.9675   157718   -0.003214   -0.0133485   -0.0319268
34.0283   115976   -0.0163864   -0.127653   0.0208644
34.1496   39392   -0.0109154   0.0767167   0.0744959
34.2101   99188   -0.00599922   0.00783803   -0.00501591
34.2705   196064   -0.00702545   0.00731233   0.0092498
34.3308   59798   -0.0111029   -0.00568972   0.016146
34.391   214708   0.00571209   0.0493408   0.0337448
34.451   98266   -0.00951986   -0.00561174   -0.0349413
34.5709   117970   -0.00787518   -0.0598476   -0.0132732
34.6306   137182   -0.0142024   -0.0390786   0.05121
34.6903   38492   -0.00592994   -0.119673   -0.151881
34.7498   116900   -0.0155433   -0.0695607   -0.0555084
34.8093   46372   -0.00516233   -0.130879   -0.00118747
34.8686   77954   -0.00185922   0.033597   -0.00458919
34.9279   80042   -0.00670132   0.00257941   -0.000656879
35.0461   19804   0.00249933   -0.0838059   -0.177177
35.105   156316   -0.000849899   0.0281982   -0.0638919
35.1639   178494   -0.000955616   -0.0590888   0.00592146
35.2226   39834   0.00375079   0.0951339   0.0494788
35.2813   78522   -0.0130994   0.0607083   -0.066993
35.3399   77818   -0.00931125   -0.0584212   0.107101
35.3983   77740   -0.0154013   -0.110223   -0.0275311
35.515   39274   -0.00573201   -0.069629   0.0616648
35.5731   98294   -0.0118528   -0.0407517   0.0448601
35.6312   195052   -0.0109175   -0.0413373   -0.027604
35.6892   77976   -0.000657885   -0.0146436   -0.0131025
35.8049   117996   -0.0170372   -0.0887464   0.0121051
35.8626   78872   -0.00543718   -0.0703805   -0.0803788
35.9777   39636   0.0108533   0.136326   -0.12183
36.0351   177118   -0.00517312   0.0225287   -0.0138161
36.0925   78042   -0.00707205   -0.0325569   0.0310188
36.1497   40436   -0.0133367   0.134128   0.0159807
36.2069   78178   -0.00267451   0.0483876   -0.0184779
36.2639   120222   -0.00785096   -0.0312992   -0.0801729
36.3209   157578   -0.00374514   -0.0728672   0.0944232
36.4346   19338   -0.0363382   -0.0678097   0.415841
36.4913   157742   -0.000687501   -0.0736833   0.0171834
36.5479   38340   -0.0255355   0.0880409   -0.0630381
36.6045   58500   -0.0096113   -0.076484   -0.0291088
36.6609   38910   -0.00615654   -0.0426909   -0.0672475
36.7173   79644   -0.00344976   0.0708357   0.0457984
36.7735   38970   -0.00553393   -0.00360672   0.0301677
36.8858   38188   -0.0183106   -0.0572693   0.0435675
36.9418   60622   0.00673534   0.102599   -0.0160104
36.9978   138066   -0.00745609   -0.0102852   0.0535952
37.0536   58870   -0.00243071   -0.0660038   0.0465819
37.1094   39256   -0.0180421   0.00360747   -0.119301
37.165   313500   -0.0108399   -0.00572464   -0.0355701
37.2761   59698   -0.0027113   -0.235912   -0.0391249
37.3316   77502   -0.01319   0.0788748   -0.095916
37.3869   120328   -0.00126665   0.0262647   0.105866
37.4422   59064   -0.00482047   0.061524   0.0478456
37.5525   78350   0.00131388   -0.0449327   0.147665
37.6075   118352   -0.000490916   -0.0877017   0.0134177
37.7173   20140   0.00274712   0.120919   -0.0695278
37.7721   96964   -0.00798229   0.0115728   0.00986906
37.8268   79550   -0.00694685   0.069121   0.00258554
37.8814   78458   -0.0128497   0.0965708   0.134393
37.936   119180   -0.00749602   0.0479569   -0.0472209
37.9904   40304   0.00381027   0.174047   -0.0976592
38.0448   19734   -0.00625287   0.00119763   0.0788095
38.1534   78976   -0.00139102   0.0323297   -0.0626304
38.2075   38694   -0.0112986   -0.041387   -0.0675854
38.2616   117104   -0.00202922   0.0175978   -0.018015
38.3156   26458   0.0106227   0.0761633   0.000550453
38.4234   157232   -0.00121393   0.0551791   -0.00517214
38.4772   77446   -0.00793411   0.023171   -0.0692698
38.638   158664   -0.012308   -0.057416   0.0789765
38.6915   78536   -0.0111914   0.0027846   0.153163
38.7449   78800   0.0037472   -0.0787087   -0.134309
38.7982   38800   -0.00878891   -0.0192366   -0.12328
38.8515   77752   -0.0139407   -0.0706002   -0.0627178
38.9047   97602   -0.0055295   -0.132219   0.0256192
39.0108   38610   0.0100022   -0.0109388   0.155209
39.0638   119884   0.0025176   -0.0837477   0.0830532
39.1167   78860   -0.00298301   -0.00420998   0.0827404
39.275   156452   -0.00305736   0.0136965   -0.0990196
39.3276   38484   0.000448748   0.0769276   0.131789
39.4326   19916   -0.0260625   -0.0465843   0.21664
39.485   39088   -0.00121235   0.0258052   0.0703746
39.5373   99148   -0.00469814   -0.044673   0.149495
39.5896   39276   0.00683011   -0.0774321   0.0811084
39.6418   20100   0.0196458   0.0629323   0.19154
39.6939   78614   0.00503874   0.0517234   -0.0103693
39.746   78922   0.0121607   0.0570129   0.113596
39.798   58046   -0.0135051   -0.0721774   0.0257181
39.8499   58402   -0.0114233   0.00582146   0.089223
39.9017   117026   -0.00158425   -0.0063425   0.0521701
39.9535   76954   -0.00959453   -0.0251824   -0.0491491
40.0052   39328   -0.00697468   -0.0976025   -0.103406
40.1085   78276   -0.00162545   -0.119151   0.0264451
40.2115   40104   -0.0168019   -0.0611904   -0.0114518
40.2628   137314   -0.00460027   -0.0168787   0.00458854
40.3142   58552   0.00468068   -0.0961766   -0.177197
40.3654   38816   -0.00506556   0.0200014   0.0485989
40.4166   77942   0.00415947   0.0740036   -0.00996906
40.4677   77440   -0.00169025   0.0959373   -0.034627
40.5188   39620   -0.00582771   -0.112301   0.0205555
40.6207   19556   -0.00128367   0.0478737   -0.130453
40.6716   58502   0.00762722   -0.0240548   0.122346
40.7224   77912   0.0040018   0.00280398   0.0578357
40.7732   19972   0.0250405   0.0817988   -0.0012414
40.8745   78692   0.0100105   0.00341806   -0.0169693
40.925   38506   0.0262164   -0.0373573   0.0764251
41.0259   39036   0.00179089   0.157016   -0.0701146
41.0763   59294   0.0139755   0.147609   0.0262072
41.1266   58312   0.00668816   -0.0476064   -0.0369834
41.1769   57524   0.014533   0.00454119   0.0637614
41.2271   39856   -0.0077753   -0.0216305   -0.110824
41.2772   77928   -0.00328034   -0.0252763   -0.057474
41.3272   38436   -0.022623   0.0204572   0.104701
41.4771   136588   -0.00892602   0.00184022   0.0531296
41.5269   77228   -0.00909275   -0.0112456   -0.120655
41.5767   39698   0.00228939   -0.0583114   -0.0322206
41.6264   19078   0.0256337   -0.104893   0.0365783
41.676   77416   0.0102706   0.0384546   0.0578525
41.7256   76680   0.0090676   -0.0179098   -0.0256577
41.8246   6574   0.0378843   -nan   -0.0761624
41.874   38938   0.0151836   0.0240069   0.200643
41.9233   78122   0.0151373   -0.177691   -0.0131025
42.0219   38382   0.0136373   0.128607   -0.0929237
42.071   78872   0.000412293   -0.00738461   0.0997431
42.1202   39512   0.0228925   0.0608535   0.00753218
42.1692   39496   0.0174295   0.194146   -0.0495892
42.2182   97040   0.0120958   0.0414449   0.0346939
42.3161   38196   0.0309622   0.038714   -0.136561
42.4624   117072   0.0158328   0.0330716   0.0392308
42.6082   38188   0.0143181   -0.0557018   -0.182587
42.6567   97410   0.00690995   -0.043405   0.0351745
42.7052   19246   -0.0168354   0.00564062   -0.0992511
42.7536   38662   -0.0225967   -0.00911544   -0.019726
42.8019   38562   -0.0149279   0.0266839   -0.167976
42.8502   19344   -0.0109318   -0.031329   0.0480909
42.9466   77940   0.0034684   0.0828285   -0.0750885
42.9947   57394   0.0379327   0.101756   0.0189962
43.0428   78530   0.0135682   -0.0921122   -0.0792289
43.0908   38660   0.0160913   0.0354726   -0.0553461
43.1867   116324   0.0184772   0.153724   0.0221818
43.3301   38816   0.0126454   0.251949   -0.0420238
43.3778   38632   0.0265099   0.0965726   0.165123
43.4254   19390   0.0110713   0.428232   0.0866161
43.473   20122   0.00519673   -0.404798   -0.0862416
43.5205   38936   0.0144501   0.0354725   -0.0261217
43.568   39646   0.00772121   -0.0859214   0.0270581
43.6154   38204   0.0447514   0.0165906   0.0779885
43.7574   19214   0.0341054   0.0939522   -0.0361054
43.8047   37958   0.0306675   0.241749   -0.0774371
43.8518   57884   0.0261145   0.12449   0.120678
43.946   79598   0.0110849   0.0455414   0.0666115
44.1339   78256   -0.00378691   -0.0321618   0.104715
44.1807   57974   0.0082482   0.123609   0.0557611
44.2742   19692   0.030573   -0.00993762   0.205597
44.3209   77566   0.0190866   -0.177445   0.0430044
44.3675   58146   0.0365392   -0.0259106   0.0219145
44.4141   38424   0.0413773   0.188119   -0.0661036
44.4606   38584   0.0296692   0.0373102   0.0572947
44.5071   78558   0.00779066   -0.0557213   -0.0119366
44.5999   19216   0.0368156   0.0649543   0.254254
44.6925   38722   0.0211026   -0.121556   -0.208732
44.8311   38866   0.0198811   0.172883   0.091941
44.8772   20436   -0.00641533   -0.158204   0.111664
44.9233   19308   0.0526021   0.00582099   0.0479417
44.9693   40002   3.94867e-05   0.0506578   -0.0711767
45.0152   38326   0.0507307   0.0717984   0.0698342
45.0611   38424   0.0414037   0.0723431   0.0809722
45.2443   77940   0.0310228   0.130522   0.0247702
45.29   6306   0.0500458   0.0160917   -0.0856287
45.3812   38688   0.0375504   -0.0693969   -0.0368179
45.5177   19398   -0.00378558   -0.0764662   -0.132671
45.5631   58504   0.0170192   -0.119351   0.0168397
45.6085   19322   0.0541714   0.345415   0.300597
45.6538   38996   0.0247171   0.0810487   0.0172128
45.699   58340   0.0329566   -0.0587502   -0.00688316
45.7443   39224   0.0519432   -0.209549   -0.00967779
45.9247   97970   0.0197921   -0.0268228   0.0791558
46.1045   39404   0.0168562   0.0801837   -0.0743299
46.2388   19344   0.0325957   -0.0239771   -0.0855401
46.3282   38952   0.0620053   0.0621627   -0.107375
46.3728   19176   0.0505751   -0.0441726   0.0513116
46.4619   38864   0.0419128   0.359033   0.0801007
46.5063   19064   0.0426766   -0.292508   0.0326431
46.5952   38760   0.0468113   -0.0510492   0.0611186
46.6395   39000   0.0311054   -0.00303295   0.0010046
46.8165   38622   0.0429859   0.045172   0.0393777
46.9048   19870   0.0153607   0.0261926   0.397759
46.9489   38708   0.0630696   0.174436   0.176613
46.9929   39498   0.0243835   -0.135431   0.0497216
47.0808   19734   0.0573742   0.0214686   0.0883637
47.1686   19344   0.0552274   0.0136929   0.160436
47.2561   38976   0.0439689   0.1026   0.0254854
47.6483   38506   0.0607061   0.334126   -0.147723
47.6917   38862   0.0653069   -0.141216   0.144338
47.735   19270   0.0368099   -0.112608   -0.294871
47.8216   38490   0.0414318   -0.0257716   0.281328
47.9942   39292   0.0294299   -0.13952   -0.0560319
48.0803   19414   0.0555418   -0.180803   0.354154
48.1662   39318   0.044042   -0.124095   -0.321346
48.2949   19506   0.0753832   -0.108859   -0.19612
48.5085   39464   0.0679356   0.138606   0.166338
48.7636   6230   0.0474133   -0.0100244   0.026847
48.8483   38020   0.0423124   0.163707   -0.0919452
48.9751   19610   0.0782854   -0.351987   -0.0260978
49.0173   38456   0.0427192   -0.310165   0.0781722
49.1016   38976   0.0428986   -0.00917552   -0.115392
49.3536   39572   0.0693886   -0.205063   0.143417
49.7708   20042   0.0836905   0.0670964   -0.279727
49.9781   18718   0.0375112   0.0289575   -0.297686
50.0608   18782   0.0448389   -0.156977   0.218637
50.1433   38458   0.0425937   -0.166468   -0.0433113
50.308   38864   0.0575966   -0.0442093   -0.0268144
50.6357   20238   0.0775448   0.604842   -0.0916174
51.1234   18368   0.0364257   -0.0172626   0.162571
51.2043   18746   0.040719   -0.0496424   0.219322
51.285   37724   0.0486317   0.0237637   -0.190758
51.5263   19762   0.0644489   -0.31151   -0.423528
52.2832   5982   0.0296843   -0.498841   0.255504
52.3622   36524   0.0380523   0.0693495   -0.0334618
52.52   19022   0.0530677   -0.411205   0.0147627
53.4565   17626   0.0291111   -0.205775   -0.0337616
53.5338   18292   0.0370299   0.514406   -0.180158
54.6046   17234   0.0259166   0.178884   -nan
55.7661   5442   0.034988   -nan   -nan
