r   g0(r)    P2(r)    P2_par(r)     P2_per(r)   
14.8965   65720   -0.00117215   0.0150483   0.0189249
15.0338   65592   -0.00324131   -0.0105842   0.0768518
15.1698   65418   -0.0148247   -0.0872195   -0.0872874
15.3047   98194   -0.0073683   -0.00127506   0.00417954
15.5709   131130   -0.00562313   -0.0487599   -0.0252081
15.7023   131400   -0.00890555   -0.0331349   -0.0203648
15.9618   32902   -0.0192814   -0.0400103   -0.060271
16.09   196542   -0.0125006   -0.0163662   -0.0463935
16.2172   129974   -0.00961145   -0.0153809   -0.0261962
16.3434   32874   -0.00523985   0.0312975   0.0790337
16.4687   98110   -0.0139038   -0.0290787   -0.0708117
16.593   130724   -0.0144187   -0.00697754   -0.00697188
16.7163   65920   -0.00427514   -0.0163636   -0.0582308
16.9604   65442   -0.0132668   -0.0250571   0.0125107
17.0811   97792   -0.0151724   -0.0640433   0.00357357
17.201   195858   -0.0124535   -0.0366532   -0.035075
17.32   75814   -0.00864699   -0.117843   -0.0553564
17.4382   32924   -0.00784372   -0.0758761   -0.0160034
17.5557   130912   -0.00817312   -0.0107408   -0.00694343
17.6723   65316   -0.0062876   -0.0692179   0.0511724
17.9033   65040   -0.0144122   -0.0107573   -0.0150422
18.0177   163110   -0.0100384   -0.0838393   -0.0586673
18.1314   97780   -0.0179634   -0.068454   0.0420766
18.2444   97966   -0.0106736   0.0417601   -0.0235263
18.3566   64614   -0.00971272   -0.110874   0.00876117
18.4682   130862   -0.0147984   -0.0655842   -0.0226346
18.5792   163472   -0.011518   -0.0309763   -0.0594389
18.799   33020   -0.00479595   0.0403466   -0.0614329
18.908   228336   -0.0101976   -0.0356631   -0.00256511
19.0164   195578   -0.00915312   -0.0342465   -0.0358607
19.1241   64780   -0.0132336   -0.0653373   -0.13598
19.3378   64528   -0.00514855   -0.0571864   0.0512812
19.4438   131316   -0.0082138   -0.0269603   -0.0692616
19.654   32676   -0.00808987   0.00492048   -0.00426911
19.7582   260790   -0.00771414   -0.0640183   -0.00540026
19.862   98270   -0.00844937   -0.102405   -0.0166477
19.9651   97742   -0.0100755   -0.082258   -0.0447886
20.0678   261358   -0.00778932   -0.0548094   -0.0512051
20.1699   65454   -0.00954409   -0.0728029   -0.0531327
20.3726   130880   -0.00891922   0.015185   -0.0809518
20.4732   131118   -0.00997837   0.00742835   -0.0108865
20.5733   129158   -0.00752115   -0.0431713   -0.0638551
20.673   97418   -0.00188432   -0.0126553   0.0107931
20.7721   44030   -0.0108077   -0.0171068   0.00326749
20.8708   131160   -0.00633674   -0.0156742   -0.102162
20.969   196322   -0.00805567   -0.0436819   -0.0679661
21.261   162670   -0.00659129   -0.0547985   -0.0284026
21.3574   131834   -0.00490078   -0.0612271   -0.0867963
21.4534   64526   -0.00363229   0.0684034   -0.105673
21.5489   130992   -0.00536342   -0.00235732   -0.00947309
21.6441   195692   -0.0033039   -0.0458654   0.00987374
21.7388   97202   -0.00362975   -0.059349   -0.059963
21.927   65024   -0.00373566   -0.0103444   0.0125786
22.0205   130810   -0.00553416   -0.0292012   -0.00575096
22.1136   195914   -0.00464149   -0.00902564   -0.0177587
22.2063   66196   -0.00953432   -0.0402378   0.0332172
22.3906   261480   -0.00663445   -0.0281836   -0.0470303
22.4822   195824   -0.00183292   -0.000327436   0.0272696
22.6643   32656   -0.0047735   -0.0264547   -0.146585
22.7547   196598   -0.00312344   0.0633161   -0.109227
22.8448   130992   -0.00345108   -0.0141299   -0.0968885
22.9346   163784   -0.00362801   -0.02443   -0.015891
23.024   65242   -0.00464323   -0.0336445   0.0444457
23.1131   65532   -0.00377188   -0.0191946   -0.062462
23.2018   229056   -0.00500729   -0.00175866   -0.0376859
23.3783   98120   -0.00822469   -0.131126   0.00679544
23.466   163158   -0.00124769   0.0313724   -0.0342984
23.5534   131366   -0.00824105   -0.100178   -0.0491934
23.6405   98088   -0.00207646   0.0235629   -0.00298122
23.7272   65552   0.00289873   0.0291289   0.0829521
23.8136   130668   -0.00269783   0.0214116   -0.0240478
23.8998   66202   -0.00891519   -0.0572769   0.00459974
24.0711   65178   2.90416e-05   -0.0730576   0.021648
24.1563   195820   -0.000599381   -0.0492312   0.0136388
24.2412   370448   -0.00249023   -0.0316611   -0.0275116
24.3258   65590   0.00195396   -0.0960975   -0.0481271
24.4101   262290   -0.00702881   -0.00846199   -0.012033
24.4942   163744   -0.000625424   -0.0121414   -0.0209168
24.6614   98654   -0.000308298   -0.0709392   0.031567
24.7445   230644   -0.00379231   -0.0720864   -0.0237888
24.8274   130880   -0.00019093   -0.0234176   -0.0148995
24.9101   131316   -0.00609558   -0.0453095   -0.0239064
25.0745   130818   -0.00140012   -0.00829402   0.0313683
25.1563   131048   0.000810063   0.0172261   -0.0687797
25.3191   65132   0.000686284   -0.0153409   -0.0237886
25.4001   262136   -0.00225056   -0.00327764   -0.00997462
25.4809   163840   -0.00546512   -0.0548836   -0.0228197
25.5614   32734   -0.00823198   -0.0103008   0.219672
25.6417   164110   -0.00749377   -0.049008   -0.0642915
25.7217   131538   -0.00370904   0.0103592   -0.0175612
25.8014   164116   -0.00747581   -0.0913707   -0.00192859
25.9602   65774   -0.00170828   -0.0508839   0.12678
26.0392   162894   0.00299499   -0.0490832   -0.0249379
26.118   261590   -0.00213019   -0.0373824   -0.0249294
26.1966   163776   0.00185834   -0.03973   0.129202
26.2749   33096   -0.0120122   -0.0417692   0.0230949
26.353   262128   0.00289503   -0.0132069   -0.0413156
26.4308   197572   0.000942104   0.037348   0.0130779
26.5859   32764   0.0082316   -0.266291   -0.0374703
26.663   65884   -0.0127992   -0.0513443   0.0032363
26.74   163184   0.00341364   0.0573227   -0.0583215
26.8167   163706   -0.0018552   0.0233997   -0.0190577
26.8932   130384   -0.00446005   0.0130833   -0.0868304
26.9695   196362   -0.0128293   -0.00247016   -0.0722758
27.0456   196770   -0.000838766   0.0300909   0.0209657
27.1971   65536   0.000677759   0.0782122   -0.000724479
27.2725   327910   -0.00329674   0.0139501   -0.0526935
27.3478   196818   0.000330109   -0.0682065   -0.00995856
27.4228   65428   -0.00322653   0.0635147   0.00481879
27.5723   262346   2.8702e-06   -0.00522679   -0.026272
27.6467   64568   -0.000985956   -0.0156119   -0.0174345
27.7949   11008   -0.0351401   -0.179548   -0.123763
27.8687   98762   -0.00699434   0.0128957   -0.0603234
27.9424   360270   -0.00344181   -6.50111e-05   -0.0059784
28.0158   228258   0.00400699   -0.034304   -0.024195
28.089   195612   0.00180142   -0.056959   -0.0989983
28.1621   163830   -0.00491901   0.0691431   0.0769837
28.3076   163722   -0.00766201   -0.122342   -0.0311269
28.3801   195746   0.00187675   -0.0592614   -0.0584858
28.4524   131384   -0.00668179   -0.0129022   0.00284194
28.5246   131286   -0.00241297   0.0170013   -0.0110747
28.5965   65662   0.00185227   0.0229785   -0.0725809
28.6683   196264   0.00274721   0.0217539   -0.0512459
28.7398   327058   -0.00187213   -0.0388119   -0.018342
28.8825   66174   -0.0108573   -0.0659569   0.0175364
28.9535   328134   -0.00155942   0.0352593   0.0340801
29.0244   131134   0.00157224   -0.10117   -0.0761397
29.0951   98082   -0.00841534   -0.0163181   -0.0564948
29.1656   131444   0.00300374   -0.0724006   0.0712636
29.236   131008   -0.00442084   0.0420306   -0.0689717
29.3062   97564   0.00788714   -0.0329648   -0.0211278
29.4461   130598   0.00492194   0.0849912   0.0131974
29.5158   131722   -0.00630987   0.0760458   0.0505304
29.5853   196394   -0.0015419   -0.0965643   0.0259693
29.6547   131348   -0.00518533   0.0161755   -0.036133
29.7929   326620   -0.00207656   0.00499286   -0.00939099
29.8618   196268   -0.00422638   -0.0311059   -0.0266522
29.9991   65668   0.00250752   -0.0306197   -0.102257
30.0675   261706   -0.0041468   0.0172701   0.0248087
30.1358   163868   -0.00651762   -0.0862465   -0.0106157
30.2039   163062   0.000211967   0.0163647   -0.0408434
30.2718   65328   -0.00548359   -0.055956   -0.0061562
30.3396   196264   0.000423029   0.039055   0.000129323
30.4073   326690   -0.000837836   -0.00405687   -0.00836998
30.5421   65282   0.000256253   0.0528008   0.13702
30.6093   228902   -0.00229936   0.0487647   -0.0293423
30.6764   327606   -0.00242998   0.0209567   -0.0297739
30.7433   65058   0.0118299   -0.0267332   0.0116099
30.81   98164   -0.0020342   -0.0437318   -0.0261471
30.8767   195556   0.000988351   -0.089125   -0.000995202
30.9431   130872   0.00247481   -0.039428   0.00337816
31.1417   229208   0.00511036   0.03791   -0.0472663
31.2076   195994   -0.000539473   -0.00804493   -0.00689168
31.2734   273170   -0.00611088   0.0022337   -0.0306974
31.339   262728   -0.00718955   0.0438083   -0.0128127
31.4045   196766   -0.00428417   0.0386506   0.0168931
31.5351   131050   -0.00215598   -0.00449659   -0.0899224
31.6002   197320   -0.00531562   -0.012302   0.0371222
31.6651   260978   -5.09894e-05   0.037137   0.0150931
31.73   229204   -0.00497285   0.0105986   0.0235502
31.8592   65262   -0.00287247   -0.108559   -0.086324
31.9236   261308   0.00181857   -0.0124789   -0.0152505
32.0521   32194   0.0107265   0.190419   -0.292342
32.1161   292838   0.00183566   0.0348703   -0.0573037
32.18   130010   0.0018623   0.0583394   0.00285801
32.2438   130034   0.0026982   0.0394149   0.0743783
32.3075   195350   -0.0017272   0.100118   0.078164
32.371   326074   -0.000268913   0.0471847   0.063504
32.4344   98962   -0.00221337   -0.00853027   0.0683958
32.5609   130362   -0.00474697   0.0226929   0.0296126
32.6239   195796   -0.00511636   0.0382759   -0.0239521
32.6869   326712   -0.00215041   0.0235091   0.00127469
32.7496   65592   0.00344407   0.0157035   0.0335399
32.8123   33188   0.00594035   0.0307852   0.00717871
32.8749   390810   -0.00235624   0.0690808   -0.00103537
32.9373   262208   -0.004114   0.0188152   -0.00227384
33.0619   97566   0.00103556   -0.0456122   0.0304668
33.1239   129990   0.000752135   -0.0508087   -0.0837656
33.1859   227474   -0.0015297   -0.0265983   0.0159478
33.2478   164034   9.87812e-05   0.00922682   -0.0406042
33.3095   129912   0.00359736   -0.0577699   -0.0101536
33.3711   130538   -0.00603859   -0.0183083   0.0468614
33.4327   228498   -0.00578874   0.0780752   0.0583042
33.5553   65494   0.00210934   -0.0209126   0.101371
33.6165   359898   0.000414739   0.0450047   -0.0122694
33.6776   130314   0.00439405   -0.0220041   0.0079973
33.7385   98308   -0.00699192   -0.0488486   -0.00219279
33.8601   262540   0.00011624   0.000671222   0.0263172
33.9207   196578   0.00143773   -0.0164859   0.0470227
34.0417   64734   -0.00728469   0.0677876   -0.0893226
34.102   163604   -0.0073537   0.110408   0.125322
34.1622   325908   -0.00537102   -0.032852   0.0600548
34.2223   98374   -0.00836585   0.0901437   -0.0578258
34.2823   360232   -0.00322081   0.0765842   0.0217985
34.3421   163710   0.00359839   -0.046705   -0.01934
34.4616   196222   -0.00110148   0.0584967   -0.00910012
34.5212   227180   -0.000431306   -0.00073156   0.0147044
34.5806   64710   -0.00941753   -0.104529   -0.0587604
34.64   195614   0.00230186   0.0250301   -0.0186154
34.6993   76258   -0.0036324   0.00300448   -0.000806115
34.7584   130530   0.00106842   0.0338611   0.000967255
34.8175   132774   -0.0006786   -0.0560131   0.0145981
34.9353   32766   0.00604367   -0.247639   -0.0682531
34.9941   260860   -0.00235665   0.0692196   0.0576001
35.0527   294818   -0.0031681   0.0705194   0.0303425
35.1113   65062   -0.0126073   -0.0375561   0.0966058
35.1698   131302   -0.00239582   0.061871   -0.0378595
35.2282   131032   0.00261446   0.0890598   0.014377
35.2864   131022   -0.00167756   -0.0328405   -0.0414732
35.4027   65034   0.00259231   0.0519345   0.0443878
35.4607   164222   0.000174811   0.101573   0.0359169
35.5186   327050   -0.00178377   0.0270246   -0.000336911
35.5764   130376   -0.000761049   -8.91926e-06   0.0795665
35.6917   195462   -0.000697143   -0.0183677   -0.000789961
35.7492   130236   -0.000910213   -0.0411167   0.0195724
35.864   64602   -0.011152   0.0759962   -9.8796e-05
35.9212   293918   -0.00260886   -0.012226   0.0562173
35.9784   129042   0.00141488   0.0226005   -0.0128443
36.0354   66358   0.00615843   -0.0847545   0.0458125
36.0924   131064   -0.00202788   0.00745776   -0.02066
36.1493   197442   -0.000840504   0.0390002   0.0817673
36.2061   261354   0.00359593   -0.0135513   0.0930961
36.3194   32898   0.00449613   -0.0319862   -0.12976
36.3759   260520   -0.00359201   -0.021755   -0.00179968
36.4324   65594   -0.0018876   -0.052894   -0.0662948
36.4887   98696   0.00300759   0.0191422   0.030838
36.545   65760   0.00989578   0.0435857   -0.088672
36.6012   130972   0.00578676   -0.0380163   -0.044227
36.6573   64372   -0.00518682   -0.0855562   0.0955946
36.7692   64898   -0.0117263   -0.033944   0.0453044
36.8251   97880   -0.00662161   0.0966236   0.182488
36.8808   229924   0.00287554   0.116371   0.0294424
36.9365   99086   0.00508045   0.108734   -3.86065e-05
36.9921   65472   -0.00452034   0.187032   -0.0541794
37.0476   524704   0.00567649   0.0192425   0.0151412
37.1583   98460   0.00676249   -0.0422905   -0.0198045
37.2136   131484   0.00696881   -0.0448534   0.0447664
37.2687   196130   -0.00743482   0.0183068   -0.076474
37.3238   96898   0.00301641   0.00290368   -0.182967
37.4338   131010   0.00870421   0.0586831   0.122176
37.4886   196478   0.00436081   0.000263036   0.0187562
37.5981   33356   -0.00387864   -0.198934   -0.101084
37.6527   164652   0.00571565   0.0786335   -0.0241199
37.7072   132206   0.00897485   0.0492646   0.0153599
37.7617   130678   0.0111236   -0.030381   0.0364693
37.816   196134   0.00405806   0.0638567   0.0796724
37.8703   64692   -0.0104524   0.0767131   -0.0664838
37.9245   33408   0.0165617   0.204921   -0.0542227
38.0328   131058   0.00304345   0.0256197   0.0881766
38.0867   65706   0.0153276   0.00480395   0.0848007
38.1406   196652   0.00462168   0.0362206   -0.0425241
38.1945   44242   0.00768226   0.129723   0.157916
38.3019   262640   0.00209001   0.0113842   0.019959
38.3555   131910   0.0122824   0.0486234   0.0592219
38.5159   263828   0.00889339   0.0197197   -0.00150785
38.5692   131940   0.0149436   0.0481488   0.0488162
38.6224   132138   0.00542975   0.108393   -0.0443316
38.6756   64562   -0.000974938   -0.000835367   0.131475
38.7287   131618   0.0113932   -0.0183672   0.0648138
38.7817   163720   0.0181725   0.0875174   0.145937
38.8875   66500   0.0116657   -0.0247766   -0.114084
38.9403   198410   0.000573612   -0.043156   -0.0135209
38.9931   129534   0.00257844   0.0787969   0.020387
39.1508   260650   0.00729   0.0318897   0.084486
39.2033   65228   0.0180002   0.10689   0.167294
39.3079   33580   0.0298856   -0.169275   0.0382519
39.3602   65230   0.0125952   0.00788044   0.064472
39.4123   163622   0.0100726   0.0309819   0.0884445
39.4644   66806   0.0166595   -0.0923633   -0.171392
39.5165   32926   -0.00995746   0.125138   -0.047688
39.5684   132492   0.0159832   -0.0133547   -0.0030852
39.6203   132698   0.00526644   -0.00355408   0.0336392
39.6722   98886   0.0154396   -0.00115378   -0.0218003
39.7239   97200   0.00842237   0.0801062   0.0662537
39.7756   198180   0.00331009   0.117841   -0.100377
39.8272   130972   0.0160603   -0.0451994   0.113366
39.8788   65924   0.0129581   -0.0216523   0.0838876
39.9817   131774   0.0103837   -0.00102843   0.0557361
40.0843   64956   -0.00191243   0.136119   0.060754
40.1356   230552   0.0165145   0.109401   0.0761505
40.1867   98484   0.00575079   0.0219096   0.100476
40.2378   65016   0.017162   -0.142946   0.130326
40.2889   131298   0.00171761   -0.0215068   0.009034
40.3398   131914   0.0233236   0.0543167   0.0275595
40.3907   66390   0.0222166   0.244441   0.0942328
40.4923   32282   0.0189859   0.0767102   -0.0863404
40.543   97712   0.00146764   -0.101977   0.0396576
40.5937   130932   0.0174879   0.0889258   0.0439857
40.6443   32846   -0.0106253   -0.208437   -0.0477772
40.7453   131030   0.00366798   0.0170993   0.0707159
40.7957   66482   0.00417713   0.136816   -0.0530469
40.8963   65062   0.0117722   0.0454041   0.0795608
40.9465   99384   0.00358096   -0.0671079   -0.057668
40.9966   98814   0.0218723   0.0371405   0.0648366
41.0467   99044   0.00468703   0.0189258   0.108385
41.0967   66288   0.031944   0.146629   0.145825
41.1467   132246   -5.6832e-05   0.044029   -0.0187639
41.1966   65548   0.0129826   0.181222   0.0895985
41.346   228032   0.0121857   0.108884   0.0234277
41.3956   130766   0.0177047   0.034301   0.00404232
41.4452   66090   0.0118328   0.0117329   0.0528099
41.4948   33114   0.00663915   -0.0453375   0.0179146
41.5443   131696   0.00447774   0.0856172   0.0241812
41.5937   130090   0.0154256   0.00851177   0.125946
41.6924   10868   -0.0194244   0.0297653   -0.145361
41.7416   65278   0.0077821   -0.10165   -0.0568714
41.7908   130830   -0.00233662   0.0911311   -0.0857829
41.889   64978   0.0163763   0.0694755   0.0774101
41.9381   130608   0.0227522   0.0906451   0.104265
41.987   66030   -0.0150387   0.0283089   -0.0118251
42.0359   66076   -0.0119934   0.0228798   0.171331
42.0848   163778   0.0148146   0.0418098   -0.0403079
42.1823   65442   0.00472493   -0.0836657   -0.123743
42.3282   197112   0.000751496   -0.110771   -0.0196506
42.4736   65118   0.0187552   -0.0976454   -0.0198264
42.5219   163504   0.00612466   -0.0161982   0.0460221
42.5702   32522   0.00705332   -0.00325854   0.0631523
42.6184   64932   0.00362107   0.0369192   0.0814314
42.6666   65240   0.00945472   -0.0360329   0.164947
42.7148   32360   0.00832137   0.172937   -0.0167512
42.8108   130894   0.010364   -0.0141314   -0.0612021
42.8588   98590   -0.00410731   0.0831453   0.176837
42.9067   130728   0.00715843   -0.0909589   0.0704891
42.9546   64650   -0.00862648   0.0634243   -0.0546094
43.0501   195796   0.00266159   0.00659527   0.0686889
43.1931   64904   0.0147131   0.0742725   -0.0290467
43.2406   66054   -0.0202425   -0.180289   -0.136976
43.2881   32052   0.00955533   -0.0735943   -0.00252375
43.3356   32742   -0.00673187   0.207192   0.313186
43.383   64610   0.0115366   0.20653   0.0822171
43.4303   65472   -0.00674719   -0.155654   -0.0467515
43.4776   65074   -0.00273168   0.0409613   -0.0232264
43.6191   32876   -0.0178849   0.0921201   -0.208158
43.6662   65000   0.0069644   0.0275039   0.050333
43.7132   97804   -0.00366695   -0.00923592   -0.150074
43.8071   130912   0.00815485   0.0915563   0.107006
43.9943   129014   0.00246425   0.019758   0.00486426
44.041   97516   -0.0106497   -0.0468603   -0.0865998
44.1342   33236   -0.0270963   -0.0884683   -0.122363
44.1808   129368   -0.00465299   0.0895966   0.103012
44.2272   98438   -0.0175259   0.182629   -0.01824
44.2737   65538   0.000719159   -0.0171654   0.196957
44.3201   64666   -0.0012018   0.0514492   -0.0312104
44.3664   129994   -0.00509738   -0.0574919   0.163208
44.4589   32838   -0.0234765   -0.233551   0.0859836
44.5513   65320   -0.0165724   0.0188273   -0.0150004
44.6894   64602   0.00690442   0.225217   0.0327378
44.7354   32716   0.00253388   0.0617482   0.00719501
44.7813   32288   -0.00818011   0.1288   -0.11931
44.8271   65512   -0.00115317   -0.184836   -0.0771502
44.8729   64550   -0.00165918   0.033832   0.0606935
44.9187   65068   -0.0191216   -0.0158364   0.0898242
45.1013   130388   -0.00186072   0.0471218   0.0976246
45.1468   11046   -0.0387865   0.110109   0.24049
45.2378   66272   -0.0348366   -0.0164372   0.0457734
45.3738   31624   -0.0106407   -0.00500222   -0.344048
45.4191   97836   -0.0206964   0.168852   0.0235244
45.4643   32408   -0.0129084   -0.147563   0.124603
45.5095   65656   -0.0270822   0.00184002   0.0989182
45.5546   96732   -0.0078866   0.060292   -0.18923
45.5997   65320   -0.00216029   0.348431   0.0544468
45.7795   162884   -0.0146447   0.0180265   0.0710363
45.9587   65174   -0.0138871   0.0780446   -0.0544634
46.0926   32534   0.00375304   -0.352943   0.830827
46.1817   64566   -0.0049465   0.303378   0.114691
46.2262   32266   -0.0195662   -0.146629   -0.0393184
46.315   64868   -0.0174082   0.310061   -0.197965
46.3593   33088   -0.0434816   0.0500124   -0.100135
46.4479   65854   -0.0204373   0.0453684   -0.0333196
46.4921   65750   -0.035649   -0.00997046   -0.0219212
46.6686   64904   -0.032089   0.171903   0.137367
46.7565   32720   -0.0236013   0.0119173   -0.130778
46.8004   64412   -0.0102854   -0.00999173   0.0418875
46.8443   65084   -0.0250816   0.210323   -0.117728
46.932   32780   -0.000325474   -0.114173   0.139401
47.0194   32096   -0.0261349   0.199563   0.279298
47.1068   64766   -0.0224012   0.192797   0.307433
47.4977   65400   -0.0240863   -0.208004   -0.0327766
47.5409   64540   -0.0187789   -0.0531861   -0.00353398
47.5841   32760   -0.0415677   0.00784786   -0.0673195
47.6704   65454   -0.0415482   -0.133651   -0.0221433
47.8425   65654   -0.0350524   0.230098   0.202434
47.9283   32146   -0.0337115   0.261785   0.076278
48.014   64658   -0.0319949   0.0922938   0.325537
48.1422   31982   -0.00876374   0.353475   0.00847168
48.3551   64160   -0.0220041   0.111113   -0.191099
48.6094   10942   -0.0502253   -0.0371159   0.253194
48.6939   65130   -0.044788   -0.0863373   0.0753114
48.8203   31878   -0.0139054   0.395578   0.373968
48.8624   64598   -0.0413299   -0.173483   -0.0738656
48.9464   65134   -0.0414931   0.00711352   0.0217172
49.1976   64198   -0.0306114   -0.216367   0.0296627
49.6135   31568   -0.0170105   0.331576   0.0533262
49.8201   32526   -0.0459638   -0.0217487   -0.0968832
49.9025   32210   -0.046699   0.175606   -0.0631208
49.9848   64774   -0.0445129   0.128475   0.121154
50.149   64270   -0.0411992   -0.298001   0.00878796
50.4757   31948   -0.0288473   -0.083165   -0.240172
50.9618   32110   -0.049982   -0.110412   -0.106794
51.0424   32388   -0.0438804   -0.282626   -0.0975418
51.1228   64142   -0.0442101   0.222585   -0.146127
51.3634   32136   -0.0373678   -0.0128848   0.0432562
52.1179   10618   -0.0545101   0.059949   0.602504
52.1967   64038   -0.046981   -0.0787031   0.152126
52.3539   31916   -0.0445896   -0.129996   0.129338
53.2875   31984   -0.0513039   -0.355381   0.0503366
53.3646   31680   -0.0492814   0.0629197   -0.456091
54.432   31780   -0.0500721   -0.229913   0.713017
55.5898   10696   -0.0553068   0.515041   0.930835
