 xid yid zid cryst_bool x_ev y_ev z_ev
0 0.0 0.0 0.0 0.5121386995121849 0.2700000828624214 -0.7742804619374551 0.5723545417974836
1 0.0 1.0 0.0 0.5434876225137657 0.47091806481671833 -0.7470509102049572 0.46920263617249897
2 0.0 2.0 0.0 0.8085698863646464 0.5756445179853135 -0.43686099657221544 0.6912205571215218
3 0.0 3.0 0.0 0.48623677017536043 -0.9086327978836527 -0.09631530684363643 -0.4063370525533468
4 0.0 4.0 0.0 0.9877944918225752 0.7989919047414199 0.47859137489401427 0.36409096670301366
5 0.0 5.0 0.0 0.9772302295989898 0.8116764753995982 0.4536408139533856 0.36795558318714944
6 0.0 6.0 0.0 0.7937606486765434 0.7768911656382084 0.4435863351155077 0.44684592428721864
7 0.0 7.0 0.0 0.6926004823666917 0.7639228135209515 0.4996853797853412 0.40833375590442267
8 0.0 8.0 0.0 0.2817670389516296 0.7690174301947965 0.6205917109739718 0.15322571692438136
9 0.0 9.0 0.0 0.4638293008491647 0.6370352779951436 -0.030193970637380718 0.7702430647054208
10 0.0 10.0 0.0 0.5060803300727689 0.15810641765959668 -0.736423329593791 0.6577864701594605
11 0.0 11.0 0.0 0.8250595593060077 -0.0362461000331931 0.7678138046552078 -0.6396469194901808
12 0.0 12.0 0.0 0.98788243159016 -0.10564729793324816 -0.8223814206476003 0.5590415435484539
13 0.0 13.0 0.0 0.979999176304901 0.02956298078184062 0.8325825280042857 -0.5531115296477606
14 0.0 14.0 0.0 0.9803228949997487 0.04612475915551081 0.8475326858603288 -0.5287351444638636
15 0.0 15.0 0.0 0.9864184909319225 0.0953511172212283 0.8591109240953844 -0.5028285836591212
16 0.0 16.0 0.0 0.9787023620433358 0.055644045207390185 0.8693609996986285 -0.4910348179467113
17 0.0 17.0 0.0 0.37788112810100594 0.12072911420178764 0.9700180549270155 -0.21092523343512354
18 0.0 18.0 0.0 0.5000717733897923 -0.0884965497826406 -0.028402736128675277 0.9956714544753071
