        8000
   55.3902667332105        55.3902667332105        55.3902667332105     
           5
        8.868267        23.464167        11.253467     1.00 0
        8.245380        22.629074        12.442521    19.00 1
        8.420158        24.097668        14.392326    33.00 1
        8.558351        25.377789        15.834704    39.00 1
        7.030367        24.277967        16.941667    50.00 0
           4
       14.660200        13.713400        18.093000     1.00 0
       13.790219        14.851218        15.659911    10.67 1
       13.411036        14.869513        15.383277    16.33 1
       11.018400        10.765000        11.060700    50.00 0
           7
       19.375867       -18.308500        -3.093180     1.00 0
       18.698219       -17.868617        -3.232086     3.33 1
       16.384440       -15.023671        -2.560841    15.11 1
       16.131038       -14.504987        -2.409011    18.22 1
       18.381527       -11.041529        -1.817372    33.56 1
       21.415638        -9.629677        -2.199148    45.00 1
       22.757067        -9.038100        -2.258070    50.00 0
           4
        4.857500       -24.850200         5.400890     1.00 0
        5.728713       -24.242114         7.706978    12.44 1
        6.661803       -22.434329        11.392262    42.66 1
        7.048870       -21.259000        11.317800    50.00 0
           5
       14.818900         4.993290        -6.995210     1.00 0
       14.852104         5.187968        -6.666132     6.00 1
       10.271634        11.240860        -1.681588    38.67 1
        9.251753        11.916446        -1.751295    42.33 1
        8.390750        13.850400        -2.806780    50.00 0
          10
       -7.590770        21.340500        20.077100     1.00 0
       -7.185711        20.626290        20.067009     4.00 1
       -7.090012        20.432400        20.144394     7.00 1
       -5.850135        17.725379        21.380925    15.33 1
       -5.434512        16.725477        21.904546    17.67 1
       -5.219225        14.577779        23.296825    24.00 1
       -4.894459        13.971174        23.369317    26.00 1
       -3.660282        12.201368        23.700434    35.50 1
       -4.415738        13.720307        24.971885    46.50 1
       -5.355640        14.978900        26.107300    50.00 0
           3
       16.024867        -2.195367         0.770533     1.00 0
       13.343826        -9.714183         9.356872    36.11 1
       16.832267       -10.024867         8.195033    50.00 0
           4
       -0.872109        10.680400       -17.300400     1.00 0
        0.138874        10.445167       -18.906189    10.00 1
       -2.517093         7.922793       -21.120859    40.50 1
       -2.454910         9.084110       -19.148100    50.00 0
           2
       -5.203633        21.207300         7.761800     1.00 0
       -0.170233        20.543500         7.263690    50.00 0
           6
       12.883267       -25.428267         9.745767     1.00 0
       10.643735       -25.441238        10.949765    13.00 1
        6.364997       -26.558950        12.292574    31.50 1
        5.462272       -27.025200        12.663917    36.00 1
        4.808313       -27.587632        13.083960    40.50 1
        5.165567       -27.880967        15.157367    50.00 0
           5
       25.490700         8.282967        -9.779010     1.00 0
       24.263093         6.857923       -10.222546     6.00 1
       22.571917         5.261198       -10.650808    12.50 1
       21.038896         5.353517       -10.074972    17.33 1
       15.773000         6.127867        -7.271940    50.00 0
           5
       19.152033        12.848667       -27.517400     1.00 0
       19.179840        13.318386       -28.726370     4.00 1
       19.459596        14.776279       -32.992387    20.17 1
       20.207722        14.740359       -34.446260    30.67 1
       17.743633        13.138767       -31.542300    50.00 0
           5
       -4.656433        -3.369550        -8.228510     1.00 0
       -2.188825        -5.239728        -7.607295    14.00 1
       -1.978590        -8.837618        -8.813050    42.32 1
       -1.949866        -9.774137        -9.171416    45.66 1
       -2.235333       -10.787000       -10.137200    50.00 0
           4
