clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 26.223092721135572 9.1552734375e-05 329 0.6673427991886409 0.0006854166666666666 0.00035115890502929685
5.0 43.70515453522596 0.000152587890625 25 0.05070993914807302 8.680555555555556e-05 4.447301228841146e-05
7.0 61.18721634931634 0.000213623046875 11 0.02231237322515213 5.3472222222222224e-05 2.7395375569661458e-05
9.0 78.66927816340672 0.000274658203125 7 0.014198782961460446 4.375e-05 2.2414398193359375e-05
12.0 104.89237088454229 0.0003662109375 7 0.007099391480730223 2.9166666666666666e-05 1.494293212890625e-05
17.0 148.59752541976826 0.000518798828125 9 0.006085192697768763 3.541666666666667e-05 1.8144989013671877e-05
30.0 262.2309272113557 0.0009155273437499999 14 0.002839756592292089 2.9166666666666666e-05 1.494293212890625e-05
50.0 437.05154535225955 0.00152587890625 8 0.001622718052738337 2.777777777777778e-05 1.4231363932291668e-05
70.0 611.8721634931634 0.00213623046875 8 0.001622718052738337 3.888888888888889e-05 1.9923909505208335e-05
90.0 786.6927816340672 0.00274658203125 6 0.0012170385395537525 3.75e-05 1.9212341308593748e-05
110.0 961.513399774971 0.00335693359375 3 0.0006085192697768763 2.2916666666666667e-05 1.1740875244140625e-05
130.0 1136.334017915875 0.00396728515625 7 0.0014198782961460446 6.319444444444444e-05 3.237635294596354e-05
170.0 1485.9752541976825 0.00518798828125 8 0.0005409060175794456 3.148148148148148e-05 1.612887912326389e-05
300.0 2622.309272113557 0.0091552734375 30 0.0006085192697768763 6.25e-05 3.202056884765625e-05
500.0 4370.515453522596 0.0152587890625 5 0.00010141987829614606 1.736111111111111e-05 8.894602457682291e-06
700.0 6118.721634931634 0.0213623046875 5 0.00010141987829614606 2.4305555555555554e-05 1.2452443440755207e-05
900.0 7866.9278163406725 0.0274658203125 1 2.0283975659229208e-05 6.25e-06 3.202056884765625e-06
1100.0 9615.13399774971 0.0335693359375 2 4.0567951318458416e-05 1.5277777777777777e-05 7.827250162760417e-06
1300.0 11363.34017915875 0.0396728515625 4 8.113590263691683e-05 3.611111111111111e-05 1.8500773111979165e-05
1700.0 14859.752541976824 0.0518798828125 2 1.352265043948614e-05 7.87037037037037e-06 4.0322197808159725e-06
3000.0 26223.092721135574 0.091552734375 1 2.028397565922921e-06 2.0833333333333334e-06 1.067352294921875e-06
