clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 26.31424450536442 9.1552734375e-05 348 0.6628571428571428 0.000725 0.00034758118373820853
5.0 43.85707417560737 0.000152587890625 35 0.06666666666666667 0.00012152777777777777 5.826312945803304e-05
7.0 61.39990384585032 0.000213623046875 8 0.015238095238095238 3.888888888888889e-05 1.8644201426570572e-05
9.0 78.94273351609327 0.000274658203125 4 0.007619047619047619 2.5e-05 1.1985558059938226e-05
12.0 105.25697802145768 0.0003662109375 10 0.009523809523809525 4.1666666666666665e-05 1.997593009989704e-05
17.0 149.11405219706506 0.000518798828125 4 0.0025396825396825397 1.574074074074074e-05 7.546462482183327e-06
30.0 263.1424450536442 0.00091552734375 20 0.0038095238095238095 4.1666666666666665e-05 1.997593009989704e-05
50.0 438.5707417560737 0.00152587890625 10 0.0019047619047619048 3.472222222222222e-05 1.664660841658087e-05
70.0 613.9990384585032 0.00213623046875 7 0.0013333333333333333 3.4027777777777775e-05 1.631367624824925e-05
90.0 789.4273351609327 0.00274658203125 5 0.0009523809523809524 3.125e-05 1.4981947574922783e-05
110.0 964.8556318633622 0.00335693359375 3 0.0005714285714285714 2.2916666666666667e-05 1.0986761554943374e-05
130.0 1140.2839285657917 0.00396728515625 6 0.0011428571428571427 5.4166666666666664e-05 2.5968709129866155e-05
170.0 1491.1405219706505 0.00518798828125 16 0.0010158730158730158 6.296296296296296e-05 3.018584992873331e-05
300.0 2631.4244505364422 0.0091552734375 28 0.0005333333333333334 5.8333333333333346e-05 2.7966302139855865e-05
500.0 4385.707417560737 0.015258789062499998 9 0.00017142857142857143 3.125e-05 1.4981947574922783e-05
700.0 6139.990384585032 0.0213623046875 2 3.80952380952381e-05 9.722222222222223e-06 4.661050356642643e-06
900.0 7894.273351609327 0.0274658203125 3 5.714285714285714e-05 1.875e-05 8.989168544953669e-06
1100.0 9648.556318633622 0.0335693359375 1 1.904761904761905e-05 7.638888888888888e-06 3.662253851647791e-06
1300.0 11402.839285657916 0.0396728515625 2 3.80952380952381e-05 1.8055555555555555e-05 8.656236376622052e-06
1700.0 14911.405219706507 0.0518798828125 3 1.904761904761905e-05 1.1805555555555555e-05 5.659846861637495e-06
