clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 26.239188333544597 9.1552734375e-05 304 0.6481876332622601 0.02726131404316375 0.01385029163179291
5.0 43.73198055590766 0.000152587890625 29 0.06183368869936034 0.004334309798529324 0.0022020748756688287
7.0 61.224772778270726 0.000213623046875 6 0.01279317697228145 0.001255455251987804 0.0006378423777799366
9.0 78.71756500063378 0.000274658203125 4 0.008528784648187633 0.0010761045017038322 0.0005467220380970886
12.0 104.95675333417839 0.0003662109375 10 0.010660980810234541 0.0017935075028397201 0.0009112033968284809
17.0 148.68873389008604 0.000518798828125 11 0.007818052594171997 0.0018632550168390426 0.0009466390844829218
30.0 262.391883335446 0.00091552734375 15 0.0031982942430703624 0.00134513062712979 0.0006834025476213606
50.0 437.3198055590766 0.00152587890625 8 0.0017057569296375268 0.0011956716685598136 0.0006074689312189873
70.0 612.2477277827072 0.00213623046875 5 0.0010660980810234541 0.0010462127099898368 0.0005315353148166138
90.0 787.175650006338 0.00274658203125 7 0.0014925373134328356 0.001883182877981706 0.0009567635666699048
110.0 962.1035722299686 0.00335693359375 1 0.00021321961620469085 0.0003288097088539487 0.00016705395608522148
130.0 1137.0314944535992 0.00396728515625 6 0.0012793176972281449 0.0023315597536916364 0.0011845644158770252
170.0 1486.8873389008604 0.00518798828125 12 0.0008528784648187634 0.002032641836551683 0.0010326971830722784
300.0 2623.91883335446 0.0091552734375 30 0.0006396588486140724 0.00269026125425958 0.0013668050952427213
500.0 4373.198055590766 0.015258789062499998 5 0.00010660980810234542 0.0007472947928498834 0.000379668082011867
700.0 6122.477277827073 0.0213623046875 5 0.00010660980810234542 0.0010462127099898368 0.0005315353148166138
900.0 7871.7565000633795 0.0274658203125 2 4.2643923240938166e-05 0.0005380522508519161 0.0002733610190485443
1100.0 9621.035722299686 0.0335693359375 2 4.2643923240938166e-05 0.0006576194177078974 0.00033410791217044296
1300.0 11370.314944535992 0.0396728515625 2 4.2643923240938166e-05 0.0007771865845638788 0.00039485480529234175
1700.0 14868.873389008604 0.0518798828125 3 2.1321961620469083e-05 0.0005081604591379207 0.0002581742957680696
3000.0 26239.188333544596 0.091552734375 1 2.132196162046908e-06 8.967537514198601e-05 4.5560169841424044e-05
