clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 26.281450831348458 9.1552734375e-05 348 0.6796875 0.03248086615643084 0.015837990705793822
5.0 43.802418052247425 0.000152587890625 19 0.037109375 0.0029556343724721546 0.0014411964722705105
7.0 61.3233852731464 0.000213623046875 8 0.015625 0.001742268682720428 0.0008495473941805114
9.0 78.84435249404537 0.000274658203125 4 0.0078125 0.0011200298674631324 0.0005461376105446146
11.0 96.36531971494433 0.000335693359375 4 0.0078125 0.0013689253935660506 0.0006675015239989733
13.0 113.88628693584332 0.000396728515625 3 0.005859375 0.0012133656897517268 0.0005916490780899991
17.0 148.92822137764125 0.000518798828125 12 0.0078125 0.0021156119718748053 0.0010315932643620495
30.0 262.81450831348457 0.00091552734375 15 0.0029296875 0.0014000373343289155 0.0006826720131807682
50.0 438.0241805224743 0.00152587890625 13 0.0025390625 0.002022276149586211 0.000986081796816665
70.0 613.233852731464 0.00213623046875 8 0.0015625 0.001742268682720428 0.0008495473941805114
90.0 788.4435249404537 0.00274658203125 5 0.0009765625 0.0014000373343289155 0.0006826720131807682
110.0 963.6531971494434 0.00335693359375 5 0.0009765625 0.0017111567419575632 0.0008343769049987165
130.0 1138.862869358433 0.00396728515625 5 0.0009765625 0.002022276149586211 0.000986081796816665
170.0 1489.2822137764126 0.00518798828125 14 0.0009114583333333333 0.002468213967187273 0.0012035254750890577
300.0 2628.1450831348457 0.0091552734375 29 0.00056640625 0.0027067388463692366 0.0013198325588161517
500.0 4380.241805224743 0.015258789062500002 6 0.0001171875 0.0009333582228859437 0.0004551146754538455
700.0 6132.33852731464 0.0213623046875 4 7.8125e-05 0.000871134341360214 0.0004247736970902557
900.0 7884.435249404537 0.0274658203125 1 1.953125e-05 0.0002800074668657831 0.00013653440263615364
1100.0 9636.531971494434 0.0335693359375 3 5.859375e-05 0.001026694045174538 0.00050062614299923
1300.0 11388.62869358433 0.0396728515625 1 1.953125e-05 0.0004044552299172422 0.000197216359363333
1700.0 14892.822137764126 0.0518798828125 3 1.953125e-05 0.0005289029929687013 0.0002578983160905124
3000.0 26281.450831348455 0.091552734375 1 1.953125e-06 9.333582228859437e-05 4.551146754538455e-05
