clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 26.21414328592709 9.1552734375e-05 274 0.6199095022624435 0.02433392539964476 0.01254718028419183
5.0 43.69023880987848 0.000152587890625 30 0.06787330316742081 0.004440497335701598 0.0022896314387211365
7.0 61.16633433382988 0.000213623046875 10 0.02262443438914027 0.0020722320899940793 0.001068494671403197
9.0 78.64242985778127 0.000274658203125 6 0.013574660633484163 0.0015985790408525756 0.0008242673179396093
11.0 96.11852538173267 0.000335693359375 2 0.004524886877828055 0.0006512729425695678 0.0003358126110124334
13.0 113.59462090568405 0.000396728515625 7 0.01583710407239819 0.002693901716992303 0.0013890430728241562
17.0 148.54681195358685 0.000518798828125 6 0.004524886877828055 0.0010065127294256956 0.0005189831261101243
30.0 262.1414328592709 0.0009155273437499999 14 0.0031674208144796376 0.0012433392539964476 0.0006410968028419182
50.0 436.90238809878485 0.00152587890625 9 0.0020361990950226246 0.0013321492007104796 0.0006868894316163411
70.0 611.6633433382988 0.00213623046875 5 0.0011312217194570137 0.0010361160449970396 0.0005342473357015985
90.0 786.4242985778127 0.00274658203125 8 0.0018099547511312218 0.0021314387211367673 0.0010990230905861455
110.0 961.1852538173266 0.00335693359375 4 0.0009049773755656109 0.0013025458851391356 0.0006716252220248668
130.0 1135.9462090568406 0.00396728515625 5 0.0011312217194570137 0.0019242155121373594 0.0009921736234458258
170.0 1485.4681195358685 0.00518798828125 13 0.000980392156862745 0.002180777580422341 0.0011244634399052696
300.0 2621.414328592709 0.0091552734375 29 0.0006561085972850678 0.002575488454706927 0.0013279862344582592
500.0 4369.023880987848 0.0152587890625 5 0.00011312217194570136 0.0007400828892835998 0.00038160523978685615
700.0 6116.633433382987 0.0213623046875 4 9.049773755656108e-05 0.0008288928359976317 0.0004273978685612788
900.0 7864.242985778127 0.0274658203125 1 2.262443438914027e-05 0.0002664298401420959 0.0001373778863232682
1100.0 9611.852538173267 0.0335693359375 3 6.78733031674208e-05 0.0009769094138543516 0.00050371891651865
1300.0 11359.462090568406 0.0396728515625 2 4.524886877828054e-05 0.0007696862048549438 0.0003968694493783304
1700.0 14854.681195358684 0.0518798828125 3 2.262443438914027e-05 0.0005032563647128478 0.00025949156305506214
3000.0 26214.14328592709 0.091552734375 1 2.2624434389140273e-06 8.880994671403197e-05 4.579262877442273e-05
