clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 26.215486844517763 9.1552734375e-05 311 0.6479166666666667 0.027646082730828494 0.014276947386812738
5.0 43.692478074196266 0.000152587890625 33 0.06875 0.0048891786179921775 0.0025248620780536995
7.0 61.16946930387478 0.000213623046875 6 0.0125 0.0012445181936707361 0.0006426921653227599
9.0 78.64646053355328 0.000274658203125 3 0.00625 0.0008000474102169017 0.0004131592491360599
12.0 104.86194737807105 0.0003662109375 10 0.010416666666666666 0.0017778831338153371 0.0009181316647467998
17.0 148.5544254522673 0.000518798828125 10 0.006944444444444445 0.0016791118486033743 0.0008671243500386444
30.0 262.1548684451776 0.00091552734375 13 0.0027083333333333334 0.0011556240369799693 0.00059678558208542
50.0 436.9247807419627 0.00152587890625 5 0.0010416666666666667 0.0007407846390897238 0.00038255486031116655
70.0 611.6946930387478 0.00213623046875 7 0.0014583333333333332 0.0014519378926158588 0.0007498075262098865
90.0 786.4646053355328 0.00274658203125 7 0.0014583333333333332 0.0018667772905061038 0.0009640382479841397
110.0 961.2345176323179 0.00335693359375 6 0.00125 0.001955671447196871 0.00100994483122148
130.0 1136.004429929103 0.00396728515625 6 0.00125 0.0023112480739599386 0.00119357116417084
170.0 1485.544254522673 0.00518798828125 11 0.0007638888888888888 0.0018470230334637113 0.0009538367850425087
300.0 2621.548684451776 0.0091552734375 32 0.0006666666666666666 0.0028446130141045393 0.0014690106635948795
500.0 4369.247807419627 0.0152587890625 5 0.00010416666666666667 0.0007407846390897238 0.00038255486031116655
700.0 6116.946930387478 0.0213623046875 4 8.333333333333333e-05 0.0008296787957804907 0.00042846144354850656
900.0 7864.646053355328 0.0274658203125 2 4.1666666666666665e-05 0.0005333649401446012 0.00027543949942404
1100.0 9612.345176323179 0.0335693359375 2 4.1666666666666665e-05 0.000651890482398957 0.0003366482770738266
1300.0 11360.04429929103 0.0396728515625 3 6.25e-05 0.0011556240369799693 0.00059678558208542
1700.0 14855.442545226731 0.0518798828125 2 1.388888888888889e-05 0.0003358223697206748 0.00017342487000772885
3000.0 26215.48684451776 0.091552734375 1 2.0833333333333334e-06 8.889415669076685e-05 4.5906583237339986e-05
