clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.098400853656592 8.347942232239756e-05 488 0.6759002770083102 0.04600879949717159 0.01902982429601688
5.0 40.16400142276098 0.00013913237053732924 59 0.0817174515235457 0.009270898805782527 0.0038345615897028545
7.0 56.22960199186538 0.00019478531875226094 15 0.02077562326869806 0.003299811439346323 0.001364843955656948
9.0 72.29520256096977 0.0002504382669671926 7 0.009695290858725761 0.001979886863607794 0.0008189063733941689
11.0 88.36080313007416 0.0003060912151821243 5 0.006925207756232687 0.0017284726587052169 0.0007149182624869728
13.0 104.42640369917856 0.0003617441633970561 8 0.0110803324099723 0.003268384663733501 0.0013518454417935485
17.0 136.55760483738734 0.00047305005982691944 11 0.0050784856879039705 0.0019589356798659125 0.0008102406974852358
30.0 240.9840085365659 0.0008347942232239755 20 0.002770083102493075 0.0018856065367693275 0.0007799108318039704
50.0 401.64001422760987 0.0013913237053732926 17 0.0023545706371191134 0.0026712759270898804 0.001104873678388958
70.0 562.2960199186538 0.0019478531875226095 10 0.0013850415512465374 0.0021998742928975488 0.0009098959704379654
90.0 722.9520256096977 0.0025043826696719263 7 0.0009695290858725761 0.0019798868636077935 0.0008189063733941688
110.0 883.6080313007417 0.0030609121518212433 3 0.0004155124653739612 0.0010370835952231302 0.00042895095749218373
130.0 1044.2640369917856 0.0036174416339705604 7 0.0009695290858725761 0.0028598365807668133 0.001182864761569355
170.0 1365.5760483738734 0.004730500598269194 15 0.0006925207756232687 0.0026712759270898804 0.001104873678388958
300.0 2409.840085365659 0.008347942232239754 30 0.0004155124653739612 0.0028284098051539913 0.0011698662477059557
500.0 4016.4001422760984 0.013913237053732925 8 0.000110803324099723 0.001257071024512885 0.0005199405545359803
700.0 5622.9601991865375 0.019478531875226093 3 4.155124653739612e-05 0.0006599622878692646 0.0002729687911313896
900.0 7229.520256096977 0.025043826696719264 3 4.155124653739612e-05 0.0008485229415461973 0.0003509598743117867
1100.0 8836.080313007416 0.030609121518212434 2 2.770083102493075e-05 0.0006913890634820867 0.0002859673049947891
1300.0 10442.640369917855 0.036174416339705605 1 1.3850415512465375e-05 0.0004085480829666876 0.00016898068022419357
1700.0 13655.760483738735 0.047305005982691946 2 9.233610341643583e-06 0.0003561701236119841 0.00014731649045186107
