clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 26.21045935296874 9.1552734375e-05 322 0.6750524109014675 0.028385049365303245 0.014712270459604196
5.0 43.68409892161456 0.000152587890625 26 0.05450733752620545 0.003819934179595675 0.001979912173652739
7.0 61.15773849026039 0.000213623046875 9 0.018867924528301886 0.0018511988716502115 0.0009594958995394041
9.0 78.63137805890622 0.000274658203125 3 0.006289308176100629 0.0007933709449929478 0.0004112125283740303
12.0 104.84183741187496 0.0003662109375 12 0.012578616352201259 0.0021156558533145277 0.0010965667423307476
17.0 148.5259363334895 0.000518798828125 8 0.005590496156533892 0.0013320796113461839 0.000690430911837878
30.0 262.1045935296874 0.0009155273437500001 11 0.002306079664570231 0.0009696755994358251 0.0005025930902349259
50.0 436.84098921614566 0.00152587890625 7 0.0014675052410901466 0.0010284438175834508 0.0005330532775218911
70.0 611.5773849026039 0.00213623046875 5 0.0010482180293501049 0.0010284438175834508 0.0005330532775218911
90.0 786.3137805890622 0.00274658203125 6 0.0012578616352201257 0.0015867418899858955 0.0008224250567480606
110.0 961.0501762755205 0.00335693359375 4 0.0008385744234800839 0.0012929007992477667 0.0006701241203132346
130.0 1135.7865719619788 0.00396728515625 5 0.0010482180293501049 0.0019099670897978374 0.0009899560868263694
170.0 1485.2593633348952 0.00518798828125 10 0.0006988120195667365 0.00166509951418273 0.0008630386397973476
300.0 2621.0459352968737 0.0091552734375 26 0.0005450733752620545 0.0022919605077574047 0.0011879473041916432
500.0 4368.409892161457 0.015258789062500002 8 0.00016771488469601676 0.0011753643629525152 0.0006092037457393042
700.0 6115.773849026039 0.0213623046875 3 6.289308176100629e-05 0.0006170662905500705 0.0003198319665131347
900.0 7863.137805890622 0.0274658203125 1 2.0964360587002095e-05 0.00026445698166431596 0.00013707084279134346
1100.0 9610.501762755204 0.0335693359375 2 4.192872117400419e-05 0.0006464503996238834 0.0003350620601566173
1300.0 11357.865719619787 0.0396728515625 3 6.289308176100629e-05 0.0011459802538787024 0.0005939736520958216
1700.0 14852.593633348952 0.0518798828125 4 2.7952480782669464e-05 0.000666039805673092 0.00034521545591893906
3000.0 26210.459352968737 0.091552734375 1 2.0964360587002096e-06 8.815232722143864e-05 4.5690280930447814e-05
