clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 26.25552901808681 9.1552734375e-05 316 0.6307385229540918 0.028879546700785963 0.014392181323969567
5.0 43.75921503014468 0.000152587890625 42 0.08383233532934131 0.0063973679400475235 0.003188141432524904
7.0 61.26290104220256 0.000213623046875 14 0.027944111776447105 0.0029854383720221774 0.0014877993351782885
9.0 78.76658705426043 0.000274658203125 5 0.00998003992015968 0.0013708645585816122 0.0006831731641124795
11.0 96.2702730663183 0.000335693359375 4 0.007984031936127744 0.001340400901724243 0.0006679915382433132
13.0 113.77395907837618 0.000396728515625 3 0.005988023952095809 0.0011880826174373972 0.0005920834088974823
17.0 148.78133110249192 0.000518798828125 10 0.006653359946773121 0.0017262738885842524 0.0008602921325860853
30.0 262.5552901808681 0.00091552734375 15 0.0029940119760479044 0.0013708645585816122 0.0006831731641124795
50.0 437.59215030144685 0.00152587890625 9 0.0017964071856287425 0.0013708645585816122 0.0006831731641124795
70.0 612.6290104220255 0.00213623046875 6 0.0011976047904191617 0.0012794735880095047 0.0006376282865049809
90.0 787.6658705426042 0.00274658203125 4 0.0007984031936127745 0.0010966916468652897 0.0005465385312899835
110.0 962.702730663183 0.00335693359375 5 0.000998003992015968 0.0016755011271553037 0.0008349894228041415
130.0 1137.7395907837617 0.00396728515625 5 0.000998003992015968 0.001980137695728995 0.0009868056814958035
170.0 1487.8133110249191 0.00518798828125 13 0.0008649367930805056 0.002244156055159528 0.0011183797723619108
300.0 2625.552901808681 0.0091552734375 29 0.0005788423153692614 0.0026503381465911168 0.0013208014506174601
500.0 4375.921503014468 0.015258789062499998 6 0.00011976047904191617 0.0009139097057210748 0.0004554487760749863
700.0 6126.290104220256 0.0213623046875 5 9.980039920159681e-05 0.0010662279900079206 0.0005313569054208174
900.0 7876.658705426043 0.0274658203125 2 3.9920159680638724e-05 0.0005483458234326449 0.00027326926564499176
1100.0 9627.02730663183 0.0335693359375 3 5.988023952095808e-05 0.0010053006762931823 0.0005009936536824849
1300.0 11377.395907837617 0.0396728515625 1 1.9960079840319362e-05 0.00039602753914579905 0.00019736113629916072
1700.0 14878.133110249191 0.0518798828125 2 1.3306719893546241e-05 0.00034525477771685047 0.00017205842651721705
3000.0 26255.52901808681 0.091552734375 1 1.9960079840319363e-06 9.139097057210747e-05 4.5544877607498625e-05
