clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.002687958824808 8.347942232239754e-05 387 0.6638078902229846 0.03376570497906003 0.01600857282002462
5.0 40.004479931374675 0.0001391323705373292 43 0.07375643224699828 0.006252908329455561 0.002964550522226781
7.0 56.00627190392455 0.0001947853187522609 9 0.015437392795883362 0.0018322475570032573 0.0008686822460478475
9.0 72.00806387647442 0.0002504382669671926 8 0.0137221269296741 0.0020939972080037225 0.0009927797097689685
11.0 88.00985584902429 0.00030609121518212427 2 0.003430531732418525 0.0006398324802233597 0.0003033493557627404
13.0 104.01164782157416 0.000361744163397056 9 0.015437392795883362 0.0034027454630060493 0.001613267028374574
17.0 136.0152317666739 0.0004730500598269194 8 0.004574042309891366 0.0013184426865208623 0.0006250835209656468
30.0 240.02687958824805 0.0008347942232239753 17 0.002915951972555746 0.0014832480223359703 0.0007032189610863528
50.0 400.04479931374675 0.0013913237053732922 9 0.0015437392795883361 0.0013087482550023267 0.0006204873186056054
70.0 560.0627190392455 0.0019478531875226092 8 0.00137221269296741 0.0016286644951140066 0.0007721619964869757
90.0 720.0806387647442 0.002504382669671926 7 0.0012006861063464836 0.001832247557003257 0.0008686822460478474
110.0 880.0985584902429 0.003060912151821243 3 0.0005145797598627787 0.0009597487203350395 0.0004550240336441106
130.0 1040.1164782157416 0.0036174416339705595 3 0.0005145797598627787 0.001134248487668683 0.0005377556761248579
170.0 1360.152317666739 0.004730500598269193 16 0.0009148084619782733 0.002636885373041725 0.0012501670419312939
300.0 2400.2687958824804 0.008347942232239752 31 0.0005317324185248714 0.0027047463936714753 0.0012823404584515845
500.0 4000.4479931374676 0.013913237053732921 10 0.00017152658662092626 0.0014541647277803629 0.0006894303540062282
700.0 5600.627190392454 0.01947853187522609 3 5.145797598627787e-05 0.0006107491856677524 0.0002895607486826158
900.0 7200.806387647442 0.02504382669671926 3 5.145797598627787e-05 0.000785248953001396 0.00037229239116336324
1100.0 8800.98558490243 0.03060912151821243 1 1.7152658662092625e-05 0.00031991624011167984 0.0001516746778813702
1300.0 10401.164782157415 0.03617441633970559 1 1.7152658662092625e-05 0.00037808282922289436 0.00017925189204161932
1700.0 13601.52317666739 0.04730500598269193 3 1.7152658662092625e-05 0.0004944160074453235 0.0002344063203621176
3000.0 24002.687958824805 0.08347942232239752 1 1.7152658662092624e-06 8.724988366682178e-05 4.1365821240373694e-05
