clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.06097145569434 8.347942232239753e-05 472 0.686046511627907 0.0009833333333333332 0.0004353405496656185
5.0 40.101619092823896 0.0001391323705373292 47 0.06831395348837209 0.00016319444444444443 7.22493143865963e-05
7.0 56.14226672995346 0.0001947853187522609 13 0.0188953488372093 6.319444444444444e-05 2.797739408161814e-05
9.0 72.18291436708301 0.00025043826696719256 11 0.015988372093023256 6.875e-05 3.0436945209672486e-05
12.0 96.24388582277736 0.0003339176892895901 7 0.005087209302325582 2.9166666666666666e-05 1.2912643422285296e-05
17.0 136.34550491560125 0.00047305005982691933 14 0.006782945736434109 5.50925925925926e-05 2.4390548686538894e-05
30.0 240.6097145569434 0.0008347942232239754 21 0.003052325581395349 4.375e-05 1.9368965133427945e-05
50.0 401.016190928239 0.0013913237053732922 11 0.0015988372093023258 3.819444444444445e-05 1.6909414005373603e-05
70.0 561.4226672995346 0.0019478531875226092 7 0.0010174418604651163 3.4027777777777775e-05 1.5064750659332843e-05
90.0 721.8291436708301 0.002504382669671926 11 0.0015988372093023258 6.875e-05 3.0436945209672486e-05
110.0 882.2356200421258 0.003060912151821243 4 0.0005813953488372093 3.0555555555555554e-05 1.352753120429888e-05
130.0 1042.6420964134213 0.0036174416339705595 4 0.0005813953488372093 3.611111111111111e-05 1.5987082332353223e-05
170.0 1363.4550491560126 0.004730500598269193 15 0.0007267441860465116 5.902777777777778e-05 2.6132730735577384e-05
300.0 2406.097145569434 0.008347942232239752 28 0.00040697674418604653 5.8333333333333346e-05 2.58252868445706e-05
500.0 4010.16190928239 0.013913237053732921 10 0.00014534883720930232 3.472222222222222e-05 1.537219455033964e-05
700.0 5614.226672995346 0.019478531875226093 4 5.8139534883720933e-05 1.9444444444444445e-05 8.608428948190198e-06
900.0 7218.291436708302 0.02504382669671926 2 2.9069767441860467e-05 1.25e-05 5.5339900381222696e-06
1100.0 8822.356200421258 0.03060912151821243 3 4.36046511627907e-05 2.2916666666666667e-05 1.014564840322416e-05
1300.0 10426.420964134213 0.0361744163397056 1 1.4534883720930233e-05 9.027777777777777e-06 3.996770583088306e-06
1700.0 13634.550491560125 0.04730500598269193 1 4.844961240310078e-06 3.935185185185185e-06 1.7421820490384922e-06
3000.0 24060.97145569434 0.08347942232239754 1 1.4534883720930234e-06 2.0833333333333334e-06 9.223316730203783e-07
