clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.000715708867887 8.34794223223975e-05 418 0.6852459016393443 0.036406921379630704 0.017253701700656442
5.0 40.00119284811315 0.00013913237053732918 41 0.06721311475409836 0.005951689699221926 0.0028205812190068348
7.0 56.001669987358405 0.00019478531875226083 7 0.011475409836065573 0.001422599001277436 0.0006741877060065117
9.0 72.00214712660366 0.0002504382669671925 6 0.009836065573770493 0.0015677621646730925 0.0007429823698847271
11.0 88.00262426584892 0.00030609121518212416 7 0.011475409836065573 0.0022355127162931136 0.0010594378237245184
13.0 104.00310140509418 0.00036174416339705587 6 0.009836065573770493 0.002264545348972245 0.0010731967565001616
17.0 136.0040556835847 0.0004730500598269192 9 0.004918032786885246 0.0014806642666356986 0.0007017055715577979
30.0 240.0071570886789 0.0008347942232239751 15 0.002459016393442623 0.0013064684705609104 0.0006191519749039392
50.0 400.01192848113146 0.0013913237053732918 13 0.0021311475409836068 0.0018871211241435373 0.0008943306304168012
70.0 560.0166998735841 0.0019478531875226086 6 0.0009836065573770492 0.0012193705725235164 0.00057787517657701
90.0 720.0214712660367 0.002504382669671925 7 0.0011475409836065574 0.0018290558587852745 0.0008668127648655149
110.0 880.0262426584892 0.0030609121518212416 6 0.0009836065573770492 0.0019161537568226686 0.0009080895631924443
130.0 1040.0310140509418 0.0036174416339705587 2 0.0003278688524590164 0.000754848449657415 0.0003577322521667205
170.0 1360.040556835847 0.0047305005982691915 16 0.0008743169398907104 0.0026322920295745755 0.0012474765716583075
300.0 2400.071570886789 0.00834794223223975 31 0.0005081967213114754 0.002700034839159215 0.0012795807481348078
500.0 4000.1192848113146 0.013913237053732918 6 9.836065573770491e-05 0.0008709789803739403 0.0004127679832692929
700.0 5600.166998735841 0.019478531875226086 2 3.278688524590164e-05 0.0004064568575078388 0.00019262505885900334
900.0 7200.214712660367 0.025043826696719253 2 3.278688524590164e-05 0.0005225873882243641 0.0002476607899615757
1100.0 8800.262426584892 0.030609121518212417 5 8.19672131147541e-05 0.0015967947973522239 0.0007567413026603702
1300.0 10400.310140509418 0.036174416339705584 1 1.639344262295082e-05 0.0003774242248287075 0.00017886612608336024
1700.0 13600.40556835847 0.04730500598269192 2 1.092896174863388e-05 0.00032903650369682193 0.00015593457145728843
3000.0 24000.715708867887 0.0834794223223975 1 1.639344262295082e-06 8.709789803739404e-05 4.127679832692929e-05
