clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.038052400231507 8.347942232239752e-05 413 0.6565977742448331 0.03700053753807561 0.016780331157179404
5.0 40.06342066705251 0.0001391323705373292 43 0.06836248012718601 0.006420593680941289 0.0029118411612538923
7.0 56.088788933873516 0.00019478531875226089 16 0.025437201907790145 0.003344681359374067 0.0015168660933043531
9.0 72.11415720069452 0.00025043826696719256 6 0.009538950715421303 0.001612614226841068 0.0007313461521288845
12.0 96.15220960092603 0.00033391768928959007 12 0.009538950715421303 0.002150152302454757 0.0009751282028385127
17.0 136.21563026797855 0.00047305005982691933 11 0.005829358770535241 0.0018614744470325905 0.0008442082126426012
30.0 240.38052400231507 0.0008347942232239753 19 0.0030206677265500795 0.001702203906110016 0.0007719764939138226
50.0 400.63420667052515 0.0013913237053732922 18 0.002861685214626391 0.0026876903780684463 0.0012189102535481407
70.0 560.8878893387351 0.0019478531875226088 9 0.0014308426073131955 0.0018813832646479125 0.0008532371774836986
90.0 721.1415720069452 0.002504382669671926 7 0.0011128775834658186 0.0018813832646479125 0.0008532371774836986
110.0 881.3952546751552 0.0030609121518212425 3 0.0004769475357710652 0.0009854864719584303 0.0004469337596343183
130.0 1041.6489373433653 0.0036174416339705595 3 0.0004769475357710652 0.0011646658304963267 0.0005281944432041943
170.0 1362.1563026797853 0.004730500598269192 18 0.0009538950715421304 0.003046049095144239 0.0013814316206878928
300.0 2403.805240023151 0.008347942232239752 29 0.0004610492845786963 0.002598100698799498 0.0011782799117632029
500.0 4006.342066705251 0.01391323705373292 8 0.0001271860095389507 0.0011945290569193095 0.0005417378904658403
700.0 5608.878893387352 0.01947853187522609 4 6.359300476947535e-05 0.0008361703398435167 0.0003792165233260883
900.0 7211.415720069452 0.025043826696719257 3 4.769475357710652e-05 0.000806307113420534 0.00036567307606444224
1100.0 8813.952546751552 0.030609121518212424 3 4.769475357710652e-05 0.0009854864719584303 0.0004469337596343183
1700.0 13621.563026797854 0.04730500598269193 3 1.589825119236884e-05 0.0005076748491907065 0.00023023860344798216
