clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.152821501828146 8.34794223223975e-05 482 0.6611796982167353 0.047899827746124286 0.016823653221236627
5.0 40.254702503046914 0.00013913237053732918 55 0.07544581618655692 0.009109579965549225 0.0031995191119225954
7.0 56.35658350426567 0.00019478531875226083 15 0.0205761316872428 0.0034782032595733403 0.0012216345700068092
9.0 72.45846450548444 0.0002504382669671925 11 0.015089163237311385 0.003279448787597721 0.0011518268802921344
11.0 88.5603455067032 0.00030609121518212416 9 0.012345679012345678 0.003279448787597721 0.0011518268802921344
13.0 104.66222650792197 0.00036174416339705587 4 0.0054869684499314125 0.0017225387571220352 0.0006049999775271816
17.0 136.8659885103595 0.0004730500598269192 13 0.00594421582075903 0.002440263239256216 0.0008570833014968405
30.0 241.52821501828146 0.000834794223223975 25 0.003429355281207133 0.002484430899695243 0.000872596121433435
50.0 402.5470250304691 0.0013913237053732918 17 0.0023319615912208505 0.002815688352987942 0.000988942270957893
70.0 563.5658350426568 0.0019478531875226086 12 0.0016460905349794238 0.0027825626076586722 0.0009773076560054472
90.0 724.5846450548444 0.002504382669671925 7 0.0009602194787379972 0.002086921955744004 0.0007329807420040855
110.0 885.6034550670321 0.003060912151821242 4 0.0005486968449931413 0.001457532794487876 0.0005119230579076153
130.0 1046.6222650792197 0.0036174416339705587 8 0.0010973936899862826 0.0034450775142440705 0.0012099999550543633
170.0 1368.659885103595 0.0047305005982691915 19 0.0008687700045724736 0.0035665385804513933 0.001252660209879998
300.0 2415.282150182815 0.00834794223223975 27 0.0003703703703703704 0.0026831853716708627 0.00094240381114811
500.0 4025.470250304691 0.013913237053732918 12 0.00016460905349794237 0.0019875447197561947 0.0006980768971467481
700.0 5635.658350426567 0.019478531875226083 4 5.486968449931413e-05 0.0009275208692195575 0.00032576921866848247
900.0 7245.8464505484435 0.02504382669671925 1 1.3717421124828532e-05 0.0002981317079634292 0.00010471153457201222
1100.0 8856.03455067032 0.030609121518212417 1 1.3717421124828532e-05 0.000364383198621969 0.00012798076447690382
1700.0 13686.59885103595 0.04730500598269192 2 9.144947416552355e-06 0.0003754251137317257 0.00013185896946105242
