        4000
   94.3334595679604        94.3334595679604        94.3334595679604     
          24
       39.116460       -42.132300         6.982621     1.00 0
       39.563424       -43.480058         7.445877     5.38 1
       45.000132       -46.521508         9.365390    30.20 1
       46.200841       -46.553211         9.121394    37.40 1
       46.141427       -45.493189         7.314451    51.80 1
       44.640680       -43.785495         7.178151    70.00 1
       36.427873       -44.786211        13.960087   133.00 1
       35.942622       -43.119142        13.830461   169.00 1
       35.115590       -44.054579        12.190714   211.00 1
       33.369545       -44.949390        12.891830   220.00 1
       32.843389       -44.933619        14.553336   226.50 1
       32.805370       -44.898894        14.786943   230.00 1
       40.250556       -41.665385        13.088698   281.48 1
       40.209326       -41.219602        18.754796   372.27 1
       39.619653       -40.971732        19.542765   375.53 1
       40.230824       -39.229488        22.005616   387.30 1
       40.339767       -39.133266        22.165678   392.53 1
       43.069155       -38.356109        23.235095   408.33 1
       44.732197       -38.457563        23.028860   420.22 1
       45.353928       -39.368809        22.825511   439.89 1
       43.142686       -39.159788        24.318232   461.00 1
       43.081949       -39.742841        26.873552   481.00 1
       43.381188       -40.544859        28.186850   494.00 1
       44.621460       -42.331900        29.538621   500.00 0
          24
        4.306300         0.575614       -13.938379     1.00 0
        2.037088        -0.481083       -17.232214    27.83 1
        1.835928         0.080758       -18.223516    37.92 1
        0.468763         2.005505       -19.801438    55.00 1
       -3.524422         6.574306       -24.969137   101.00 1
       -3.630845         3.436721       -24.280268   113.00 1
       -4.676786         1.724762       -22.882466   122.00 1
       -7.382241        -1.059175       -18.620163   149.00 1
       -5.505694        -2.186425       -21.570614   159.50 1
       -5.351400        -2.518461       -24.186132   168.67 1
       -7.715288        -3.776845       -24.270780   182.00 1
      -10.539486        -5.699167       -24.339429   190.33 1
      -11.548780        -5.880341       -26.335507   198.83 1
      -13.105908        -3.886856       -28.348895   218.00 1
      -14.094509        -2.840348       -28.984965   247.50 1
       -9.557133        -4.391743       -26.815462   328.67 1
       -9.111510        -4.842990       -27.640380   333.11 1
       -9.467000        -5.499359       -28.347366   337.56 1
      -11.287203       -10.488740       -26.699853   386.67 1
       -6.828738       -13.995312       -25.378866   412.00 1
       -4.524255       -17.106241       -24.977692   428.50 1
       -3.748601       -17.921066       -27.847994   440.00 1
       -2.782111       -14.814355       -27.918736   485.67 1
       -3.604010       -13.481300       -26.179379   500.00 0
          30
       -7.235900        47.071260        31.093621     1.00 0
       -5.619279        47.504725        32.079342    12.50 1
       -4.896978        53.006375        31.945054    30.52 1
       -5.627802        54.380654        35.816649    59.22 1
       -6.126420        55.253181        36.545378    66.11 1
       -6.260527        56.746390        36.813747    74.52 1
       -6.295316        62.744807        38.856120    98.50 1
       -9.283548        64.487598        37.883990   124.26 1
      -13.650423        62.617786        41.379821   162.89 1
      -12.039711        64.926604        41.694205   188.00 1
       -8.451084        60.880688        39.875808   212.01 1
       -5.410783        62.491663        42.144432   226.40 1
      -10.313571        58.059744        43.453364   278.50 1
      -11.046815        61.219228        43.345274   297.00 1
      -13.100687        67.710071        41.839511   323.86 1
      -13.730274        68.689664        39.212510   335.65 1
      -13.744504        68.816161        38.735416   343.83 1
      -13.425405        68.944014        38.446495   352.00 1
      -13.638792        70.780400        35.780949   373.42 1
      -11.447130        70.755710        34.486401   388.64 1
      -10.865921        70.585399        34.896680   393.71 1
      -10.201275        70.548238        37.076484   403.86 1
       -9.437528        70.690589        40.043399   419.89 1
       -9.495732        70.854644        40.197364   423.44 1
      -12.477617        71.548404        41.134954   442.36 1
      -12.661380        69.666828        43.008644   461.00 1
      -12.340228        69.496952        43.654414   463.00 1
      -11.999048        69.655418        44.849670   465.00 1
      -11.894662        67.899401        49.148170   487.00 1
      -14.964500        68.323160        50.825621   500.00 0
          31
      -46.986900        24.778560        31.490081     1.00 0
      -46.622865        25.370452        31.255913     3.00 1
      -44.762512        27.786280        31.522502    10.69 1
      -45.191820        31.972584        36.081805    30.66 1
      -48.622043        37.769610        35.257289    66.00 1
      -50.021024        43.677487        37.825913    87.50 1
      -50.469382        43.794955        38.833703    90.00 1
      -51.273360        43.627391        43.321002   109.00 1
      -51.105498        43.979251        48.654596   132.75 1
      -51.757285        45.566669        48.518364   141.50 1
      -52.641084        48.462229        48.601457   171.06 1
      -51.469668        48.690736        48.621062   174.03 1
      -47.645998        46.584901        42.644124   214.50 1
      -47.139379        45.191977        40.493240   233.70 1
      -45.809703        45.251059        41.402667   245.42 1
      -45.263814        45.378429        42.183733   251.28 1
      -46.994265        45.131815        40.236927   269.33 1
      -47.517950        49.377501        37.624383   291.00 1
      -47.092681        49.587533        37.582536   295.00 1
      -45.177507        48.710474        37.364654   302.33 1
      -40.916282        45.734812        35.633162   320.00 1
      -39.081252        45.425782        34.443302   326.50 1
      -37.371745        45.816263        33.981141   334.00 1
      -29.233827        49.611470        32.035892   363.67 1
      -26.516802        46.415079        32.749332   386.00 1
      -29.370113        44.657118        26.602877   417.33 1
      -30.739561        46.403834        25.097110   428.32 1
      -30.968938        48.798894        23.326531   451.96 1
      -31.670882        49.231664        24.605467   460.50 1
      -33.201277        49.081477        27.073014   487.33 1
      -31.296600        48.142760        27.003081   500.00 0
          29
       45.768860        15.671400       -26.780379     1.00 0
       49.826763        17.020519       -23.197766    32.00 1
       51.185992        17.724090       -23.774795    47.00 1
       51.459422        11.840299       -30.911930   101.67 1
       49.217272        10.513384       -33.706798   132.33 1
       48.035404        11.492077       -33.467733   151.67 1
       47.415752        12.333508       -32.962077   159.33 1
       48.687669        14.853047       -33.130704   173.14 1
       49.218337        16.083981       -33.261965   185.71 1
       50.017455        18.412638       -33.621523   196.50 1
       51.483976        18.270059       -34.428434   203.50 1
       54.185837        16.633266       -32.322004   241.50 1
       53.856139        17.844100       -29.713649   253.50 1
       51.753298        17.932635       -30.540213   261.17 1
       47.493406        18.500863       -30.771680   274.50 1
       46.203201        18.544985       -30.857897   281.50 1
       44.031437        17.881861       -31.141923   289.67 1
       40.365065        15.846788       -35.424278   312.75 1
       40.337380        16.806204       -36.649802   321.33 1
       41.836484        12.130018       -37.913190   354.00 1
       45.418633         7.580125       -41.004999   383.50 1
       45.133871         5.365862       -42.549079   391.66 1
       44.313161         4.394400       -43.762743   396.55 1
       40.925179         2.832078       -46.979327   423.50 1
       37.835777         3.301535       -50.150758   439.00 1
       30.341326         1.022432       -55.443930   476.00 1
       30.113193         1.258009       -55.948109   480.00 1
       29.403055         3.500744       -56.767639   489.11 1
       28.616560         2.671950       -55.445379   500.00 0
          32
       31.712460       -37.598900        32.526621     1.00 0
       31.499236       -35.442111        32.982390    10.67 1
       27.645505       -36.221025        33.683259    30.33 1
       25.901909       -36.758450        33.963895    35.17 1
       22.189672       -38.235266        35.193213    49.89 1
       21.736463       -38.433067        35.372764    59.44 1
       18.819182       -34.928002        33.988267   100.51 1
       16.296246       -31.501764        32.832998   136.83 1
       14.904339       -28.073444        32.891828   157.50 1
       14.297030       -25.999292        33.996903   181.17 1
       15.649903       -25.528044        32.758982   197.50 1
       16.276842       -26.012581        32.830615   204.00 1
       20.464993       -28.903740        32.209644   225.00 1
