clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.41779535949321 7.63281090983106e-05 428 0.682615629984051 0.0008025 0.00034751043150824346
5.0 40.696325599155344 0.000127213515163851 40 0.06379585326953748 0.000125 5.4129350702218605e-05
7.0 56.97485583881749 0.00017809892122939142 12 0.019138755980861243 5.25e-05 2.2734327294931814e-05
9.0 73.25338607847962 0.00022898432729493183 7 0.011164274322169059 3.9375e-05 1.705074547119886e-05
12.0 97.67118143797283 0.0003053124363932424 8 0.006379585326953748 3e-05 1.2991044168532465e-05
17.0 138.36750703712818 0.00043252595155709344 7 0.0037214247740563534 2.479166666666667e-05 1.0735654555940023e-05
30.0 244.1779535949321 0.0007632810909831061 15 0.0023923444976076554 2.8125e-05 1.2179103907999185e-05
50.0 406.96325599155347 0.00127213515163851 5 0.0007974481658692185 1.5625e-05 6.7661688377773256e-06
70.0 569.7485583881748 0.0017809892122939142 12 0.0019138755980861242 5.25e-05 2.2734327294931814e-05
90.0 732.5338607847963 0.0022898432729493183 12 0.0019138755980861242 6.75e-05 2.9229849379198046e-05
110.0 895.3191631814176 0.002798697333604722 8 0.0012759170653907496 5.5e-05 2.3816914308976186e-05
130.0 1058.104465578039 0.0033075513942601264 5 0.0007974481658692185 4.0625e-05 1.7592038978221045e-05
170.0 1383.675070371282 0.004325259515570935 13 0.0006911217437533228 4.604166666666667e-05 1.9937644175317186e-05
300.0 2441.7795359493207 0.007632810909831061 30 0.00047846889952153106 5.625e-05 2.435820781599837e-05
500.0 4069.632559915535 0.012721351516385102 5 7.974481658692185e-05 1.5625e-05 6.7661688377773256e-06
700.0 5697.485583881748 0.017809892122939142 10 0.0001594896331738437 4.375e-05 1.894527274577651e-05
900.0 7325.3386078479625 0.022898432729493184 6 9.569377990430622e-05 3.375e-05 1.4614924689599023e-05
1100.0 8953.191631814176 0.02798697333604722 2 3.189792663476874e-05 1.375e-05 5.954228577244047e-06
1700.0 13836.750703712818 0.043252595155709346 1 5.3163211057947905e-06 3.541666666666667e-06 1.5336649365628605e-06
