 xid yid zid cryst_bool x_ev y_ev z_ev
0 0 0 0 0.9051016094270523 0.8112309830488164 -0.41153409997233337 -0.41538413149952247
1 0 1 0 0.9740291241766075 -0.8183031047915412 0.41521398953567534 0.3974636732864936
2 0 2 0 0.9817240002113767 -0.82783806090197 0.3912445606383499 0.4020097494998982
3 0 3 0 0.9840398602370906 -0.8255406431418455 0.3892170382138318 0.4086474564768518
4 0 4 0 0.6441720119678908 -0.7864237182969259 0.24979470041202334 0.5649250772855683
5 0 5 0 0.645820993266087 -0.9258008211772233 -0.2122419677312386 -0.31280375100236735
6 0 6 0 0.7747428941300966 -0.9181658997446425 -0.20015373967175104 -0.34192084031471937
7 0 7 0 0.9879536032139529 -0.925469750246058 -0.2257577800101403 -0.3042025084452667
8 0 8 0 0.9883260995452854 -0.9476632991257166 -0.2291677822303761 -0.2222979961173146
9 0 9 0 0.980922555291186 -0.9596432204352346 -0.2154260853264972 -0.18076639962557303
10 0 10 0 0.611033539930369 -0.9518151735701651 -0.28000644184841583 -0.12507704779449422
11 0 11 0 0.37943843256952187 0.7480511881463541 -0.42138707962036326 0.5126912804425775
12 0 12 0 0.2007112707006981 -0.5169135655932495 0.06876875644484437 0.8532708971028502
13 0 13 0 0.6948621710247932 -0.1626994152421683 0.5918926825265524 0.7894250772881356
14 0 14 0 0.5319692605487357 -0.9787680495385412 0.12308718575067465 0.1638982913470988
15 0 15 0 0.32557518615643494 -0.9767025160830775 -0.11452215042403596 -0.18148518435189073
16 0 16 0 0.4581183459807523 -0.4724510491022969 -0.7428915200851712 0.4742385429166247
17 0 17 0 0.651987016841041 -0.041712209723964444 0.28387199884424336 -0.9579544769101076
18 0 18 0 0.9823500634409288 -0.05352518518087666 -0.25659734298518155 0.9650351590093995
19 0 19 0 0.7684533123106372 -0.13169654306600076 -0.31810742979965567 0.9388629738416157
20 0 20 0 0.5245014101309928 -0.20156483273124295 0.3446366892938175 -0.916840864380849
21 0 21 0 0.9715587590691681 -0.05030398943774594 -0.2647155433190109 0.9630135979164409
22 0 22 0 0.8417623327954118 0.061924409733638365 0.30321611695260664 -0.9509076474081608
23 0 23 0 0.36698747887338246 -0.2766413916496919 -0.4171422874598194 0.8657146483910916
24 0 24 0 0.3835855847687043 0.09682713106833118 0.29496405529670544 0.950589665824323
25 0 25 0 0.602066529853019 -0.007775067995578322 -0.2416067442017512 0.9703430988438542
26 0 26 0 0.4933487480363065 0.04478242782478477 -0.5268095124399137 0.8488028462257523
27 0 27 0 0.7301785609067676 -0.24189843057258276 0.5965314445421508 -0.7652681784570529
28 0 28 0 0.9831824650409272 -0.3380780213667142 0.4591373392954512 -0.8215206358536958
29 0 29 0 0.8599215828948198 -0.22705762660760923 0.5887561549404281 -0.7757647995488595
30 0 30 0 0.3952521138301415 0.6385743758669223 -0.6923547407820535 -0.33595785361081504
31 0 31 0 0.7607236088561701 0.7945626350303583 -0.4407358273022306 -0.4176387787859648
