 nx ny nz cryst_bool lambda_sign x_ev y_ev z_ev
0 0 0 0 0.4103529026579051 1.0 0.5866550286802837 -0.3632549480568559 0.7237967394485461
1 0 0 1 0.4626429095979586 1.0 0.518933309323988 0.6776917225465593 0.5210011033250618
2 0 0 2 0.2641909335538543 -1.0 -0.723386496067602 0.47423704798676636 0.5018079310093003
3 0 0 3 0.39961622865328267 -1.0 0.309482869867406 0.5740364094955741 0.7580913888391454
4 0 0 4 0.48196701016720256 1.0 0.8502082147333598 -0.17215651928641595 0.4975018838829644
5 0 0 5 0.3109794985589365 1.0 -0.2220902048770072 -0.2017737747507421 0.9539199571874604
6 0 0 6 0.3763673027198998 1.0 -0.4509910840681493 -0.43279474286095243 0.7805739892175225
7 0 0 7 0.20356582781658894 1.0 -0.6794537434187358 0.7249016459601191 0.11340288461311812
8 0 0 8 0.8558043462904676 1.0 -0.8848753884725143 -0.42239948829121654 0.19640320559231003
9 0 0 9 0.4569980702847498 1.0 -0.9055662959670885 0.3916079668650196 0.16307324702811765
10 0 0 10 0.27285245343628983 -1.0 -0.3420865092343704 -0.8496710056775286 0.40129291335728784
11 0 0 11 0.363455895369855 1.0 0.07323218646944546 0.9586763252560117 0.27491225920015727
12 0 0 12 0.27169656956830207 1.0 -0.6716502685034236 -0.31716640073667657 0.669545660177871
13 0 0 13 0.4250195797106929 1.0 0.8218451200964352 0.3296922886486172 0.4646219897715918
14 0 0 14 0.367729026365969 1.0 0.07658812762518119 -0.9522114268948936 0.2956816822152839
15 0 0 15 0.4879788135125922 1.0 0.45488656219832635 -0.8801905783446339 0.13543545076798194
16 0 0 16 0.3527756852613387 -1.0 0.4739191457274967 0.7389367774973594 0.47892909931923916
17 0 0 17 0.5798137802320595 1.0 -0.4245729394682576 -0.8766661524950751 0.22626152156468143
18 0 0 18 0.4573907647371497 1.0 -0.08214166188899225 0.4153956365537341 0.9059245070723239
19 0 0 19 0.3506656968634364 -1.0 0.8528671121687722 -0.38639228487453403 0.3511676112205331
20 0 0 20 0.3598447191285504 1.0 -0.7532220119259883 -0.0336503811121901 0.6569050560021373
21 0 0 21 0.5311367804495626 1.0 -0.44365420494611685 0.8746415965618227 0.19537918005103655
22 0 0 22 0.14207381971563565 -1.0 -0.893814398297416 -0.05383721917853301 0.4451936379008022
23 0 0 23 0.686376613596839 1.0 0.2529964010731181 0.9670650537093384 0.027892704031766382
24 0 0 24 0.33054195708088524 -1.0 -0.2608646642490585 -0.03565440726424074 0.964716740908367
25 0 0 25 0.30100235683435284 1.0 -0.8956736531871178 -0.2009216890682906 0.39673565739467864
26 0 0 26 0.2713932895696345 1.0 -0.7073321655405359 0.42568550826646867 0.5643341701896619
27 0 0 27 0.2978105729553827 -1.0 0.05834775534047264 0.44727388139385693 0.8924918007856445
28 0 0 28 0.3182139148709714 1.0 -0.7972594454564899 0.5131637809056796 0.317868385651982
29 0 0 29 0.526602306488731 1.0 0.5833655609347211 0.7691805446491755 0.2608561136882076
30 0 0 30 0.28244162433584097 -1.0 -0.493865140119277 -0.4186641755175921 0.7621138573160451
31 0 0 31 0.35212939645197716 1.0 -0.12734485389611228 -0.9024646408718497 0.41151046178951656
32 0 0 32 0.4989171771303299 1.0 0.3887920063701033 -0.6243027215480342 0.677559508567644
33 0 1 0 0.19509975894509896 1.0 0.3389978671919482 -0.5729615389384743 0.7461873229535364
34 0 1 1 0.6045586948749487 1.0 -0.1303075193188308 -0.9861290071812874 0.10280822731970934
35 0 1 2 0.18983509235825102 1.0 -0.34718823583409336 -0.9299416917419826 0.12111473427485403
36 0 1 3 0.20622255768820683 -1.0 0.8408626980952933 -0.356005558925378 0.4076885636930881
37 0 1 4 0.42370598256221914 1.0 0.6968322587329946 -0.716423478390527 0.034091095610012084
38 0 1 5 0.26753046710295036 1.0 0.8221716183999326 -0.4725079796372812 0.3174429698020275
39 0 1 6 0.5285281511420229 1.0 0.7581945020487502 -0.4326720525626683 0.48778683048464405
40 0 1 7 0.2452076150705711 1.0 0.19530903635309876 -0.4124545063648365 0.8897952913441176
41 0 1 8 0.2538320972285014 1.0 0.9050298036070248 0.42035348684401075 0.06499231247703421
42 0 1 9 0.3251373279830516 1.0 -0.9532996060946967 0.15082704040842326 0.26166976306278067
