 nx ny nz cryst_bool lambda_sign x_ev y_ev z_ev
0 0 0 0 0.8151200679646107 1.0 -0.9175497545692147 -0.051137874861604815 0.39431886290743434
1 0 0 1 0.8142300299095071 1.0 -0.9474977203099341 -0.10921103109434316 0.3005345582371327
2 0 0 2 0.3983798010538751 1.0 -0.9711154344036955 -0.03898333086872488 0.23540414817352223
3 0 0 3 0.508556347245675 1.0 0.9349247634030232 -0.1356942278704325 0.3278761401786486
4 0 0 4 0.9687234865875946 1.0 0.801764375914379 -0.3673428467482259 0.47141607785218353
5 0 0 5 0.9811978380607651 1.0 0.7921732661922587 -0.43704620224916735 0.425971986672679
6 0 0 6 0.9824384730443594 1.0 0.8158265852568137 -0.3693687797935492 0.4449648158023635
7 0 0 7 0.9810481321237902 1.0 0.7976223118333624 -0.44394311007737375 0.40830523224718895
8 0 0 8 0.970822739944615 1.0 0.7947242242746206 -0.41983693875464734 0.4383495776298054
9 0 0 9 0.37623681115043434 1.0 0.7221459521475989 -0.2182652380311524 0.6564034656094084
10 0 0 10 0.7541417500286428 1.0 0.27372183905325487 0.2726107432067273 0.9223663792190069
11 0 0 11 0.9869941462398466 1.0 0.32176282290562935 0.14208443794328263 0.9360986584170184
12 0 0 12 0.9834448408343986 1.0 0.2999198670558187 0.07080507423966165 0.9513331250446062
13 0 0 13 0.9872038995461696 1.0 0.2574481925215062 0.08264536019339386 0.9627513555461317
14 0 0 14 0.8965919823687248 1.0 0.2250776697866844 0.1126935285079318 0.9678017416784427
15 0 0 15 0.28480452476599005 1.0 0.06345410906050734 0.33477751711936804 0.9401582792672353
16 0 0 16 0.31925278289030345 1.0 0.8171447332407924 -0.21844793434873577 0.533436954958695
17 0 0 17 0.4297129124942136 1.0 -0.6517486555646683 0.7500463429847797 0.11249077004272948
18 0 0 18 0.49509977743600114 1.0 -0.29662235822341504 0.9334965512882022 0.20149284189522276
19 0 0 19 0.41333764273415274 1.0 -0.2882106717521753 0.9290773332565223 0.2318402845001457
20 0 0 20 0.2754857198194711 1.0 0.17098602787446188 0.5339471594610989 0.8280484340756508
21 0 0 21 0.41993008347763516 1.0 -0.1334692044418114 -0.9873487455554391 0.08560622708524601
