 nx ny nz cryst_bool lambda_sign x_ev y_ev z_ev
0 0 0 0 0.8697686132792171 1.0 -0.898571375516895 0.04848421230038574 0.4361407619786146
1 0 0 1 0.5609623439758884 1.0 -0.958283789651481 0.061032876525910884 0.27922601324763613
2 0 0 2 0.7282647889147545 1.0 -0.9662295715372949 -0.08865697072576972 0.24195114512765997
3 0 0 3 0.5051785100861961 1.0 0.9191750653606209 -0.07401042849415723 0.3868328523967546
4 0 0 4 0.8882927948830852 1.0 0.7460359175272164 -0.3853856879086188 0.5430545841023025
5 0 0 5 0.9861306315404398 1.0 0.8083222192739046 -0.41641993270794664 0.4161846098447405
6 0 0 6 0.9797287285001982 1.0 0.7866053916003212 -0.45034381250713174 0.4224244411037873
7 0 0 7 0.983864642097575 1.0 0.7678961267301151 -0.4591582591820881 0.446664562706469
8 0 0 8 0.9824863740396005 1.0 0.7704985804408777 -0.4747023971685078 0.4254286916288849
9 0 0 9 0.4662457349821856 1.0 0.41517720159107024 -0.81058900624466 0.4130052714364578
10 0 0 10 0.5806399628276779 1.0 0.24788361159867114 0.4176940194176252 0.8741197979931281
11 0 0 11 0.9837644770548061 1.0 0.3421559310990082 0.13898497094247408 0.9293075361073379
12 0 0 12 0.989847541101777 1.0 0.29591788917356754 0.16989097311365264 0.9399838616282497
13 0 0 13 0.9832613143350248 1.0 0.24251998672542077 0.08320289507153045 0.9665719498777199
14 0 0 14 0.9717387746010521 1.0 0.24014488295766792 0.09426041515857597 0.9661497861736456
15 0 0 15 0.33251123996318055 1.0 0.07017366854087871 0.07295986131246635 0.9948630633814793
16 0 0 16 0.26237003878398246 1.0 0.1145404618259106 0.9236091740764338 0.36582314875709354
17 0 0 17 0.4960475258896589 1.0 -0.4574315220092467 0.8891071072104134 0.015651024894035012
18 0 0 18 0.7270212055517966 1.0 -0.41971805200945794 0.8459762953732601 0.3288781909520915
19 0 0 19 0.2835673943576827 1.0 0.3284019892957891 0.9142424007944129 0.2373035314027934
20 0 0 20 0.3460283728016996 -1.0 0.5820944680996861 -0.7062030830872903 0.4030424737490449
21 0 0 21 0.3922114034057122 -1.0 -0.7106701211134858 0.4368888812240128 0.5514309425661326
22 0 0 22 0.4161860450243474 1.0 -0.4591772581509948 -0.7985468157716636 0.3892033255483187
23 0 0 23 0.34356900484061753 -1.0 -0.30279223813628175 0.9509016198746136 0.06405442876380418
24 0 0 24 0.32155745291703 1.0 0.06382775090314574 -0.172343132754389 0.982966867603913
25 0 0 25 0.6970350621278396 1.0 -0.9491313161717555 0.1542551363264102 0.2745088296922192
26 0 0 26 0.9597987735839203 1.0 -0.942775227911354 -0.022582016520626802 0.3326633766535722
27 0 0 27 0.986653252924524 1.0 -0.9465194665957215 -0.057258741185443385 0.31752533113628784
28 0 0 28 0.9899770318126654 1.0 -0.9036323358186387 -0.10491874729373857 0.4152597477835575
29 0 0 29 0.9843930418474292 1.0 -0.9229172497188165 -0.037077425626851734 0.3832088395122702
30 0 0 30 0.9838022269063923 1.0 -0.9312216809403813 -0.06285656017803926 0.35899196897584656
31 0 0 31 0.9804249661114592 1.0 -0.9032804099187742 -0.056884944132026494 0.4252629823862733
32 0 1 0 0.8889280812450504 1.0 -0.9458027072688339 -0.011889958519711474 0.3245240635289539
33 0 1 1 0.9855218303280221 1.0 -0.9239358984578901 -0.11891229527915331 0.36359637178092846
34 0 1 2 0.9616725033662128 1.0 -0.9113499871252017 -0.08532955507456591 0.4026910329243395
35 0 1 3 0.4737171781488229 1.0 0.8593181009170215 -0.3235989281430628 0.39605067244107117
36 0 1 4 0.6939460463877014 1.0 0.7863960867059953 -0.4298360848034798 0.443646407642745
37 0 1 5 0.8745711881711705 1.0 0.8365540519996744 -0.3365020678788556 0.4323698375189695
38 0 1 6 0.9777539795324662 1.0 0.7790382603240825 -0.42689688767873957 0.4591932449867189
39 0 1 7 0.9817647371233236 1.0 0.7617979183191805 -0.45960483005664754 0.4565384231728621
40 0 1 8 0.8834569290212584 1.0 0.7791888405337999 -0.4453227198521188 0.4410809743925753
41 0 1 9 0.3482968355290507 -1.0 -0.9637791742682397 0.1516844451824766 0.2193662060038293
42 0 1 10 0.816695572693704 1.0 0.2961977804239553 0.21914908429188173 0.9296453913863888
43 0 1 11 0.9835098258592203 1.0 0.26860479259861536 0.204811269652721 0.9412246327079926
44 0 1 12 0.9821819690301671 1.0 0.2947774354394587 0.15340389500713192 0.9431720461041968
45 0 1 13 0.9848258343902243 1.0 0.24223708631548754 0.15125173766014888 0.9583548955727044
46 0 1 14 0.8684201871574327 1.0 0.18684056302938729 0.038136989542560173 0.9816497206414778
47 0 1 15 0.38909883482772817 1.0 0.2549636304326731 -0.770805722551597 0.5838253893402562
48 0 1 16 0.3709512825946157 -1.0 0.44996695099495965 0.7424410016931238 0.4962973927165153
49 0 1 17 0.29082813462548285 -1.0 0.19417566848958345 0.22421760779341526 0.9549985728376883
50 0 1 18 0.40669860662676677 1.0 -0.869157774439567 -0.10856422471595839 0.4824713175340915
51 0 1 19 0.25304820981685117 -1.0 -0.7542241018430013 0.5525240317747361 0.3547720373852875
52 0 1 20 0.2839567533630014 -1.0 0.33009020040879383 0.4855976828390658 0.8094660894783752
53 0 1 21 0.7175998191572868 1.0 -0.38041199381949997 -0.8132917212860927 0.44027638029512495
54 0 1 22 0.634958540322477 1.0 -0.35130053204229306 -0.7549702422576462 0.5537218340396493
55 0 1 23 0.3727809641741179 1.0 0.0955817507330263 0.3312916640705617 0.9386745773931283
56 0 1 24 0.6994013703610464 1.0 0.9105480440081115 0.10547468485162553 0.39972159112118566
57 0 1 25 0.63361549694999 1.0 -0.7365195557816397 0.14222677501685066 0.6612945549598317
58 0 1 26 0.9729211876608692 1.0 -0.9173843615257472 -0.10414475872987417 0.38413513567115104
59 0 1 27 0.9830800841016207 1.0 -0.9118530332503033 -0.056176524235560965 0.40665494448860773
60 0 1 28 0.900314684912632 1.0 -0.9080493842449492 -0.12418719339977735 0.4000298198482894
61 0 1 29 0.8502057292275705 1.0 -0.9255269536332186 -0.10118058620079551 0.36491416398171966
62 0 1 30 0.9474241958234607 1.0 -0.9321303203466419 -0.07612388584919305 0.3540313826395705
63 0 1 31 0.9846208089915469 1.0 -0.9233535978742518 -0.10475623592256161 0.3693836275852134
64 0 2 0 0.9891921518056935 1.0 -0.929156285257781 -0.06410163931975482 0.3640873211229436
65 0 2 1 0.9798867260148767 1.0 -0.9199939390813556 -0.07791561638794864 0.3841097613657542
66 0 2 2 0.9886030969632349 1.0 -0.9089240916465702 -0.11436294396795177 0.4009714611682993
67 0 2 3 0.7317404273523496 1.0 -0.936668618261227 -0.03353793380330111 0.3486073816785995
68 0 2 4 0.4987500157405181 1.0 0.9106491359258333 0.057535824157649795 0.40915495863551904
69 0 2 5 0.9803508480370982 1.0 0.7849017409633704 -0.32056584332755944 0.530251635664013
70 0 2 6 0.980266639983356 1.0 0.7339058554361164 -0.44325813216449006 0.5146886666972859
71 0 2 7 0.9654715867470585 1.0 0.7240215190099775 -0.4931631919894002 0.4822684999845115
