 nx ny nz cryst_bool lambda_sign x_ev y_ev z_ev
0 0 0 0 0.67970662825239 1.0 -0.9638296299110812 0.058809663428937786 0.25994974128250903
1 0 0 1 0.9662437202573668 1.0 -0.9518491658071011 -0.07460741591322995 0.29734979240462994
2 0 0 2 0.561250941489896 1.0 -0.9852407365242821 0.16993830181171193 0.020534475168409592
3 0 0 3 0.8513797089965146 1.0 0.7618794191462898 -0.3889000403280227 0.5179734639092762
4 0 0 4 0.9877975441486477 1.0 0.7885094946833359 -0.3555595783519807 0.5018268257440927
5 0 0 5 0.9853577034066549 1.0 0.80648020392421 -0.378109362078338 0.45455801718491
6 0 0 6 0.9852946849775622 1.0 0.8115573121953352 -0.39334391773927513 0.4320362153799164
7 0 0 7 0.9873771604897476 1.0 0.7882301749006027 -0.445669427560228 0.4243488573264976
8 0 0 8 0.6437415656053516 1.0 0.7366896852177661 -0.4397482535728815 0.5137215015680666
9 0 0 9 0.49785600132830415 1.0 0.24889801136574824 0.2807011117443685 0.9269609839705506
10 0 0 10 0.9872472300590656 1.0 0.26322446370670316 0.29694063322180464 0.9178993093189212
11 0 0 11 0.9868272352436037 1.0 0.26356255165509723 0.22525144947208864 0.9379747149447992
12 0 0 12 0.9891855266054046 1.0 0.2959751772377601 0.06767416905439583 0.9527953092358682
13 0 0 13 0.9832039653500164 1.0 0.32089822260685413 0.06137184526237982 0.9451231810387751
14 0 0 14 0.4191504763801693 1.0 0.34039165215259953 -0.07160391047277048 0.937553413491643
15 0 0 15 0.31724407535644705 1.0 0.4110001272387158 -0.6656314044607926 0.6229074801327341
16 0 0 16 0.1782859407491283 1.0 0.09352260261037879 0.9956142389613603 0.0024103896723517426
17 0 0 17 0.13147630747131933 1.0 0.6451826284718424 0.5958529739994178 0.4782244340204861
18 0 0 18 0.45016207657193935 1.0 0.37771523710301363 -0.7241156961458775 0.5770508281385491
19 0 0 19 0.41526550901446163 1.0 -0.5135933277840005 -0.8517383465409583 0.10374816956183133
20 0 0 20 0.8958284782167656 1.0 -0.4583904819895421 -0.8118003408760465 0.3617435176681548
21 0 0 21 0.32269343316371324 1.0 -0.11663096207648567 -0.8771444947526372 0.46584842385721836
22 0 0 22 0.5151154494852825 1.0 0.811186360287174 0.08943105216611913 0.5779089684305896
23 0 0 23 0.7299345201433663 1.0 0.8181459621556536 0.2506426452507732 0.5175088878368125
24 0 0 24 0.6784267050253916 1.0 0.9394445240995093 -0.13353028191459293 0.31561630178312416
25 0 0 25 0.5979797313159775 1.0 -0.9326451164255172 0.11713690125370724 0.3412506896290653
26 0 0 26 0.9844344591989509 1.0 -0.9068689999307628 0.010095067343121211 0.4212917119762931
27 0 0 27 0.9871987591424508 1.0 -0.926921983675101 -0.03631651876341013 0.3734926326511986
28 0 0 28 0.7742860660474088 1.0 -0.9080304531125641 -0.01251893096255885 0.4187170555252631
29 0 0 29 0.7789113353628776 1.0 -0.9245151488836226 0.07771635400783217 0.3731379206197381
30 0 0 30 0.8446922998678753 1.0 -0.9303651372706813 -0.04595016436675947 0.3637434449525855
31 0 0 31 0.9423764672560073 1.0 -0.9475986072937886 -0.02834381360116972 0.31820356328208227
32 0 1 0 0.9868729984404385 1.0 -0.950755989326596 -0.04903862512492435 0.3060363736640838
33 0 1 1 0.982170691283681 1.0 -0.9572323978395341 -0.09540125810114053 0.2731386762783617
34 0 1 2 0.9772955029647026 1.0 -0.9323671209644103 -0.06621608310569971 0.355396935950039
35 0 1 3 0.3623587059794178 1.0 0.8632325137511827 -0.2138901548932256 0.4572533530140227
36 0 1 4 0.9091974329373079 1.0 0.7865528434454778 -0.3678804726103643 0.49598244156402194
37 0 1 5 0.9816399151492383 1.0 0.789324876143576 -0.40346770192948733 0.46279590901461787
38 0 1 6 0.9745756895088197 1.0 0.7718393522497339 -0.4062484591816291 0.48910755844830606
39 0 1 7 0.9406288440849228 1.0 0.7442873575605621 -0.46757620769798225 0.47687400785772494
40 0 1 8 0.4937899245841241 1.0 0.3717359514595407 0.3312898800880204 0.8672135825410809
41 0 1 9 0.8687651294777894 1.0 0.08971042146044438 0.3587391311545247 0.9291169334695646
42 0 1 10 0.9790913882985226 1.0 0.18845530728051382 0.2783502118977602 0.9418098304298377
43 0 1 11 0.9807910479991392 1.0 0.23501673169753146 0.17454742844719162 0.9561905307231834
44 0 1 12 0.9807789159111073 1.0 0.28484965540219603 0.10541542315642582 0.9527582392076189
45 0 1 13 0.9883866143748018 1.0 0.25179495839971816 0.08338864762573761 0.9641813275373236
46 0 1 14 0.9392997359691991 1.0 0.18171198215213968 0.020104086225523288 0.983146266462614
47 0 1 15 0.2670038268685772 -1.0 0.832254183336803 0.41131339263333333 0.3717179943974308
48 0 1 16 0.7465723867764757 1.0 0.45369875812301497 -0.8771635455168367 0.1572944731831536
49 0 1 17 0.46901877886816057 1.0 0.18380709813400792 -0.817092028256787 0.5464206877807286
50 0 1 18 0.33818599506235136 1.0 0.5124376321188131 0.6773734763820943 0.5278000063305235
51 0 1 19 0.29310861371870395 1.0 0.3618616611442583 -0.8933386672795782 0.2664623120388032
52 0 1 20 0.587436764308739 1.0 -0.5525140692845009 -0.7336656398787195 0.3955539559959304
53 0 1 21 0.3627780054656084 -1.0 0.3284395979870845 -0.8896288326509629 0.3173136785424914
54 0 1 22 0.4114229730624429 1.0 0.2895675043732101 0.7582500984735876 0.5841296504851179
55 0 1 23 0.6163214578967647 1.0 0.7297668909600017 0.029364451828879257 0.6830651607477594
56 0 1 24 0.40372934464147425 1.0 0.8594151279831156 -0.02040584148939778 0.5108710594923881
57 0 1 25 0.391477124367435 1.0 -0.8844639136934696 0.03336940033703617 0.4654138679661115
58 0 1 26 0.9812159517769767 1.0 -0.9138243393019558 -0.0009017267621198588 0.40610868469929345
59 0 1 27 0.9907387023550475 1.0 -0.9334431852132036 -0.01596732859116584 0.3583697314181136
60 0 1 28 0.9757162710746663 1.0 -0.9325148501089483 -0.03452924599102153 0.3594771001017694
61 0 1 29 0.9719778279381421 1.0 -0.9337352611885056 -0.007812427771154429 0.35787906894026955
62 0 1 30 0.9827295230432582 1.0 -0.9413950577705051 0.0022957151495150985 0.33729819877553485
63 0 1 31 0.9887896321023184 1.0 -0.9518650047271167 -0.04531552334705785 0.3031493297364008
64 0 2 0 0.9845659939870413 1.0 -0.9349757175821104 -0.0695565577886963 0.34782508937741413
65 0 2 1 0.990062698490253 1.0 -0.9308830755101477 -0.0693651642438547 0.3586714007531015
66 0 2 2 0.9031133075537049 1.0 -0.9376476515474493 -0.07112712657041098 0.34023199939657334
67 0 2 3 0.2865854763519484 1.0 -0.6867085541493678 -0.7090648277315477 0.16018249508643448
68 0 2 4 0.5120451212109981 1.0 0.7111914119479372 -0.6966029807260489 0.09461005662762859
69 0 2 5 0.9789267183287126 1.0 0.7528016398326549 -0.4424579061986911 0.4873609466376392
70 0 2 6 0.9594422355865496 1.0 0.7211515437930833 -0.4475048404152122 0.5288476800457842
71 0 2 7 0.4301723632403861 1.0 0.8923229426244346 -0.3350578892736971 0.30248301919533316
72 0 2 8 0.411137237923906 -1.0 0.8285465460800964 -0.5560499198889558 0.0657199176066801
73 0 2 9 0.6973767242624458 1.0 0.011864642872126395 0.44197041436599416 0.8969511598045175
74 0 2 10 0.8582536457250328 1.0 0.11146965308111334 0.33121193366710144 0.9369488627659868
75 0 2 11 0.8670162537569576 1.0 0.2568572595747358 0.10947423909955012 0.9602290035076692
76 0 2 12 0.9473809894977984 1.0 0.2833959951159384 0.05578591947287659 0.9573790477866186
77 0 2 13 0.95683125649799 1.0 0.23122508471578862 0.08263652479466144 0.9693844257919754
78 0 2 14 0.9363546171537296 1.0 0.1022894607400895 0.08161493793808017 0.991400962339086
79 0 2 15 0.5104778384970773 1.0 -0.4101697830013137 0.9094008689580126 0.06892611008222242
80 0 2 16 0.8832047259175484 1.0 0.3071567003311809 -0.9266108346098305 0.21690348689067945
81 0 2 17 0.8651369114779162 1.0 0.2413304248700415 -0.9362588599720952 0.25530172963730197
82 0 2 18 0.38348995211150005 1.0 -0.055293175302809715 0.9980179753823795 0.030046390441937687
83 0 2 19 0.3595632831551683 1.0 -0.10064258404321673 0.7055431082688502 0.7014841357090215
84 0 2 20 0.35213255540461574 1.0 0.045518576832750575 -0.9307014812060658 0.36293637464982276
85 0 2 21 0.45636920224370214 1.0 -0.22296354100528584 0.9015927393331066 0.3706990582186701
86 0 2 22 0.14033003733300206 1.0 0.13526171368916268 0.04234697712405111 0.989904542033385
87 0 2 23 0.29447736850102013 1.0 0.7413963099329008 -0.25344497637253693 0.6213671664719678
88 0 2 24 0.38486713813146334 1.0 0.8102172918263965 -0.23287166643971768 0.5378835626741993
89 0 2 25 0.5017789860383653 1.0 -0.7391057476639089 -0.049199709536317804 0.6717902070972126
90 0 2 26 0.8135944252870092 1.0 -0.9001524752983339 0.0076591255505295 0.43550758777555626
91 0 2 27 0.8583663591053969 1.0 -0.9155165153565692 -0.07193978809545215 0.3957956252892981
92 0 2 28 0.9032218782295287 1.0 -0.9151372325765552 -0.0018047619268281578 0.40313842335668176
93 0 2 29 0.9866591400164041 1.0 -0.9274265340306941 -0.02158817887615616 0.3733818079508227
94 0 2 30 0.9844593365569476 1.0 -0.939546651502195 0.008049908501302938 0.3423262897063767
95 0 2 31 0.9864122499343659 1.0 -0.9581208939375832 -0.03777131275499229 0.283862080125211
96 0 3 0 0.9864001891093344 1.0 -0.9275608527273652 -0.05451137294770686 0.36967468767422956
97 0 3 1 0.9887646494616444 1.0 -0.9401148413782907 -0.06993894657474037 0.3336054987141054
98 0 3 2 0.8833047303580166 1.0 -0.947078247870626 -0.03317673389549064 0.319283724512123
99 0 3 3 0.8356888482461586 1.0 -0.963731839950932 0.0586359129135951 0.26035124424818923
100 0 3 4 0.46999318514396404 1.0 -0.32711739306777415 0.7264026392533055 0.6044281734320267
101 0 3 5 0.25301992178250343 -1.0 -0.6432387633494957 -0.7531781195628161 0.13771932884105975
102 0 3 6 0.1638732018653397 -1.0 -0.1788681282733168 0.5551444893399277 0.8122935360099277
103 0 3 7 0.31247155014660305 1.0 0.422742782596973 -0.6873064639223362 0.5906761925223858
104 0 3 8 0.5964290791127507 1.0 0.129072829967631 0.9813564319921428 0.14240701510739312
105 0 3 9 0.6128785096505052 1.0 -0.17149345183445097 0.9283866244379055 0.3296790432264321
106 0 3 10 0.30851951598671595 -1.0 0.080217439035045 -0.013173585888356598 0.9966903326056196
107 0 3 11 0.6710388815890794 1.0 0.22424142821781126 0.13739168054511752 0.964800138882569
108 0 3 12 0.9821178441884544 1.0 0.3696607338618936 -0.11524176222493432 0.9219925585816723
109 0 3 13 0.9462181982884724 1.0 0.4503885895355339 -0.08969678942221271 0.8883155995385538
110 0 3 14 0.42287602217901493 1.0 0.20174449420746002 -0.9271609536550149 0.3157082911082624
111 0 3 15 0.7303274954184935 1.0 0.29906498443702906 -0.9203290155800595 0.2521004525285859
112 0 3 16 0.9046135281141816 1.0 0.2687544781900207 -0.9224219420637993 0.2773243430571112
113 0 3 17 0.9377700405893633 1.0 0.26169995239212507 -0.9295693356756856 0.2596420325937708
114 0 3 18 0.3538795912311372 1.0 0.38008678652444744 -0.8805766025747533 0.2830527896125099
115 0 3 19 0.44942356025887387 1.0 0.33872530116410515 -0.9261698165798466 0.16575476224754276
116 0 3 20 0.8888430006813492 1.0 0.30011130925335805 -0.9405263155044583 0.15919626849220822
117 0 3 21 0.6062682989312855 1.0 -0.2212228666098778 0.9714660002005113 0.08552341049869322
118 0 3 22 0.6459352913721137 1.0 -0.651238333212341 0.514695280109263 0.5576534784147398
119 0 3 23 0.32913130710834426 1.0 -0.3246033491463008 0.882719448687616 0.3397632125931762
120 0 3 24 0.3383316054303352 1.0 0.14443520108134922 0.07335775273483702 0.9867913218113975
121 0 3 25 0.6583865513016449 1.0 -0.92603751951832 0.01684934653937087 0.37705518424436657
122 0 3 26 0.9037993677757475 1.0 -0.8911235370067015 -0.11298086761386472 0.4394703236236597
123 0 3 27 0.9664760691803217 1.0 -0.9283003487556101 -0.07348478086998222 0.36449753014348907
124 0 3 28 0.9816673860984458 1.0 -0.9368438772480931 -0.06722661505008276 0.3432260652859403
125 0 3 29 0.9874903814243501 1.0 -0.9508705623715511 -0.04368752784527452 0.30649073970673046
126 0 3 30 0.9885430133009107 1.0 -0.932938129343101 -0.014550980544442482 0.3597425687668759
127 0 3 31 0.984285053930379 1.0 -0.9465859005339933 -0.07456076485801111 0.31371296634668694
128 0 4 0 0.9834910758592675 1.0 -0.9458970141226036 -0.07167235474961448 0.31645206941745346
129 0 4 1 0.985534725008554 1.0 -0.9312194101777658 -0.0616109506779518 0.3592137258857645
130 0 4 2 0.8857883843358083 1.0 -0.917233063655705 -0.03826467796372629 0.3965089171217988
131 0 4 3 0.5738632840780805 1.0 -0.9216581671319819 -0.16352778636670579 0.3518591849659756
132 0 4 4 0.34453614995930265 -1.0 -0.07443958537985149 0.18331920337843108 0.9802310022648607
133 0 4 5 0.1780150930045749 -1.0 0.40165200945074725 0.07249799610346452 0.9129182350381437
134 0 4 6 0.8428286611684994 1.0 0.09973752221109294 -0.9727496388375585 0.20930973891482269
135 0 4 7 0.9585581956011879 1.0 0.09795527016066236 -0.9856193835684477 0.13769239551225962
136 0 4 8 0.9845559240034941 1.0 -0.049428595859941964 -0.9951462342229901 0.08509281064294395
137 0 4 9 0.8126510901005862 1.0 -0.04055505497370298 -0.9974270530857928 0.05911481446025578
138 0 4 10 0.1515716154023783 1.0 0.515747727965416 0.8166429803843 0.25903382730361457
139 0 4 11 0.9814456764930222 1.0 0.3338152737181238 -0.0257111050423402 0.9422878021655567
140 0 4 12 0.9887578810587929 1.0 0.35974902471041686 -0.10520735627885736 0.9270987279706072
141 0 4 13 0.9852827377825727 1.0 0.4486644422038853 -0.1038948854495112 0.8876407331118313
142 0 4 14 0.4916852571158219 1.0 2.1080461594908477e-05 -0.7262340591136216 0.687447518679766
143 0 4 15 0.7765149146248611 1.0 0.16811170866813846 -0.9468586704794946 0.27422091741236965
144 0 4 16 0.9211534647526937 1.0 0.22521935737978246 -0.9318598857239849 0.2844527982634733
145 0 4 17 0.9775898861922663 1.0 0.23143976758672735 -0.929383598700678 0.2875443625696376
146 0 4 18 0.4875980004614868 1.0 0.28216638516741016 -0.9515026584601212 0.12257578074349967
147 0 4 19 0.7089189519361642 1.0 0.25505847767699125 -0.954525480267421 0.15435763824749618
148 0 4 20 0.44181897965900535 1.0 0.5266444507879833 -0.7121563350967525 0.46419713143855756
149 0 4 21 0.2916765589015022 -1.0 -0.7387688610222639 -0.6726930823826054 0.04128664309987149
150 0 4 22 0.9206937879416927 1.0 -0.5992461698287783 0.5443495713559032 0.5870158193014761
151 0 4 23 0.9555271384912878 1.0 -0.584357802680295 0.5812577540019223 0.5662732395754716
152 0 4 24 0.7449905230858508 1.0 -0.599425708556625 0.5591423721425302 0.5727552946906834
153 0 4 25 0.6444794130554431 1.0 -0.7922622521943562 -0.05536523627923473 0.6076637346095871
154 0 4 26 0.9739648764182349 1.0 -0.8899862458914809 -0.05749797882969071 0.45234772526728684
155 0 4 27 0.8444193279255606 1.0 -0.9014140550387112 -0.12786447499787723 0.41364644010578017
156 0 4 28 0.3981505504038616 1.0 -0.9626244990363687 -0.13650504670570784 0.23392401774690125
157 0 4 29 0.36607102295085825 -1.0 0.12727426768412436 -0.9872075637255442 0.09603378003882357
158 0 4 30 0.5243515857769214 1.0 -0.8630531730072797 -0.10101313769351261 0.4949096549627797
159 0 4 31 0.7858990424064635 1.0 -0.9357058898377671 -0.07760469059270564 0.3441395061903281
160 0 5 0 0.6631990040739981 1.0 -0.9488486843707936 -0.1459920681809186 0.2799508710400312
161 0 5 1 0.9761022053397175 1.0 -0.9367350738680283 -0.11962724917337753 0.32896310224806413
162 0 5 2 0.977546521698579 1.0 -0.937242120961379 -0.0857389330053071 0.337973433960315
163 0 5 3 0.5927535279498953 1.0 -0.9477344272902609 0.0031064644496864857 0.3190451460333221
164 0 5 4 0.4576471546569593 1.0 -0.42427467500772287 0.877069473179294 0.22525571993644772
165 0 5 5 0.5157471556485822 1.0 0.07750829260662737 -0.9707750025235746 0.22713070917988892
166 0 5 6 0.8963391892814775 1.0 0.18420596618591603 -0.9752347894067808 0.12241432739767474
167 0 5 7 0.9834372572439918 1.0 0.1627254077399252 -0.9767015859110233 0.1399087336615118
168 0 5 8 0.9874816328620435 1.0 0.09781970031201974 -0.985853217944808 0.13610561670531338
169 0 5 9 0.9850480426684146 1.0 -0.00022879786243778692 -0.9890904820149162 0.14730908335549997
170 0 5 10 0.35842935804950476 1.0 -0.7059406991272397 -0.6878533351804496 0.16883577404352482
171 0 5 11 0.6635082811719121 1.0 0.2357687289257688 -0.057894602929111416 0.9700831518031885
172 0 5 12 0.974668942841078 1.0 0.3616218213930118 -0.1251162870451351 0.9238915374698699
173 0 5 13 0.9803487883646627 1.0 0.36877957042023474 -0.11000788016194973 0.9229842332038729
174 0 5 14 0.4277871673622075 1.0 -0.03320325643779062 -0.3257179451831026 0.9448837833022768
175 0 5 15 0.2818728316838659 1.0 -0.21348002356986157 -0.9531566007576806 0.2142866630676621
176 0 5 16 0.30945540702352115 1.0 0.3586848506741572 -0.9223680567258784 0.1434654865414813
