 xid yid zid cryst_bool x_ev y_ev z_ev
0 0.0 0.0 0.0 0.8158501106205162 0.19868917313864373 -0.9674638221363469 0.15664088015206243
1 0.0 1.0 0.0 0.6836741302131777 -0.021508145691670883 0.9356271860845882 -0.35233388756737793
2 0.0 2.0 0.0 0.43084007968963345 -0.2757385397704976 0.945030927494834 -0.17574072881232503
3 0.0 3.0 0.0 0.3505869968749781 -0.12743941320021598 0.991141259829687 -0.0373924996009235
4 0.0 4.0 0.0 0.4340555754616701 -0.2537776434847003 -0.6989567755289673 -0.6686227139497293
5 0.0 5.0 0.0 0.6292372997133902 -0.58668735578578 -0.5529036419530132 -0.5916886928750482
6 0.0 6.0 0.0 0.26242872635186804 0.645606661992816 0.5916346018250881 0.4828669960908108
7 0.0 7.0 0.0 0.36684500559338346 -0.9027402826384179 -0.37491740289532527 -0.2109429380380724
8 0.0 8.0 0.0 0.7399062034623102 -0.9828663938849239 0.15393122835707346 0.10138455852903852
9 0.0 9.0 0.0 0.9839957365382195 -0.976093779139363 0.18527369708826194 0.11364238422649854
10 0.0 10.0 0.0 0.37556667938364624 -0.9479046950411842 0.24544288087139737 0.2030627522428192
11 0.0 11.0 0.0 0.3103832960649844 0.4977602714364652 -0.37288413885011107 0.7830658536633485
12 0.0 12.0 0.0 0.6649126103304692 -0.9030883386964019 0.4010091777112762 -0.15369805432047176
13 0.0 13.0 0.0 0.2664534725026432 0.21916615589510524 -0.26274917171113954 0.939643053970641
14 0.0 14.0 0.0 0.2882323948236193 -0.883451348605466 -0.2209517329647726 -0.4131513600934253
15 0.0 15.0 0.0 0.511608446667292 -0.3253053182773706 0.9449851506597536 -0.034344066926055905
16 0.0 16.0 0.0 0.5939685756045245 -0.11589582014615502 0.9880169218970138 -0.10193488567610309
17 0.0 17.0 0.0 0.1372501897068907 0.25250309396085996 -0.8493988356931956 0.46342615966649553
18 0.0 18.0 0.0 0.3351343314523419 0.8487041983458831 -0.5287940670391749 -0.008832801041606192
19 0.0 19.0 0.0 0.4149766453134135 -0.8058321126046754 0.48360884614739685 0.34169736642688564
20 0.0 20.0 0.0 0.7709621617236466 0.027106589962135334 -0.07380974810197238 0.9969038839656248
21 0.0 21.0 0.0 0.8795712318103789 0.18372483044207874 0.5012477929185349 -0.8455742644932658
22 0.0 22.0 0.0 0.6430977202968519 0.19872900194492063 -0.5309726175366105 0.8237565557932126
23 0.0 23.0 0.0 0.6412688946413732 0.3235467889316744 0.770278431068642 0.549534906991753
24 0.0 24.0 0.0 0.1758534039428376 0.6680830016761422 0.7111166203983371 -0.21903939158206814
25 0.0 25.0 0.0 0.5453914857232063 -0.9758636170765925 -0.2183746946190262 -0.0016412240056013355
26 0.0 26.0 0.0 0.30455459039480737 0.5424681646291966 0.7003822237315488 -0.4638890288039601
27 0.0 27.0 0.0 0.2933765683811478 -0.33804171946902856 -0.6473189430997359 0.6831588261909989
28 0.0 28.0 0.0 0.759617972901067 0.007053373828220415 -0.3622833371872072 0.9320413260763383
29 0.0 29.0 0.0 0.7491659922260349 -0.37362579323968476 0.3189418974403526 -0.871022291725742
30 0.0 30.0 0.0 0.39059412386916814 0.6870920353840744 -0.40619003724479885 0.6024235956159412
31 0.0 31.0 0.0 0.30466471379932525 -0.775424551779191 -0.11399172354265441 0.6210657384382239
32 0.0 32.0 0.0 0.5015057263770066 0.0027072316061054103 -0.9698126097263987 0.24383636503340278
33 1.0 0.0 0.0 0.48059630076793175 -0.372642535547435 0.9006814975715223 -0.22340631287655732
34 1.0 1.0 0.0 0.5159717616193685 0.6294781825129985 -0.674403398424758 0.3859239224682359
35 1.0 2.0 0.0 0.5219826956047278 -0.4908048703016661 0.7929771954067852 -0.36096779198836276
36 1.0 3.0 0.0 0.2663664432918705 -0.201885018707914 -0.9018144599684099 0.38206428649271823
37 1.0 4.0 0.0 0.6006659522845992 0.7325324880894429 0.6461123670994303 0.2143244339189102
38 1.0 5.0 0.0 0.3823868893259129 0.6650480403659331 0.30039896232531005 0.6837189242951438
39 1.0 6.0 0.0 0.5972037585736913 0.620668563857515 -0.015684856215006926 0.7839161429161694
40 1.0 7.0 0.0 0.6988087424434074 0.7273742870390172 -0.09044304628486777 0.6802548801244975
41 1.0 8.0 0.0 0.29231239045743285 -0.8656298898982541 0.45789312641363555 -0.2025309322002024
42 1.0 9.0 0.0 0.7399609184290402 -0.9139477418058257 0.30119849585707037 0.2719907927512805
43 1.0 10.0 0.0 0.4733156907925112 0.6472469638761783 -0.7177425863477261 0.25674295997348345
44 1.0 11.0 0.0 0.6190853738662625 0.6570035615807536 -0.6843924896886399 0.3161538235226486
45 1.0 12.0 0.0 0.28183479520159604 -0.9862679852397855 0.04514363332920884 -0.15886319164895413
46 1.0 13.0 0.0 0.3132469836503555 0.5564711495626696 0.8304646494688949 0.02585199580122477
47 1.0 14.0 0.0 0.334608619689772 -0.1523684595382934 -0.9865487524316454 -0.0592065166471627
48 1.0 15.0 0.0 0.7634889672087735 0.38360595329117175 -0.8991101135911733 0.2108257010841876
49 1.0 16.0 0.0 0.8754097662831716 0.36859116469399356 -0.9204473113566668 0.13006652269438088
50 1.0 17.0 0.0 0.4614662275787894 -0.3023300421051364 0.9528242900545019 -0.02687783329885851
51 1.0 18.0 0.0 0.5555261509434133 0.30607715699643184 -0.10297672500080168 0.9464209254201276
52 1.0 19.0 0.0 0.9044877343851588 -0.2525719408765483 0.20741064982505142 -0.9450863648476806
53 1.0 20.0 0.0 0.9862341029665421 -0.13061226129825512 0.2562246872973054 -0.9577522366551561
54 1.0 21.0 0.0 0.8802673986020868 0.10745024662443625 0.38990173485470003 -0.9145660619428445
55 1.0 22.0 0.0 0.211208362304446 -0.9724310031587374 0.1613265794640672 -0.16837956780475108
56 1.0 23.0 0.0 0.5928816409473489 0.7824792179109791 0.4306132636756268 0.4497760450313556
57 1.0 24.0 0.0 0.6550240666426946 0.8175126078961285 0.45303949531258303 0.35556764703469756
58 1.0 25.0 0.0 0.7334710267780811 -0.9587235806206634 -0.15104938735230172 0.24090076492694829
59 1.0 26.0 0.0 0.3313576160253075 -0.8518981729887483 0.056379323953471894 0.5206638788018444
60 1.0 27.0 0.0 0.35986205313187747 0.7778810571716269 -0.2146237905058721 -0.5906248296867
61 1.0 28.0 0.0 0.38939126278607356 0.3531514806092565 -0.4714933408895403 0.8080705793681076
62 1.0 29.0 0.0 0.35814335820806675 -0.5192588617089874 0.8198406199363308 -0.24131223018964273
63 1.0 30.0 0.0 0.5063440619877435 -0.3871576411240122 0.8400596364670102 -0.38001153679619504
64 1.0 31.0 0.0 0.7409731106519105 -0.14798412548434528 0.9775948449729042 -0.14969641841753312
65 1.0 32.0 0.0 0.7263066024540543 -0.29271757888885475 0.9498538568975269 -0.10997304008864933
66 2.0 0.0 0.0 0.45487940779943337 0.7323808272030067 -0.5409214816908671 0.41354839449669795
67 2.0 1.0 0.0 0.7272000563305935 -0.9721632058243252 0.10681075099821849 -0.2085429565163182
68 2.0 2.0 0.0 0.3436419237520979 0.698218515274927 0.1452522836098531 0.7009940649059732
69 2.0 3.0 0.0 0.39729267091269055 -0.24952671993960987 -0.773742274977237 -0.5822879939937189
70 2.0 4.0 0.0 0.2735241572006051 -0.6612792373977868 -0.5508664065965174 -0.5091718494477495
71 2.0 5.0 0.0 0.6693252604296189 -0.6697757710588755 -0.6029038463943505 -0.43348283530652787
72 2.0 6.0 0.0 0.7687343986722066 0.685020691811633 0.5712601307720518 0.4521155989127233
73 2.0 7.0 0.0 0.5710240615515203 0.700718929556421 0.32403402802536796 0.6356059553237046
74 2.0 8.0 0.0 0.2819568826927495 -0.8862482965808978 0.3368830949008654 -0.31792096058214114
75 2.0 9.0 0.0 0.08914262222269555 -0.045109086457479755 -0.906872095618915 0.41898469244917447
