 xid yid zid cryst_bool x_ev y_ev z_ev
0 0.0 0.0 0.0 0.21531245925297054 -0.9873083869254313 -0.12574926318275614 -0.09700140161717423
1 0.0 1.0 0.0 0.43154215331989293 0.816955807755555 -0.04640977559925075 0.5748298364762358
2 0.0 2.0 0.0 0.4899891415490449 -0.6855128456841033 0.13881324730960043 -0.7147048487127022
3 0.0 3.0 0.0 0.26373888931146006 -0.7265744129642522 -0.684915131819316 -0.0545974782438019
4 0.0 4.0 0.0 0.5687726874398737 0.4130965148205607 0.7406405157277728 0.5299083844454675
5 0.0 5.0 0.0 0.7338772413570631 -0.45213080913857595 -0.6254609499721606 -0.6359059140215785
6 0.0 6.0 0.0 0.3479574157032262 0.39372264727219175 0.7664902314318995 0.50742014361321
7 0.0 7.0 0.0 0.6102220206544434 -0.4040529960182699 -0.7879111312089058 0.46469046227113664
8 0.0 8.0 0.0 0.2705833958042996 0.11380765935688526 0.14622508694704722 0.9826830824935553
9 0.0 9.0 0.0 0.20493936398726353 0.354935873874355 0.0839265107275492 -0.9311159252392509
10 0.0 10.0 0.0 0.6602719618744431 -0.6885512945369514 -0.14905341716276732 -0.7097043001304068
11 0.0 11.0 0.0 0.22230735424984413 -0.22855486807500575 0.8906190519895927 -0.3931416748608272
12 0.0 12.0 0.0 0.30873260608561226 -0.5224431626649828 0.21472141179568527 -0.8251956477715321
13 0.0 13.0 0.0 0.15686425176169208 -0.5304716464632618 0.5038888030315188 0.6816860761949151
14 0.0 14.0 0.0 0.32011494076727104 0.6799765824140733 0.730682673039428 0.061112017545107644
15 0.0 15.0 0.0 0.299416778388122 -0.35649168385670105 0.7625133827114374 -0.539895379242104
16 0.0 16.0 0.0 0.5329570690644768 -0.2863493012261438 0.8222043230404014 -0.49191882344648563
17 0.0 17.0 0.0 0.23140676742295943 -0.20720767532822626 0.4430805024446536 -0.8722067688561388
18 0.0 18.0 0.0 0.7929591486539479 0.7969294939557579 0.24467777570994476 -0.5523007946192487
19 0.0 19.0 0.0 0.6491613070114843 -0.8331441282887955 -0.05351485554003532 0.5504607358699006
20 0.0 20.0 0.0 0.48622793412143234 -0.9415051199759443 -0.08616490881827454 0.325797049629706
21 0.0 21.0 0.0 0.6668473790232324 -0.18926664794241146 0.0022796160308911073 -0.9819230821848498
22 0.0 22.0 0.0 0.9833242122942836 -0.07042102379901963 0.01280294960068018 -0.9974351928263914
23 0.0 23.0 0.0 0.8616983542239223 0.05086373298700891 -0.007272754193531794 0.9986791214965233
24 0.0 24.0 0.0 0.40653891570085465 -0.8712538089631234 -0.09484017707997056 -0.48158295357984726
25 0.0 25.0 0.0 0.1704885163419441 0.032321562597793556 -0.9835580300439537 -0.17767644224064483
26 0.0 26.0 0.0 0.18112095190792057 -0.3182628599656931 -0.49376354004725825 0.8092628241099777
27 0.0 27.0 0.0 0.41999024828530407 -0.454011589361491 0.7390006679890605 -0.49774641077276965
