clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.016640226865515 8.347942232239753e-05 392 0.6735395189003437 0.03860294117647059 0.015685231017024893
5.0 40.02773371144252 0.0001391323705373292 55 0.09450171821305842 0.00902704831932773 0.0036678899061920447
7.0 56.03882719601954 0.0001947853187522609 18 0.030927835051546393 0.004136029411764706 0.0016805604661098098
9.0 72.04992068059654 0.00025043826696719256 9 0.015463917525773196 0.002658876050420168 0.0010803602996420207
12.0 96.06656090746206 0.0003339176892895901 6 0.005154639175257732 0.0011817226890756302 0.00048016013317423134
17.0 136.0942946189046 0.0004730500598269194 6 0.003436426116838488 0.0011160714285714285 0.0004534845702201074
30.0 240.16640226865516 0.0008347942232239754 3 0.0005154639175257732 0.00029543067226890754 0.00012004003329355783
50.0 400.2773371144253 0.0013913237053732922 6 0.0010309278350515464 0.0009847689075630252 0.00040013344431185944
70.0 560.3882719601953 0.0019478531875226088 7 0.0012027491408934706 0.001608455882352941 0.0006535512923760371
90.0 720.4992068059655 0.0025043826696719263 7 0.0012027491408934706 0.0020680147058823525 0.0008402802330549047
110.0 880.6101416517356 0.003060912151821243 7 0.0012027491408934706 0.002527573529411765 0.0010270091737337728
130.0 1040.7210764975057 0.0036174416339705595 8 0.0013745704467353953 0.0034138655462184874 0.0013871292736144462
170.0 1360.9429461890459 0.004730500598269193 10 0.0005727376861397479 0.0018601190476190475 0.0007558076170335123
300.0 2401.6640226865516 0.008347942232239752 26 0.00044673539518900345 0.0025603991596638656 0.0010403469552108346
500.0 4002.7733711442525 0.013913237053732921 9 0.00015463917525773195 0.0014771533613445378 0.0006002001664677892
700.0 5603.882719601954 0.01947853187522609 5 8.59106529209622e-05 0.0011488970588235295 0.0004668223516971694
900.0 7204.992068059654 0.025043826696719257 2 3.4364261168384884e-05 0.0005908613445378151 0.00024008006658711567
1100.0 8806.101416517356 0.03060912151821243 1 1.7182130584192442e-05 0.00036108193277310926 0.00014671559624768182
1300.0 10407.210764975056 0.03617441633970559 2 3.4364261168384884e-05 0.0008534663865546219 0.00034678231840361154
1700.0 13609.429461890459 0.04730500598269193 2 1.1454753722794961e-05 0.00037202380952380956 0.00015116152340670247
