clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.87080967719605 8.347942232239754e-05 710 0.7193515704154002 0.2912223133716161 0.003743904855098829
5.0 41.451349461993416 0.00013913237053732924 89 0.09017223910840932 0.06084222039923434 0.0007821773054079713
7.0 58.03188924679078 0.0001947853187522609 37 0.037487335359675786 0.03541153951326224 0.00045524476876553836
9.0 74.61242903158815 0.0002504382669671926 23 0.02330293819655522 0.02830188679245283 0.00036384427465044957
12.0 99.4832387087842 0.0003339176892895902 29 0.014690982776089158 0.02378999179655455 0.0003058401149235663
17.0 140.9345881707776 0.00047305005982691933 17 0.00574130361364404 0.01317108741226871 0.000169325274354235
30.0 248.7080967719605 0.0008347942232239754 34 0.0034447821681864235 0.01394585726004922 0.00017928558461036647
50.0 414.51349461993414 0.0013913237053732922 16 0.0016210739614994935 0.010937927262783703 0.0001406161447924443
70.0 580.3188924679079 0.0019478531875226095 12 0.00121580547112462 0.011484823625922888 0.0001476469520320665
90.0 746.1242903158815 0.0025043826696719263 9 0.0009118541033434651 0.011074651353568499 0.00014237384660234983
110.0 911.9296881638552 0.0030609121518212433 6 0.00060790273556231 0.009023789991796555 0.00011600831945376654
130.0 1077.7350860118288 0.00361744163397056 2 0.0002026342451874367 0.003554826360404703 4.570024705754439e-05
170.0 1409.3458817077762 0.004730500598269194 2 6.754474839581223e-05 0.0015495396955610245 1.992062051226294e-05
