clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.06651341340573 8.347942232239753e-05 401 0.6762225969645869 0.041243828853538125 0.015708163884530606
5.0 40.110855689009554 0.00013913237053732924 46 0.0775716694772344 0.007885353812397147 0.00300322335281965
7.0 56.15519796461337 0.0001947853187522609 11 0.01854974704890388 0.0026398793198025234 0.0010054269485526655
9.0 72.19954024021719 0.00025043826696719256 6 0.01011804384485666 0.0018513439385628085 0.0007051046132707004
12.0 96.26605365362292 0.0003339176892895901 3 0.002529510961214165 0.0006171146461876029 0.0002350348710902335
17.0 136.37690934263247 0.00047305005982691933 6 0.003372681281618887 0.001165660998354361 0.0004439547565037744
30.0 240.66513413405733 0.0008347942232239754 18 0.0030354131534569982 0.0018513439385628085 0.0007051046132707004
50.0 401.10855689009554 0.0013913237053732922 11 0.001854974704890388 0.001885628085573231 0.0007181621061090468
70.0 561.5519796461338 0.0019478531875226092 4 0.0006745362563237774 0.0009599561162918266 0.00036560979947369653
90.0 721.995402402172 0.0025043826696719263 13 0.0021922428330522765 0.004011245200219418 0.0015277266620865176
110.0 882.4388251582102 0.003060912151821243 5 0.0008431703204047217 0.0018856280855732309 0.0007181621061090467
130.0 1042.8822479142484 0.00361744163397056 9 0.0015177065767284991 0.004011245200219418 0.0015277266620865176
170.0 1363.7690934263248 0.004730500598269194 11 0.0006183249016301292 0.0021370451636496617 0.0008139170535902529
300.0 2406.6513413405733 0.008347942232239754 29 0.0004890387858347386 0.002982720789906747 0.0011360018769361285
500.0 4011.0855689009554 0.013913237053732923 9 0.0001517706576728499 0.0015427866154690071 0.0005875871777255837
700.0 5615.519796461337 0.01947853187522609 5 8.431703204047218e-05 0.0011999451453647834 0.0004570122493421207
900.0 7219.954024021719 0.02504382669671926 1 1.6863406408094435e-05 0.00030855732309380144 0.00011751743554511674
1100.0 8824.388251582102 0.03060912151821243 3 5.05902192242833e-05 0.0011313768513439386 0.00043089726366542805
1700.0 13637.690934263248 0.04730500598269194 1 5.621135469364812e-06 0.00019427683305906017 7.399245941729573e-05
