r   g0(r)    P2(r)    P2_par(r)     P2_per(r)   
32.4477   135192   -0.0206926   -0.0644437   -0.028256
32.5152   39836   -0.0345205   0.031399   -0.0106411
32.6498   52640   -0.0254796   0.18952   0.0633997
32.717   85150   -0.0106117   -0.00835234   0.163366
32.7839   129152   -0.0286191   -0.060662   -0.0581731
32.8508   22744   -0.0583612   -0.0508942   -0.0295733
32.9175   11804   -0.0530737   -0.0992447   0.0118133
32.984   153546   -0.0274979   0.0835232   0.0148673
33.0505   99334   -0.0370239   -0.214513   -0.117757
33.1168   41356   -0.0248775   0.0204067   0.104184
33.1829   55102   -0.0139801   -0.0333901   0.054911
33.249   89320   -0.0304663   -0.0914507   -0.0787917
33.3149   63528   -0.0351623   -0.0848725   -0.0429357
33.3807   53444   -0.0244301   -0.00711391   -0.0616147
33.4463   52614   -0.0205192   -0.088819   -0.0891331
33.5118   88614   -0.0289436   0.00574606   0.0460508
33.6425   22276   -0.0616071   -0.156739   0.0893015
33.7076   140052   -0.0342038   0.0726182   -0.0324472
33.7726   51450   -0.0378041   -0.0998514   -0.119852
33.8375   37028   -0.0421457   -0.0474069   -0.0655822
33.9023   96512   -0.0430741   -0.0355066   -0.00421387
33.9669   71864   -0.0432102   -0.176871   -0.0687434
34.0958   26448   -0.0183028   -0.0203689   -0.145475
34.1601   71050   -0.0185417   -0.0353214   0.000767832
34.2242   143350   -0.0190706   -0.0385048   0.0390561
34.2883   44322   -0.00998088   -0.154892   0.133452
34.3522   41522   -0.0180795   0.114196   0.135306
34.416   115662   -0.0290947   -0.00600686   -0.0159865
34.4796   74158   -0.0226187   0.0258988   0.0790039
34.6066   76886   -0.0237976   -0.061634   -0.0229757
34.67   134976   -0.024089   -0.102765   -0.0186399
34.7332   85216   -0.0349876   -0.10333   -0.0422571
34.7963   28790   -0.0167575   0.0365002   0.0873912
34.8592   47538   -0.0424146   -0.092197   -0.0694834
34.9221   59156   -0.0420827   0.0224712   -0.0374626
35.0475   11158   -0.047689   -0.204766   -0.212641
35.11   113800   -0.029402   -0.0350543   -0.0509455
35.1724   125334   -0.0257757   -0.0459342   -0.114567
35.2347   33294   -0.00569269   0.305236   0.0628314
35.2969   46438   -0.0463154   -0.0940448   -0.167287
35.359   62996   -0.0328117   0.0605183   -0.0222256
35.421   48794   -0.0329358   -0.0570671   0.0241203
35.4829   23164   -0.039779   0.0417293   -0.119774
35.5446   59262   -0.0275316   -0.0100309   0.116272
35.6063   145142   -0.033501   0.0409173   -0.0521753
35.6679   60610   -0.0355369   -0.0555929   -0.0835068
35.7906   74854   -0.0100103   0.0627813   -0.0495374
35.8519   60372   -0.0200083   0.0395796   0.0905033
35.974   27564   -0.0053369   -0.0258638   -0.28817
36.0349   115086   -0.0279935   -0.0112184   0.0114762
36.0958   47286   -0.0344241   -0.0507108   0.000616531
36.1565   81828   -0.0402876   -0.109018   -0.0064318
36.2171   84156   -0.021783   0.00440676   -0.0301672
36.2776   105636   -0.0218487   0.0238891   -0.0350944
