clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.74056853287646 3.0821073395249454e-05 996 0.7088967971530249 0.04082748066570109 0.015348894550834224
5.0 41.23428088812744 5.1368455658749095e-05 92 0.06548042704626335 0.006285355122564425 0.0023629489603024575
7.0 57.72799324337841 7.191583792224872e-05 19 0.013523131672597865 0.001817287459350149 0.0006832004602613627
9.0 74.22170559862938 9.246322018574836e-05 10 0.0071174377224199285 0.0012297433935452135 0.00046231610092874165
12.0 98.96227413150584 0.00012328429358099782 12 0.004270462633451958 0.0009837947148361708 0.00036985288074299334
17.0 140.19655501963328 0.00017465274923974693 14 0.0033214709371293004 0.0010839960283842995 0.0004075230815594094
30.0 247.4056853287646 0.00030821073395249454 33 0.0023487544483985763 0.0013527177328997348 0.0005085477110216159
50.0 412.3428088812743 0.0005136845565874909 18 0.0012811387900355873 0.0012297433935452135 0.00046231610092874165
70.0 577.2799324337841 0.0007191583792224873 15 0.0010676156583629894 0.0014347006258027492 0.0005393687844168653
90.0 742.2170559862939 0.0009246322018574837 24 0.001708185053380783 0.0029513841445085124 0.00110955864222898
110.0 907.1541795388035 0.00113010602449248 18 0.0012811387900355873 0.0027054354657994697 0.0010170954220432317
130.0 1072.0913030913132 0.0013355798471274762 8 0.0005693950177935944 0.0014210368103189134 0.0005342319388509904
170.0 1401.9655501963327 0.001746527492397469 23 0.0005456702253855279 0.0017808506180599206 0.0006695022054190298
300.0 2474.056853287646 0.003082107339524945 59 0.0004199288256227758 0.00241849534063892 0.0009092216651598586
500.0 4123.428088812743 0.005136845565874909 33 0.00023487544483985766 0.0022545295548328913 0.0008475795183693597
700.0 5772.7993243378405 0.007191583792224872 14 9.964412811387901e-05 0.0013390539174158993 0.000503410865455741
900.0 7422.170559862938 0.009246322018574836 7 4.9822064056939506e-05 0.0008608203754816496 0.0003236212706501192
1100.0 9071.541795388035 0.011301060244924799 5 3.558718861209965e-05 0.0007515098516109639 0.00028252650612311993
1300.0 10720.913030913132 0.013355798471274763 4 2.8469750889679717e-05 0.0007105184051594567 0.0002671159694254952
