clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.687137333167332 3.082107339524945e-05 904 0.7249398556535686 0.03525191077834971 0.013931125174652748
5.0 41.14522888861222 5.136845565874909e-05 65 0.052125100240577385 0.0042245099568450056 0.0016694748089093449
7.0 57.603320444057104 7.191583792224871e-05 13 0.010425020048115477 0.0011828627879166018 0.00046745294649461666
9.0 74.061411999502 9.246322018574835e-05 11 0.008821170809943865 0.0012868507253158633 0.0005085477110216159
12.0 98.74854933266933 0.0001232842935809978 14 0.0056134723336006415 0.0010918733426922478 0.00043149502753349225
17.0 139.89377822128154 0.00017465274923974687 9 0.0024057738572574178 0.0006629231009202932 0.0002619791238596203
30.0 246.8713733316733 0.0003082107339524945 29 0.002325581395348837 0.0011308688192169709 0.000446905564231117
50.0 411.4522888861222 0.0005136845565874908 10 0.0008019246190858059 0.0006499246087453856 0.0002568422782937454
70.0 576.0332044405711 0.0007191583792224872 15 0.0012028869286287089 0.0013648416783653096 0.0005393687844168653
90.0 740.6141199950199 0.0009246322018574834 18 0.0014434643143544507 0.0021057557323350493 0.0008321689816717351
110.0 905.1950355494688 0.0011301060244924797 14 0.0011226944667201283 0.0020017677949357876 0.0007910742171447358
130.0 1069.7759511039178 0.0013355798471274764 9 0.0007217321571772253 0.0015208235844642022 0.0006010109312073643
170.0 1398.9377822128154 0.0017465274923974688 25 0.0006682705159048383 0.001841453058111926 0.0007277197884989453
300.0 2468.7137333167334 0.003082107339524945 43 0.0003448275862068965 0.0016768054905630947 0.0006626530779978631
500.0 4114.522888861222 0.005136845565874909 32 0.0002566158781074579 0.0020797587479852338 0.0008218952905399853
700.0 5760.332044405711 0.007191583792224872 14 0.00011226944667201285 0.0012738522331409558 0.000503410865455741
900.0 7406.1411999502 0.009246322018574836 6 4.811547714514835e-05 0.0007019185774450163 0.000277389660557245
1100.0 9051.950355494688 0.011301060244924797 7 5.613472333600642e-05 0.001000883897467894 0.000395537108572368
1300.0 10697.759511039178 0.013355798471274763 1 8.01924619085806e-06 0.00016898039827380025 6.677899235637381e-05
1700.0 13989.377822128155 0.017465274923974688 6 1.603849238171612e-05 0.00044194873394686217 0.00017465274923974687
3000.0 24687.13733316733 0.03082107339524945 1 8.01924619085806e-07 3.899547652472313e-05 1.5410536697624724e-05
