clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.691618094407232 3.075156832998483e-05 872 0.6948207171314741 0.0367291924070538 0.013407683791873385
5.0 41.152696824012054 5.125261388330805e-05 89 0.07091633466135458 0.006247893968325284 0.0022807413178072083
7.0 57.613775553616875 7.175365943663127e-05 26 0.020717131474103586 0.002555318431989217 0.0009327975726762064
9.0 74.0748542832217 9.225470498995448e-05 13 0.010358565737051793 0.0016427047062787825 0.0005996555824347041
12.0 98.76647237762893 0.00012300627331993932 10 0.00398406374501992 0.0008424126698865551 0.0003075156832998483
17.0 139.91916920164098 0.00017425888720324736 11 0.0029216467463479413 0.0008751731626043656 0.0003194746265392868
30.0 246.91618094407232 0.0003075156832998483 35 0.0027888446215139444 0.0014742221723014713 0.0005381524457747345
50.0 411.52696824012054 0.0005125261388330805 18 0.0014342629482071714 0.0012636190048298326 0.0004612735249497724
70.0 576.1377555361687 0.0007175365943663125 13 0.0010358565737051792 0.0012776592159946085 0.0004663987863381032
90.0 740.748542832217 0.0009225470498995449 12 0.0009561752988047808 0.0015163428057957992 0.0005535282299397269
110.0 905.3593301282651 0.001127557505432777 11 0.0008764940239043825 0.0016988655509378864 0.0006201566279880274
130.0 1069.9701174243135 0.0013325679609660092 12 0.0009561752988047808 0.0021902729417050434 0.0007995407765796056
170.0 1399.19169201641 0.0017425888720324736 23 0.0006108897742363879 0.0018299075218091282 0.0006679924009457816
300.0 2469.161809440723 0.0030751568329984826 47 0.0003745019920318725 0.0019796697742334043 0.0007226618557546433
500.0 4115.2696824012055 0.005125261388330805 30 0.0002390438247011952 0.0021060316747163878 0.0007687892082496208
700.0 5761.377555361688 0.007175365943663127 14 0.00011155378486055778 0.0013759406941480402 0.0005022756160564189
900.0 7407.485428322169 0.009225470498995449 8 6.374501992031872e-05 0.001010895203863866 0.0003690188199598179
1100.0 9053.593301282652 0.01127557505432777 2 1.593625498007968e-05 0.0003088846456250702 0.00011275575054327772
1300.0 10699.701174243133 0.013325679609660092 6 4.780876494023904e-05 0.0010951364708525217 0.0003997703882898028
1700.0 13991.916920164098 0.017425888720324734 1 2.656042496679947e-06 7.956119660039687e-05 2.9043147867207895e-05
3000.0 24691.618094407233 0.030751568329984828 1 7.96812749003984e-07 4.212063349432775e-05 1.5375784164992412e-05
