clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.709192372774428 3.0751568329984823e-05 872 0.6871552403467297 0.03723737402493879 0.013407683791873385
5.0 41.181987287957384 5.125261388330805e-05 85 0.06698187549251379 0.006049649832033252 0.0021782360900405922
7.0 57.65478220314033 7.175365943663125e-05 25 0.019700551615445233 0.0024910322837783977 0.0008969207429578908
9.0 74.12757711832329 9.225470498995449e-05 15 0.01182033096926714 0.0019216534760576212 0.0006919102874246586
12.0 98.83676949109771 0.0001230062733199393 15 0.00591016548463357 0.0012811023173717475 0.00046127352494977245
17.0 140.01875677905508 0.00017425888720324734 12 0.0031520882584712374 0.0009679439731253203 0.0003485177744064947
30.0 247.09192372774427 0.00030751568329984825 35 0.0027580772261623326 0.0014946193702670386 0.0005381524457747345
50.0 411.8198728795738 0.0005125261388330805 19 0.0014972419227738377 0.0013522746683368445 0.00048689983189142646
70.0 576.5478220314034 0.0007175365943663126 18 0.0014184397163120568 0.0017935432443204463 0.0006457829349296813
90.0 741.2757711832328 0.0009225470498995447 12 0.0009456264775413711 0.0015373227808460968 0.0005535282299397268
110.0 906.0037203350623 0.001127557505432777 10 0.0007880220646178094 0.0015657917212321358 0.0005637787527163886
130.0 1070.7316694868919 0.0013325679609660092 15 0.001182033096926714 0.0027757216876387863 0.000999425970724507
170.0 1400.187567790551 0.0017425888720324736 24 0.0006304176516942475 0.0019358879462506406 0.0006970355488129894
300.0 2470.919237277443 0.0030751568329984826 47 0.00037037037037037035 0.0020070602972157374 0.0007226618557546433
500.0 4118.198728795738 0.005125261388330805 34 0.0002679275019700552 0.002419859932813301 0.0008712944360162369
700.0 5765.478220314033 0.007175365943663126 17 0.0001339637509850276 0.0016939019529693107 0.0006099061052113658
900.0 7412.757711832329 0.009225470498995449 6 4.728132387706855e-05 0.0007686613904230484 0.0002767641149698634
1100.0 9060.037203350623 0.01127557505432777 3 2.3640661938534276e-05 0.0004697375163696407 0.00016913362581491654
1300.0 10707.31669486892 0.013325679609660093 2 1.5760441292356188e-05 0.0003700962250185048 0.0001332567960966009
1700.0 14001.87567790551 0.017425888720324734 2 5.253480430785395e-06 0.00016132399552088673 5.808629573441579e-05
