clustersize volume vol_Vtot Ncluster pdf1 volume_pdf volume_pdf_x_cryst
3.0 24.695289652287187 3.075156832998483e-05 952 0.7174076865109269 0.04025029595805851 0.014637746525072777
5.0 41.15881608714531 5.125261388330805e-05 85 0.0640542577241899 0.0059896273747110885 0.002178236090040592
7.0 57.622342522003436 7.175365943663127e-05 14 0.010550113036925395 0.0013811376064039687 0.0005022756160564188
9.0 74.08586895686156 9.225470498995449e-05 11 0.008289374529012811 0.0013952308472856417 0.0005074008774447496
12.0 98.78115860914875 0.00012300627331993932 12 0.00452147701582517 0.0010147133434804667 0.0003690188199598179
17.0 139.93997469629406 0.00017425888720324736 14 0.003516704345641799 0.0011180637766127367 0.0004066040701409105
30.0 246.95289652287187 0.0003075156832998483 37 0.0027882441597588546 0.0015643497378657195 0.0005689040141047193
50.0 411.5881608714531 0.0005125261388330805 17 0.001281085154483798 0.0011979254749422178 0.0004356472180081184
70.0 576.2234252200344 0.0007175365943663127 9 0.0006782215523737754 0.0008878741755454084 0.00032289146746484066
90.0 740.8586895686155 0.0009225470498995448 14 0.0010550113036925394 0.0017757483510908167 0.0006457829349296813
110.0 905.4939539171969 0.0011275575054327772 13 0.0009796533534287867 0.0020153334460792606 0.0007329123785313051
130.0 1070.129218265778 0.0013325679609660092 13 0.0009796533534287867 0.0023817577090027623 0.000866169174627906
170.0 1399.3997469629405 0.0017425888720324736 25 0.0006279829188646069 0.00199654245823703 0.0007260786966801975
300.0 2469.528965228719 0.003075156832998483 46 0.00034664657121326304 0.0019448672416708945 0.000707286071589651
500.0 4115.8816087145315 0.005125261388330805 33 0.0002486812358703843 0.0023253847454760695 0.0008456681290745827
700.0 5762.234252200344 0.007175365943663126 15 0.00011303692539562923 0.0014797902925756806 0.0005381524457747345
900.0 7408.586895686156 0.009225470498995449 7 5.2750565184626986e-05 0.0008878741755454085 0.0003228914674648407
1100.0 9054.939539171968 0.01127557505432777 4 3.014318010550113e-05 0.0006201025987936186 0.0002255115010865554
1300.0 10701.29218265778 0.013325679609660092 2 1.5071590052750565e-05 0.0003664242629235019 0.0001332567960966009
1700.0 13993.997469629407 0.017425888720324738 2 5.023863350916855e-06 0.00015972339665896236 5.808629573441578e-05
3000.0 24695.289652287185 0.030751568329984828 1 7.535795026375283e-07 4.2279722645019446e-05 1.5375784164992412e-05
