        2000
   119.298428219091        119.298428219091        59.6492141095451     
          38
        6.771428        -3.189572        18.453501     1.00 0
        6.605484        -4.159582        19.732971    10.00 1
        4.641665        -5.637451        20.662410    23.50 1
        2.568360        -6.016423        21.571643    30.50 1
       -6.896036        -2.048306        24.700476    99.00 1
       -9.241482        -0.687025        24.228594   108.50 1
      -11.284167        -1.872787        22.085865   127.85 1
      -12.666859        -1.197852        23.238609   136.33 1
      -15.663638         1.417958        28.413227   163.33 1
      -11.778569         7.899883        29.293327   207.44 1
       -7.224331         8.175834        33.287161   226.74 1
       -5.970438         8.278997        35.021038   232.00 1
       -3.190723         6.351118        41.210197   250.00 1
       -1.692383         3.850507        44.936968   275.50 1
        1.886226         3.150395        45.205830   303.50 1
        3.905394         2.522322        44.794807   321.79 1
        3.978516         2.487798        44.736504   327.81 1
        6.061574         4.093001        48.234426   349.00 1
        6.646438         5.684537        50.279478   368.50 1
        3.507378         3.618727        51.809672   398.67 1
        0.994423         4.122961        50.712811   429.33 1
       -3.243234         5.481402        51.771389   490.67 1
       -2.180399         5.100999        52.681339   504.00 1
       -1.040732         0.653367        49.329688   612.17 1
       -1.222836        -3.009437        43.465118   748.50 1
       -0.619432        -3.925919        42.393011   757.00 1
       -0.712182        -3.846199        44.135664   765.33 1
       -0.951848        -3.733355        45.006557   770.00 1
       -3.239428        -2.428561        46.278136   784.50 1
       -4.309764        -1.674036        47.858942   794.75 1
       -4.041896        -3.769667        48.085465   808.00 1
       -3.657012        -6.569274        47.557121   817.00 1
       -2.352764       -10.724399        44.506561   841.00 1
        5.157138        -6.288610        42.152892   895.00 1
        3.820894        -7.534938        45.937724   915.20 1
        4.114489        -8.453130        45.811242   927.60 1
        4.093855        -9.437755        44.228847   980.00 1
        2.315428        -8.122572        42.888501  1000.00 0
          53
      -32.118572        -7.580572        19.925287     1.00 0
      -35.595162        -9.515800        15.428566    25.40 1
      -35.106958        -7.677488        15.806850    33.33 1
      -33.153031        -6.230297        16.405160    40.50 1
      -32.373282        -5.915257        16.592423    43.00 1
      -29.506002        -4.936702        17.227278    52.00 1
      -26.941675        -4.011821        17.677365    61.50 1
      -25.075692        -2.528444        18.473413    73.33 1
      -24.153630        -1.665319        18.945549    81.50 1
      -20.656966        -3.127607        16.070423    98.00 1
      -19.153500        -4.653258        16.938098   115.00 1
      -18.537235        -6.053302        16.886393   129.33 1
      -19.178824        -4.682009        16.962608   138.00 1
      -16.658887        -3.734033        18.187518   155.67 1
      -14.280851        -4.316832        22.520889   182.04 1
      -14.204420        -4.163007        23.110281   184.52 1
      -15.783355        -2.068731        24.238250   227.31 1
      -18.317260        -5.082153        27.594210   283.50 1
