index time total_bonds tie_bonds f_tie n_tie_chains mean_tie_length
0 0 792000 37 4.671717171717172e-05 1 37.0
1 1200000 792000 8933 0.011279040404040404 401 22.276807980049874
2 2400000 792000 44390 0.0560479797979798 1827 24.296661193212916
3 3600000 792000 100194 0.12650757575757576 4216 23.76518026565465
4 4800000 792000 144894 0.1829469696969697 6300 22.99904761904762
5 6000000 792000 172833 0.21822348484848486 7809 22.132539377641184
6 7200000 792000 189696 0.23951515151515151 8911 21.287846481876333
7 8400000 792000 195317 0.24661237373737374 9454 20.65972075312037
8 9600000 792000 195948 0.2474090909090909 9892 19.808734330772342
9 10800000 792000 201645 0.2546022727272727 10313 19.552506545137206
10 12000000 792000 203709 0.2572083333333333 10670 19.09175257731959
11 13200000 792000 204551 0.25827146464646467 10918 18.735207913537277
12 14400000 792000 203963 0.2575290404040404 10961 18.608064957576865
13 15600000 792000 201105 0.25392045454545453 10860 18.51795580110497
14 16800000 792000 201469 0.2543800505050505 11053 18.227540034379807
15 18000000 792000 201672 0.25463636363636366 11105 18.16046825754165
16 19200000 792000 198514 0.25064898989898987 11122 17.848768207156986
17 20400000 792000 197870 0.24983585858585858 11162 17.727109836946784
18 21600000 792000 201707 0.2546805555555556 11476 17.576420355524572
19 22800000 792000 202856 0.25613131313131315 11591 17.501164696747477
20 24000000 792000 197882 0.2498510101010101 11338 17.452989945316634
21 25200000 792000 198464 0.2505858585858586 11460 17.317975567190228
22 26400000 792000 196520 0.24813131313131312 11481 17.11697587318178
23 27600000 792000 198562 0.25070959595959597 11622 17.085011185682326
24 28800000 792000 196955 0.24868055555555554 11626 16.94090830896267
25 30000000 792000 197154 0.24893181818181817 11561 17.05336908571923
26 31200000 792000 198061 0.2500770202020202 11720 16.899402730375428
27 32400000 792000 195255 0.2465340909090909 11811 16.531623063246126
28 33600000 792000 198524 0.25066161616161614 11854 16.74742702885102
29 34800000 792000 195874 0.24731565656565657 11716 16.7185046090816
30 36000000 792000 194975 0.24618055555555557 11780 16.551358234295417
31 37200000 792000 193412 0.2442070707070707 11603 16.669137292079636
32 38400000 792000 190741 0.24083459595959597 11562 16.49723231274866
33 39600000 792000 191716 0.24206565656565657 11586 16.547212152597965
34 40800000 792000 192555 0.243125 11649 16.52974504249292
35 42000000 792000 193440 0.24424242424242423 11765 16.441988950276244
36 43200000 792000 193274 0.2440328282828283 11921 16.21290160221458
37 44400000 792000 189471 0.2392310606060606 11553 16.400155803687355
38 45600000 792000 191589 0.24190530303030303 11850 16.16784810126582
39 46800000 792000 191079 0.24126136363636363 11729 16.291158666552988
40 48000000 792000 189867 0.23973106060606061 11847 16.026589009875917
41 49200000 792000 190746 0.24084090909090908 11752 16.230939414567732
42 50400000 792000 191228 0.24144949494949494 11743 16.284424763689007
43 51600000 792000 192078 0.24252272727272728 11872 16.17907681940701
44 52800000 792000 189899 0.23977146464646465 11650 16.300343347639483
45 54000000 792000 190181 0.24012752525252526 11852 16.0463212959838
46 55200000 792000 191007 0.24117045454545455 11889 16.06585919757759
47 56400000 792000 190089 0.24001136363636363 11671 16.28729329106332
48 57600000 792000 188192 0.23761616161616161 11661 16.138581596775577
49 58800000 792000 188594 0.23812373737373738 11577 16.290403386024014
50 60000000 792000 187649 0.23693055555555556 11647 16.111359148278527
51 61200000 792000 187429 0.23665277777777777 11793 15.893241753582634
52 62400000 792000 184491 0.23294318181818183 11565 15.952529182879378
53 63600000 792000 184989 0.2335719696969697 11687 15.828612988790963
54 64800000 792000 184379 0.2328017676767677 11508 16.02181091414668
55 66000000 792000 185867 0.23468055555555556 11750 15.818468085106383
56 67200000 792000 184675 0.23317550505050505 11725 15.750533049040511
57 68400000 792000 185403 0.23409469696969698 11668 15.889869729173808
58 69600000 792000 186085 0.23495580808080807 11647 15.977075641796171
59 70800000 792000 185477 0.23418813131313132 11591 16.001811750496074
60 72000000 792000 185797 0.23459217171717173 11678 15.910001712622025
61 73200000 792000 182540 0.23047979797979798 11613 15.71859123396194
62 74400000 792000 184461 0.23290530303030302 11747 15.702817740699754
63 75600000 792000 185284 0.23394444444444445 11678 15.866072957698236
64 76800000 792000 183544 0.23174747474747476 11647 15.758907873272086
65 78000000 792000 184858 0.23340656565656565 11771 15.70452807747855
66 79200000 792000 182986 0.2310429292929293 11583 15.797807131140464
67 80400000 792000 183866 0.2321540404040404 11598 15.853250560441456
68 81600000 792000 184862 0.23341161616161615 11643 15.877522975178218
69 82800000 792000 184939 0.23350883838383837 11730 15.766325660699062
70 84000000 792000 181896 0.22966666666666666 11577 15.711842446229593
71 85200000 792000 184687 0.23319065656565657 11782 15.67535223221864
72 86400000 792000 185021 0.23361237373737373 11679 15.84219539344122
73 87600000 792000 184351 0.23276641414141414 11703 15.75245663505084
74 88800000 792000 182576 0.23052525252525252 11584 15.761049723756907
75 90000000 792000 184147 0.23250883838383837 11816 15.584546377792824
76 91200000 792000 183987 0.23230681818181817 11689 15.740183078107622
77 92400000 792000 180700 0.22815656565656567 11524 15.680319333564734
78 93600000 792000 183424 0.2315959595959596 11730 15.637169650468882
79 94800000 792000 180605 0.22803661616161616 11480 15.732142857142858
80 96000000 792000 185091 0.2337007575757576 11885 15.573496003365587
81 97200000 792000 183336 0.2314848484848485 11810 15.523793395427603
82 98400000 792000 184048 0.2323838383838384 11725 15.697057569296375
83 99600000 792000 183378 0.2315378787878788 11768 15.58276682528892
84 100800000 792000 181796 0.22954040404040404 11664 15.586076817558299
85 102000000 792000 183242 0.2313661616161616 11571 15.836314925244144
86 103200000 792000 182898 0.23093181818181818 11730 15.5923273657289
87 104400000 792000 181827 0.22957954545454545 11816 15.388202437373053
88 105600000 792000 182883 0.23091287878787878 11797 15.502500635754853
89 106800000 792000 183350 0.23150252525252527 11775 15.571125265392782
90 108000000 792000 180954 0.22847727272727272 11770 15.374171622769754
91 109200000 792000 180957 0.2284810606060606 11699 15.467732284810667
92 110400000 792000 179663 0.22684722222222223 11366 15.807056132324476
93 111600000 792000 181132 0.2287020202020202 11703 15.477398957532257
94 112800000 792000 177971 0.2247108585858586 11444 15.551468018175463
95 114000000 792000 181493 0.2291578282828283 11637 15.596201770215691
96 115200000 792000 180037 0.22731944444444444 11694 15.395672994698137
97 116400000 792000 181601 0.22929419191919193 11659 15.576035680590103
98 117600000 792000 180220 0.22755050505050506 11510 15.657688966116421
99 118800000 792000 183157 0.23125883838383837 11906 15.38358810683689
100 120000000 792000 180773 0.22824873737373738 11637 15.534330153819713
101 121200000 792000 180524 0.22793434343434343 11623 15.531618342940721
102 122400000 792000 180291 0.22764015151515152 11668 15.451748371614672
103 123600000 792000 179445 0.2265719696969697 11640 15.416237113402062
104 124800000 792000 182163 0.2300037878787879 11803 15.433618571549607
105 126000000 792000 179615 0.22678661616161616 11703 15.347774075023498
106 127200000 792000 177404 0.2239949494949495 11428 15.523626181309066
107 128400000 792000 178710 0.2256439393939394 11522 15.510328068043743
108 129600000 792000 180947 0.22846843434343433 11740 15.412862010221465
109 130800000 792000 179838 0.2270681818181818 11557 15.560958726313057
110 132000000 792000 179405 0.22652146464646464 11647 15.403537391602988
111 133200000 792000 179169 0.22622348484848484 11609 15.43362908088552
112 134400000 792000 178969 0.2259709595959596 11688 15.312200547570157
113 135600000 792000 179103 0.22614015151515152 11609 15.42794383667844
114 136800000 792000 178428 0.2252878787878788 11587 15.398981617329767
115 138000000 792000 175879 0.22206944444444446 11399 15.429335906658478
116 139200000 792000 178137 0.22492045454545453 11498 15.492868324926073
117 140400000 792000 177578 0.22421464646464648 11499 15.442908078963388
118 141600000 792000 175598 0.22171464646464648 11452 15.333391547327977
119 142800000 792000 177948 0.22468181818181818 11474 15.50880251002266
120 144000000 792000 177902 0.22462373737373736 11558 15.392109361481225
121 145200000 792000 175859 0.22204419191919192 11320 15.535247349823322
122 146400000 792000 178243 0.22505429292929294 11561 15.417610933310268
123 147600000 792000 176887 0.22334217171717172 11504 15.376130041724618
124 148800000 792000 178865 0.22583964646464647 11685 15.307231493367565
125 150000000 792000 178083 0.22485227272727273 11649 15.287406644347154
126 151200000 792000 175425 0.22149621212121212 11574 15.156817003628824
127 152400000 792000 177022 0.22351262626262627 11634 15.215918858518137
128 153600000 792000 176913 0.223375 11595 15.257697283311773
129 154800000 792000 176842 0.22328535353535353 11595 15.251573954290642
130 156000000 792000 177386 0.2239722222222222 11678 15.189758520294571
131 157200000 792000 178643 0.22555934343434345 11631 15.359212449488435
132 158400000 792000 178046 0.22480555555555556 11662 15.267192591322242
133 159600000 792000 175845 0.22202651515151514 11312 15.544996463932108
134 160800000 792000 178933 0.22592550505050504 11596 15.430579510175923
135 162000000 792000 174761 0.2206578282828283 11407 15.320504953098974
136 163200000 792000 176185 0.2224558080808081 11481 15.345788694364602
137 164400000 792000 174133 0.219864898989899 11420 15.248073555166375
138 165600000 792000 175487 0.22157449494949494 11523 15.22928056929619
139 166800000 792000 177391 0.22397853535353535 11543 15.367841982153687
140 168000000 792000 176977 0.2234558080808081 11398 15.527022284611336
141 169200000 792000 178490 0.2253661616161616 11615 15.36719758932415
142 170400000 792000 174603 0.22045833333333334 11296 15.457064447592067
143 171600000 792000 178393 0.22524368686868687 11731 15.206972977580769
144 172800000 792000 176708 0.22311616161616163 11482 15.39000174185682
145 174000000 792000 174620 0.22047979797979797 11414 15.298755913790082
