 nx ny nz cryst_bool lambda_sign x_ev y_ev z_ev
0 0 0 0 0.28114644046620896 1.0 0.013869120086689245 -0.7504519462118662 0.6607794820776773
1 0 0 1 0.47843058742105404 1.0 -0.9608546096386554 0.2755536236294358 0.028785754130014433
2 0 0 2 0.2785814427529306 1.0 0.8050378396823923 0.19662179640999844 0.5596909378005082
3 0 0 3 0.4871371017657046 1.0 0.7451696335335678 0.26834715672508913 0.6105014502333379
4 0 0 4 0.505875165565882 1.0 0.5533460107399395 -0.31610507987395053 0.7706398451131878
5 0 0 5 0.40565650536232645 1.0 0.4252684752675738 -0.6343167535537868 0.6455919609974845
6 0 0 6 0.21524280932130435 -1.0 -0.9848202918949832 -0.173301091655634 0.009783879744032577
7 0 0 7 0.34511482097271295 -1.0 0.85250158074166 0.14359356467490447 0.5026151042467035
8 0 0 8 0.3813972555002537 1.0 -0.7748598664682302 -0.44739980676373037 0.44657093528868724
9 0 0 9 0.4030808700808214 1.0 -0.9675282218635411 0.03333403917997868 0.2505553466392647
10 0 0 10 0.27722628177445474 -1.0 -0.0062526917808017595 -0.38500680508558943 0.9228925527293417
11 0 0 11 0.19054736947462603 1.0 -0.4503544214740335 -0.6274197877497786 0.6352364166188931
12 0 0 12 0.6259838792001691 1.0 -0.3584944074919803 0.41166186924122694 0.8378641090354643
13 0 0 13 0.3406561523728286 1.0 -0.23800124561439798 0.4379934033895837 0.8669009087970806
14 0 0 14 0.26657786966894964 1.0 0.9730831840215137 0.18319011869791965 0.13982309317847175
15 0 0 15 0.2028067945176144 -1.0 0.9963874511308718 -0.0037420150455235723 0.08484129037399023
16 0 0 16 0.3063811242758559 1.0 -0.3632153263576795 -0.2481360885249767 0.8980551810832165
17 0 0 17 0.3586948662244914 1.0 -0.03504561033029252 -0.5396524944543863 0.8411581245079519
18 0 0 18 0.3162861002997772 1.0 0.06346628012511302 0.9973419879199701 0.03579092648874449
19 0 0 19 0.27961561556342673 1.0 -0.05595757053592312 0.9479246855791774 0.3135403335606681
20 0 0 20 0.4434370334788269 1.0 -0.2842005117775089 0.48439865434800833 0.8273983398407568
21 0 0 21 0.5651546047112754 1.0 0.4993908487318733 -0.08826631309761679 0.8618688056630271
22 0 0 22 0.21328606408991502 -1.0 -0.7655850097132888 -0.6356678247305086 0.09902529729663442
23 0 0 23 0.2452562799672744 1.0 0.35715304084938365 0.8659437932428347 0.35011862612013334
24 0 0 24 0.25396809399486286 1.0 0.23632387079932488 -0.8073758181602614 0.5406434280932978
25 0 0 25 0.4506830227526634 1.0 0.47811933591254324 0.35594584921064565 0.8029348996377361
26 0 0 26 0.30444471028435893 1.0 0.12604386907560303 -0.8491443884148621 0.5129003321231156
27 0 0 27 0.2550148241186599 -1.0 0.3725850557043896 -0.2944527683631304 0.8800442849476644
28 0 0 28 0.21302260316097998 1.0 -0.04776943997230751 -0.7069831152074436 0.7056153027084308
29 0 0 29 0.3137447558206181 1.0 0.9302886992902336 0.3666583714492107 0.011161300063082535
30 0 0 30 0.3623094887912831 -1.0 -0.32527924676957326 -0.4551903105973233 0.828851731469104
31 0 0 31 0.26294706491705805 1.0 -0.026237413394512497 -0.7190369645159842 0.6944763795824915
32 0 0 32 0.36494765479350055 1.0 -0.3497630877080147 0.46980485030565233 0.8105240188336429
33 0 1 0 0.42656369452230025 1.0 -0.4209069205376835 0.6916207593553392 0.5869395961018713
34 0 1 1 0.30728044925128367 1.0 0.16610137005674722 -0.057800684028276206 0.9844132342624895
35 0 1 2 0.263783764392787 1.0 0.13773451838085293 -0.7676127760151286 0.6259391572227626
36 0 1 3 0.3890242163847516 1.0 -0.9765508406254982 0.1531623596682665 0.15129357968691512
37 0 1 4 0.17679809772026722 -1.0 0.3697839190949012 0.20834812500957978 0.9054561899859143
38 0 1 5 0.3634497764848381 1.0 -0.4323565082002997 -0.7718002615712999 0.4662533710927102
39 0 1 6 0.1798188855318631 -1.0 0.37209882923318965 -0.9134659800670041 0.16468868978626655
40 0 1 7 0.3434278707820007 1.0 0.7025212395561504 -0.2628752202764091 0.6613323873341749
41 0 1 8 0.3390577376238506 1.0 -0.10371494405797524 -0.8481299700519074 0.5195370672808646
42 0 1 9 0.30489711802290836 1.0 0.2543994844258808 -0.04646022703478525 0.9659825824660204
43 0 1 10 0.4698076208815689 1.0 0.36268665569494446 -0.6622701839201937 0.6556344967061523
44 0 1 11 0.20186128091086603 1.0 0.29489845472643633 0.9540229748212075 0.05361963178961167
45 0 1 12 0.38876663692731506 1.0 0.00780079142409486 0.3845448972382242 0.9230733284312796
46 0 1 13 0.14316716508306584 -1.0 0.85991406099577 -0.1547078439681313 0.4864291219864362
47 0 1 14 0.4126739047964057 1.0 -0.6982201881307305 -0.4894394139574523 0.5224343297981796
48 0 1 15 0.4680476615942558 1.0 -0.8634674080489999 0.5027059311289698 0.041361601092036696
49 0 1 16 0.28867777821622487 1.0 -0.06899467221296261 0.9974344518102138 0.019085322849871078
50 0 1 17 0.20657951677152142 -1.0 0.5279844682411442 0.32350865015058483 0.7852226146602395
51 0 1 18 0.3849526809414045 1.0 -0.8082979339210964 0.11502390294451548 0.5774287417251567
52 0 1 19 0.24531073626514466 1.0 -0.7662703538324942 -0.5692077541145554 0.2980474416821726
53 0 1 20 0.27577424922076793 1.0 -0.41834050225700214 0.8938608099820582 0.16125779531414192
54 0 1 21 0.37191081386033353 1.0 -0.1288342569347543 0.9691854783988068 0.20995533501424982
55 0 1 22 0.19569932727798572 -1.0 0.5634021005880417 0.8261805726508841 0.0019324666204400542
56 0 1 23 0.28622979432168816 1.0 -0.38092756161457597 0.9159289103173471 0.12636622985295692
57 0 1 24 0.29558207416287513 1.0 0.30130956269675097 -0.9529167098049196 0.03409239800980349
58 0 1 25 0.49584455086903007 1.0 -0.6870634531276048 -0.3459144448269341 0.6389734018223653
59 0 1 26 0.2473606682076962 -1.0 0.01865736041819714 -0.683554574509543 0.7296609120470292
60 0 1 27 0.17506388659004463 1.0 0.9572214744717957 -0.015830013626145223 0.28892292999801394
61 0 1 28 0.23590269858860655 1.0 -0.9936346039710054 0.09052074149414335 0.06705422545025715
62 0 1 29 0.5864359355981934 1.0 0.9044846564861333 0.13625667618988668 0.4041554458062461
63 0 1 30 0.3456869805389486 1.0 0.6498807225706996 -0.3168945617251644 0.6908204420687051
64 0 1 31 0.40039366871999904 1.0 0.33276801489890273 0.4720602842101651 0.8163482935191709
65 0 1 32 0.2919240731792631 -1.0 0.4251072065165553 0.7076874136013781 0.5643247182233663
66 0 2 0 0.39869646825695493 1.0 0.5839388384574097 -0.784467491084457 0.20886883054364225
67 0 2 1 0.46080352887597753 1.0 -0.359188374511659 -0.3283867323083778 0.8735822031494793
68 0 2 2 0.38886697945199494 1.0 0.12983132511920562 -0.613219734962154 0.7791696757900275
69 0 2 3 0.280128912354738 1.0 -0.7608798878509068 -0.2815354581432594 0.5846362818642517
70 0 2 4 0.31962273374703676 1.0 0.25587667375249445 -0.2836866459770965 0.9241477234315002
71 0 2 5 0.5077150249360032 1.0 -0.15828299697605275 -0.9863997329482292 0.04429514316423411
72 0 2 6 0.31193434999708 -1.0 -0.7335308834342475 -0.41967758505044606 0.5346056188017463
73 0 2 7 0.16746255118106979 -1.0 -0.8519545152425424 0.011966818298459136 0.5234790341720066
74 0 2 8 0.28486137575854015 1.0 -0.5723949814570747 -0.005181376988573683 0.8199616689426753
75 0 2 9 0.3217382686045772 1.0 -0.8113079197113887 -0.5672442679143644 0.14146872421802598
76 0 2 10 0.4786733626311299 1.0 -0.4486111428055713 0.7609562727994585 0.46871483168109285
77 0 2 11 0.3672789459863597 1.0 -0.42267918891158096 0.6075526676438183 0.6724745789246813
78 0 2 12 0.40012228465896454 1.0 -0.16346793176129065 0.16316006409905814 0.972963015108425
79 0 2 13 0.22348919379566956 -1.0 0.2758191596252084 -0.9212553456877866 0.27424875428216755
80 0 2 14 0.3164129398965937 -1.0 -0.20754205025448536 0.966569099268016 0.15056717343558457
81 0 2 15 0.3864255928258091 1.0 0.919601071014417 -0.07046596751511269 0.3864821051630931
82 0 2 16 0.22668004120584123 1.0 -0.3985005585027671 -0.8174210041393022 0.41595697718018515
83 0 2 17 0.32941219759795115 -1.0 0.6654199093409727 -0.7162323633569729 0.21030346153294013
84 0 2 18 0.3902468387200562 1.0 -0.10996938098802163 -0.6434398602044639 0.7575565203634456
85 0 2 19 0.35188316281678034 1.0 -0.2162583240138833 -0.023466828680118512 0.9760541200396649
86 0 2 20 0.1547280241945941 1.0 0.11165208572380934 -0.1594444418146096 0.9808727143355305
87 0 2 21 0.1697431895894872 1.0 -0.18409265920261503 -0.7199095927102925 0.6692085408536044
88 0 2 22 0.17432244782183612 1.0 0.05500181361784234 0.16689761222906097 0.9844389201626406
89 0 2 23 0.15983655590460588 -1.0 0.5395579123531993 0.2274859649962464 0.8106339463326115
90 0 2 24 0.47994704513513775 1.0 -0.5924746586230877 -0.4677338500206579 0.6558954371195975
91 0 2 25 0.4475229316658903 1.0 -0.9875347891213885 -0.10571954724422061 0.11661225323889231
92 0 2 26 0.32045929098928555 -1.0 0.7449494326677165 0.45453971105063073 0.48830727400485885
93 0 2 27 0.2319653643474366 1.0 0.04033487248529682 -0.9984496366321441 0.038359108054460966
94 0 2 28 0.47055989854174474 1.0 0.12127522990024281 0.5122631065654351 0.8502228109528539
95 0 2 29 0.27888851619587285 1.0 0.4556667397485762 0.20277169169773634 0.8667476353200749
