 nx ny nz cryst_bool x_ev y_ev z_ev
0 0 0 0 0.21851430803027905 0.21910701076258388 0.9074195253992795 0.35858321594691417
1 0 0 1 0.20979713252746546 -0.07692204327698825 0.8890271782664602 0.45134651384680957
2 0 0 2 0.21856007630875324 -0.6819830180451871 0.5676198587253528 0.4612015384607782
3 0 0 3 0.2727662903974823 0.2480654484848229 0.9513925332116325 0.18252611050799405
4 0 0 4 0.16973835479390695 -0.8077040311525739 -0.07331879205168312 0.5850115834681948
5 0 0 5 0.2624734841222612 -0.9072737751723773 0.3775409542586223 0.1852488184630388
6 0 0 6 0.21600313169897684 0.9175521437618819 -0.061064823672253965 0.3928983975379025
7 0 0 7 0.10817398232559203 -0.4357405842931627 0.9000085342406446 0.010713612549416773
8 0 0 8 0.26931715988000937 0.12836460493325252 -0.3794115441483842 0.9162802018854649
9 0 0 9 0.22813408698974816 0.09776342973588859 0.4487414754952258 0.8882980355582486
10 0 0 10 0.20190341686559002 -0.09928608682972095 0.8347149969658344 0.5416577764625627
11 0 0 11 0.10773268149870997 -0.13648167233285413 -0.9444330405816501 0.2990300736964877
12 0 0 12 0.24036474434882163 0.157318865081515 -0.9866258499662282 0.04266388247548317
13 0 0 13 0.23854832690593797 -0.07950428520562657 -0.3657389401930424 0.9273155322005625
14 0 0 14 0.19776479330497776 0.11634729958071638 -0.21640795773951982 0.9693456048836684
15 0 0 15 0.21018513387368665 -0.9926831546430801 0.10237588630026595 0.06402602902021741
16 0 0 16 0.1948192842252215 0.967957916590841 -0.18805216481503614 0.1664147079362199
17 0 0 17 0.23218455673203015 0.9188052788566674 -0.3916362566328401 0.04917216728737184
18 0 0 18 0.18937676165600648 -0.36636392860497663 0.7351588454378069 0.5703673761635384
19 0 0 19 0.19343270786027272 -0.793544296939083 -0.5006174794643302 0.3459329242067563
20 0 0 20 0.15483814471048093 0.9314797378194709 -0.0790525672025682 0.35510025295746117
21 0 0 21 0.20244587481520224 -0.07161317604160863 -0.07826946638043208 0.9943567989659226
22 0 0 22 0.3731908504552707 0.2345415335941338 -0.9627543486183541 0.13451517845864608
23 0 0 23 0.22464004641244778 -0.20657098554597408 -0.920328319226078 0.3321508885447497
24 0 0 24 0.08059076115219332 -0.5299449633110612 0.562986713079375 0.6341957874011137
25 0 0 25 0.15424943545990724 0.5743140092766411 -0.3809648679860703 0.7245889787382543
26 0 0 26 0.28089514184193426 -0.8415541469375079 0.4598226756036212 0.28346027018439557
27 0 0 27 0.23169072956814557 0.662421354341741 0.3917541749846004 0.6385347411802968
28 0 0 28 0.17001842141551599 0.3279941805181979 -0.1170237500123924 0.9374034667523015
29 0 0 29 0.1251529335299783 -0.28306234467680413 0.9502265728092665 0.13017361235375713
30 0 0 30 0.2981758610572506 -0.43942419874642735 -0.783328869890079 0.4396615233936132
31 0 0 32 0.49084363081489846 -0.9338999777478688 0.21733864180329387 0.2838921385696143
32 0 0 33 0.5715294791765565 -0.8955435039286508 0.44039880842567264 0.0636452834736613
33 0 0 34 0.23608864411004102 0.09393766805758656 0.7671823408587122 0.6345131759029512
34 0 0 35 0.25532446330520275 -0.143946721928784 0.6931568748616459 0.7062668674644126
35 0 0 36 0.4314540066761177 -0.48145062693242086 -0.4994785987401399 0.7202266471236435
36 0 0 37 0.27475218089277387 -0.6190202355392751 -0.7830467487691439 0.060429605616558885
37 0 0 38 0.7096170679260467 0.45991716773196095 -0.009733737304286394 0.8879084711745363
38 0 0 39 0.5131111112335075 -0.8967794888615312 0.3454496074794773 0.27649795125737575
39 0 1 0 0.5431233747540225 0.9311249538440064 -0.2911875778738143 0.21958168143308088
40 0 1 1 0.2900973917581832 -0.5270190898641514 -0.5464506508417397 0.6508783028442424
41 0 1 3 0.22459263926315842 0.6391580568613262 -0.3384742237067775 0.6905882841717981
42 0 1 4 0.45973897986523266 -0.8284472048405461 -0.10034090346547109 0.5510053828082078
43 0 1 5 0.3468316461446494 0.3340371795365656 -0.05627930835455974 0.9408782079198077
44 0 1 6 0.19376527271344643 0.09861569597759193 -0.9611919823144928 0.25765270742064905
45 0 1 7 0.2563913601436447 -0.7036328317406714 -0.6896193698991059 0.17124824891532336
46 0 1 8 0.19371312476998453 -0.5077701395242253 0.28865687634350246 0.8116937188047966
47 0 1 9 0.366361801548086 -0.8084753669534753 -0.5466594628114991 0.21801608369128747
48 0 1 10 0.2790023200679579 0.5943440837361056 -0.39701716653670216 0.6993800680624651
49 0 1 11 0.43064917757853916 0.030045085257409176 0.1523979390362369 0.9878624200916757
50 0 1 12 0.19773206038376573 -0.080369229370107 0.14952965435624055 0.9854854993547895
51 0 1 13 0.1666542353001529 0.5215536147245154 0.3827070162173192 0.762572728797607
52 0 1 14 0.28691869473936293 -0.2883980366882846 0.24116524089241498 0.9266422713321716
53 0 1 15 0.2883529932584694 -0.3460108614070747 0.6230674526403294 0.7014723324897607
54 0 1 16 0.2923354241681946 -0.3917790396754614 0.795341307037504 0.4625379869706353
55 0 1 17 0.8092273271820566 -0.07631103410362043 0.9969760833303317 0.014673627409312662
56 0 1 18 0.391737747816441 -0.3613332296287291 -0.8648233706530204 0.348595517381421
57 0 1 19 0.34614386059082797 -0.05809184081406882 0.8297195861524606 0.5551493009865207
58 0 1 20 0.50349431246834 -0.05568672514638303 -0.9045031407327747 0.42281563008836137
59 0 1 21 0.3124047564662479 0.46317198552009775 0.7993017863213487 0.38286860175897386
60 0 1 22 0.7457376325096414 0.0666039016381554 -0.9907693907269447 0.11806750054580377
61 0 1 23 0.4463626946484081 0.10108170216058615 -0.9783646417163934 0.18051348239805343
62 0 1 24 0.4132135456814644 0.19661814254030208 -0.8678354285711545 0.4562926417779732
63 0 1 25 0.42354541149833475 0.9809144501622675 -0.03637048761799094 0.19100792939897931
64 0 1 26 0.3488507609480703 0.12994639593675839 0.26074805663777223 0.9566213384316036
65 0 1 27 0.7975774944727889 0.6252818478548865 0.11372973594923441 0.7720674568352798
66 0 1 28 0.275978898371677 -0.36210933302403614 0.888027993172714 0.28334275053110136
67 0 1 29 0.28414480577226847 -0.3588738284847368 0.9177269286662108 0.17025527783182293
68 0 1 30 0.25640405869478544 -0.37746331433299035 -0.7912773088870606 0.48104227129557553
69 0 1 32 0.9989159143915369 -0.9512716560553165 0.3016226859093613 0.06407801284839186
70 0 1 33 0.3205520742849562 -0.8937801332337286 0.44837331291709864 0.010883276181522336
71 0 1 34 0.3116809651821403 0.8754411341110386 -0.4763202405435988 0.08198688404169768
72 0 1 35 0.38753903797532163 -0.11376985056866057 -0.7744868459948318 0.622275297985194
73 0 1 36 0.7706670380874479 -0.38202043311393674 0.815660014049606 0.43446418743555404
74 0 1 37 0.9996968209743502 0.5884383766464101 0.7935372299173581 0.15504496646077612
75 0 2 0 0.19924189442472157 -0.9135720172039479 0.275576824893822 0.29907120049136987
76 0 2 1 0.5215834015868805 -0.19890909330944856 0.6147166072766969 0.7632553080962096
77 0 2 2 0.9996925517916682 -0.4143491064312496 -0.24135774408208033 0.8775313426717215
78 0 2 3 0.3501966229205316 -0.6118672146785937 0.21770815970562352 0.7604088826408133
79 0 2 4 0.38432618365607096 -0.8074901255616039 -0.05453655166042071 0.5873546302307449
80 0 2 5 0.1914232554162548 -0.4306062864781971 0.9018379678878986 0.035587999680825794
81 0 2 6 0.6783965446152909 0.9832988807463832 -0.12133614578709045 0.13564973589522467
82 0 2 7 0.44606577075693943 0.251375263433193 0.21389884413651628 0.9439585591597519
83 0 2 8 0.2325435438408472 0.8444765487465181 -0.3733504442756924 0.38401667200306916
84 0 2 9 0.8145119133692483 0.31811673232818594 0.8252018802108945 0.4667371867649305
85 0 2 10 0.39654132694092004 -0.6868450676140344 -0.23486421041473138 0.687810043369924
86 0 2 11 0.24095714768565002 -0.3187510924393639 0.9055904422802735 0.27982796843655794
87 0 2 12 0.5150756637622521 -0.41038828567507796 -0.24161318433597967 0.8793204900010569
88 0 2 13 0.43689550167761815 -0.19530009077208524 -0.25472839123544444 0.9470856989961456
89 0 2 14 0.31998331038969313 0.20417807323286577 -0.9728148854739421 0.10928180549037092
90 0 2 15 0.2305152937713066 -0.6257573201385279 0.26905393428775826 0.7321459941414195
91 0 2 16 0.3963336248661364 -0.07759864691538655 0.5963452031318572 0.7989686155904527
92 0 2 17 0.5295952212930854 -0.012332428836795225 -0.34048116976635784 0.9401704548822611
93 0 2 18 0.10123826463643415 -0.6928722542564785 0.0820072832387223 0.7163817730633221
94 0 2 19 0.38624977301185054 -0.27594846984930915 -0.2689879753618313 0.9227664445018402
