 xid yid zid cryst_bool x_ev y_ev z_ev
0 0.0 0.0 0.0 0.4108720742447056 -0.25383238993766905 -0.9434726540035383 -0.2131395527959333
1 0.0 1.0 0.0 0.40830174578275524 0.6985569724588317 -0.5391973815001952 0.47040869466080637
2 0.0 2.0 0.0 0.5655939309663669 0.6329216897157729 -0.5403375434195022 0.5544776585749045
3 0.0 3.0 0.0 0.3361313573764616 -0.34640042040101315 -0.8364043710912354 -0.42477579587998704
4 0.0 4.0 0.0 0.5311709683483309 -0.5065468160757739 -0.5890402009410973 -0.629636375060056
5 0.0 5.0 0.0 0.7479876461769588 -0.5484320494775355 -0.6451678125759871 -0.5319593788267916
6 0.0 6.0 0.0 0.2367219231163455 -0.8952964499602832 -0.42765772926818163 0.12471220183164441
7 0.0 7.0 0.0 0.475798981151629 -0.5062858267559063 -0.15015195769425882 0.8491931766251246
8 0.0 8.0 0.0 0.5659523162804082 0.21246253327309517 -0.25481342865792 -0.9433609004674586
9 0.0 9.0 0.0 0.16962092789748895 0.3896013932936856 -0.4259361761538365 0.8165715695437035
10 0.0 10.0 0.0 0.22203794743691976 0.5134685445279191 0.7166026257873591 0.4720495000474448
11 0.0 11.0 0.0 0.18694924166383936 -0.09482438435917648 -0.17400889311880763 -0.9801679658336475
12 0.0 12.0 0.0 0.3335003202498389 -0.6833070690842956 0.3212973015936307 -0.6556367083439436
13 0.0 13.0 0.0 0.6708430450420317 -0.6048618128649478 0.2437715694126278 -0.758101318613702
14 0.0 14.0 0.0 0.38684780177066647 -0.8954330665548326 -0.4056778474727808 0.1833715010301755
15 0.0 15.0 0.0 0.40087142137571147 0.5744290505172377 -0.7331631679649605 0.36400966341767416
16 0.0 16.0 0.0 0.35364538622304886 -0.17057877999627574 0.9614770583480482 0.21555682797203837
17 0.0 17.0 0.0 0.4601079968737067 -0.8871445648055732 0.4534793745242924 -0.0856211306686987
18 0.0 18.0 0.0 0.448811731954026 -0.13405901696925318 0.9416971331141598 -0.3086011818736427
19 0.0 19.0 0.0 0.3289613297395384 -0.9493420243014565 0.308883467583163 0.05779899955027942
20 0.0 20.0 0.0 0.546112368400187 0.7584009025867025 -0.6182542653737916 0.2063728041743594
21 0.0 21.0 0.0 0.28814742183865094 -0.21876828477646376 0.8852563581271711 0.4104407606115428
22 0.0 22.0 0.0 0.2807754390466807 0.32141963971053217 -0.8660133993809292 -0.38302768477100735
23 0.0 23.0 0.0 0.22315517314838393 0.41910108746575003 0.20668531557626812 0.8841014980250651
24 0.0 24.0 0.0 0.5512587072208799 -0.3621536424600735 -0.48063597918786016 0.7986449741675132
25 0.0 25.0 0.0 0.7396051762863739 -0.39005815451235537 -0.391624912171058 0.8333574048782596
26 0.0 26.0 0.0 0.5422849836380735 -0.6978125050294375 -0.24462394008354715 0.6732138113278294
27 0.0 27.0 0.0 0.2148778456013575 0.4583004232355269 0.6392604987292927 -0.6175003941913827
28 0.0 28.0 0.0 0.5185200554986711 0.673124489386602 0.2696081040042132 -0.6886326248757598
29 0.0 29.0 0.0 0.47600111888085306 -0.06505137063549553 -0.9762836003396311 0.20649128525516702
30 0.0 30.0 0.0 0.3367195564551766 0.164596214052841 -0.9688826618801105 0.1848633923403532
31 0.0 31.0 0.0 0.4628553083498681 0.3572067462737949 -0.9299771016700258 -0.08686731713312662
32 0.0 32.0 0.0 0.36055780510155844 0.5599166466037494 -0.7929483372169194 -0.2402629462920469
33 1.0 0.0 0.0 0.5885231705109221 0.003103499593766994 0.3381642746979018 0.9410819792177051
34 1.0 1.0 0.0 0.4831986813299006 0.7504868061974489 0.24688565218104963 0.6130391736836158
35 1.0 2.0 0.0 0.4165917134996826 -0.9447917361098721 0.19765916905700714 0.2613415930658319
36 1.0 3.0 0.0 0.19003492312599962 0.3608892721179133 0.8376272366610475 0.41004822359544524
37 1.0 4.0 0.0 0.16610310654778104 -0.6283607450113515 0.387877708713545 0.6743245933613199
