        8000
   55.6203315830826        55.6203315830826        55.6203315830826     
           4
        9.720232        23.926832        11.763732     1.00 0
        8.473474        25.571275        15.895715    38.67 1
        7.680162        24.639588        17.761212    48.50 1
        7.440232        24.325832        18.285132    50.00 0
           3
       15.167300        14.050500        14.988400     1.00 0
       14.122311        14.968151        14.788221    10.00 1
       10.233400        11.083000        11.767100    50.00 0
           6
       19.391932       -18.106100        -4.250930     1.00 0
       16.340457       -15.490742        -3.230337    12.50 1
       15.942747       -13.651637        -2.039990    21.00 1
       21.376545       -10.878892        -1.715296    45.00 1
       22.909050       -10.856477        -1.644295    49.00 1
       23.143032       -10.905700        -1.577130    50.00 0
           3
        4.735060       -25.135300         5.845970     1.00 0
        4.989110       -23.690204         7.975124     9.67 1
        5.123680       -20.981700        11.111600    50.00 0
           4
       14.133300         4.157460        -7.021800     1.00 0
       12.754368         7.077573        -5.308727    17.88 1
        9.956717        12.186086        -1.672113    40.50 1
        8.198120        14.710000        -1.886900    50.00 0
           6
       -7.009460        21.301700        20.032200     1.00 0
       -5.391920        17.717714        21.687223    15.00 1
       -4.944884        16.440512        22.351940    18.00 1
       -4.792661        15.252093        23.071973    22.00 1
       -5.231376        14.861245        25.613663    38.00 1
       -5.627400        14.962700        27.099200    50.00 0
           4
       15.316932        -2.706732         1.458068     1.00 0
       14.824543        -6.589680         5.056184    14.43 1
       14.041472        -9.683979         8.571217    37.50 1
       15.563932       -11.054932         7.939868    50.00 0
           4
        0.380717        11.909000       -19.430400     1.00 0
        0.594242        11.699457       -19.654729     6.50 1
       -2.596486         7.088463       -21.692509    35.17 1
       -1.571680         8.253870       -19.738100    50.00 0
           2
       -4.973468        20.644900         7.596850     1.00 0
       -0.338368        19.613400         6.551840    50.00 0
           4
       13.080632       -26.671032         9.609832     1.00 0
        8.589541       -25.887821        11.469544    19.00 1
        4.591644       -28.145081        13.028777    35.50 1
        5.431232       -30.643032        15.840232    50.00 0
           5
       26.477200         7.379832        -9.645910     1.00 0
       23.100658         5.481841       -10.391448    12.50 1
       21.204002         5.267527       -10.227150    18.50 1
       19.259861         5.511744        -9.415105    25.00 1
       14.891100         4.058832        -8.237400    50.00 0
           6
       19.350968        12.457532       -27.141600     1.00 0
       19.376005        13.792587       -29.889113    10.75 1
       19.420888        14.917849       -33.150184    24.39 1
       19.708130        14.499782       -34.064029    30.59 1
       18.189377        13.400140       -32.430368    47.00 1
       17.390068        13.117332       -31.142100    50.00 0
           5
       -4.093068        -2.858410        -7.761570     1.00 0
       -2.800807        -5.277277        -7.792191    12.50 1
       -1.444327        -8.753993        -8.645613    40.09 1
       -1.373502        -9.166676        -8.970342    44.54 1
       -1.252068       -10.527100       -10.496000    50.00 0
           4
       -3.718860        18.185500        -5.073190     1.00 0
       -2.709950        21.024738        -4.574323    12.50 1
        0.413173        27.426588        -3.793599    37.50 1
        0.378244        31.208100        -4.793160    50.00 0
           5
       -2.058910        -9.710540         0.370968     1.00 0
       -2.863380        -9.362242         2.278817    10.67 1
       -2.649934        -9.296919         4.051574    29.33 1
       -3.310226       -10.087779         5.571482    41.11 1
       -3.810330        -9.562400         4.987568    50.00 0
           4
       24.776668        20.583632        25.019232     1.00 0
       24.367465        18.072362        27.048620    14.57 1
       25.416335        16.384455        29.226786    27.78 1
       28.015368        21.371932        34.017032    50.00 0
           5
       20.372200         7.935990       -17.748800     1.00 0
       20.100173         6.599149       -18.026383     8.17 1
       21.298892         4.486867       -19.156111    26.33 1
       21.320326         4.465770       -19.109872    33.67 1
       22.840600         4.479920       -15.950900    50.00 0
           4
       16.209200        -0.981468        -1.798840     1.00 0
       14.053733         2.503133         0.614622    16.00 1
       12.055425         5.569613         2.365505    34.89 1
        9.981610         8.184932         2.679900    50.00 0
           2
       21.388568        -8.491632        27.547232     1.00 0
       18.388068       -13.121732        25.391832    50.00 0
           4
       -7.793132        22.507532       -10.262968     1.00 0
       -5.593471        28.773210       -10.626040    32.50 1
       -3.676778        31.317327        -9.379809    45.65 1
       -3.549232        31.468532        -9.290868    50.00 0
           9
       11.148900        10.857568       -23.126900     1.00 0
       10.929652        10.386704       -22.240752     3.50 1
       11.434109         9.552400       -20.428307     8.50 1
       12.637303         9.154129       -19.033322    13.42 1
       14.914881         8.306375       -18.229927    22.50 1
       15.158757         8.206303       -18.228042    26.75 1
       15.277200         7.523280       -20.280310    35.50 1
       15.225154         4.434060       -21.035827    45.33 1
       15.494100         2.737168       -21.081100    50.00 0
           5
       22.342332       -19.638032       -14.975700     1.00 0
       22.897469       -20.604406       -13.448100    19.00 1
       23.621007       -25.548281       -18.393736    38.00 1
       23.006719       -26.682908       -19.698078    44.00 1
       22.165632       -27.902932       -18.466200    50.00 0
           6
       -0.627224        20.685600        -6.120170     1.00 0
       -0.148871        17.867871        -6.954486    20.00 1
       -0.349024        16.282869        -7.692753    25.00 1
       -1.685522        12.650583        -9.722855    35.50 1
       -2.817804         9.717872       -11.780258    44.00 1
       -4.291510         7.374910       -13.378700    50.00 0
           5
      -24.502800       -26.216600        17.457200     1.00 0
      -23.417210       -24.699718        17.462983     6.33 1
      -21.622042       -23.026625        18.819879    25.33 1
      -19.395609       -21.191901        20.825816    42.00 1
      -16.687200       -20.288900        22.884000    50.00 0
           4
       13.533432        -2.728168         5.058860     1.00 0
       11.317281         0.376666         5.852720    15.67 1
       14.008688        -1.966935         5.318323    30.21 1
       18.533632        -4.229468         3.230120    50.00 0
           5
       27.553832        18.394600        23.952600     1.00 0
       29.581068        19.793850        15.812570    32.47 1
       28.366293        18.473654        15.547520    39.50 1
       26.517979        16.403270        15.358785    48.50 1
       26.313132        16.150000        15.410800    50.00 0
           4
        2.428670         5.977268        20.360800     1.00 0
        3.222616         5.183369        18.952978     5.50 1
        4.696429         3.697899        19.112268    27.33 1
        2.224250         3.938968        20.524600    50.00 0
           5
        7.754240       -21.663600        11.127400     1.00 0
        6.391208       -25.593672         9.749010    13.00 1
        5.028037       -25.757148         7.964219    20.00 1
        4.243734       -24.456092         7.655498    29.33 1
        3.190450       -22.520500        11.742400    50.00 0
           4
       -2.269220       -13.646568        16.259700     1.00 0
       -4.029418       -12.016943        16.501330    25.33 1
       -4.845104       -11.617097        15.607715    31.67 1
       -3.854370       -10.509668        10.926600    50.00 0
           3
      -15.482500       -24.636232        -7.303732     1.00 0
      -19.297316       -25.932486        -6.869859    39.50 1
      -23.294900       -24.686932        -6.651932    50.00 0
           3
       22.338232        -6.891740        -9.806232     1.00 0
       25.264704        -5.451290        -8.194639    37.50 1
       25.838832        -0.969039        -8.216232    50.00 0
           5
       -0.382468        11.397132         9.334532     1.00 0
       -1.164512        14.781724        11.302548    17.75 1
       -1.929999        15.440286        11.108345    21.50 1
       -7.558534        14.030903         8.086746    40.00 1
      -11.225768        12.185232         8.271632    50.00 0
           6
        7.438032       -27.142932        13.538300     1.00 0
        5.937350       -27.921736        14.393835    10.50 1
        5.511494       -29.821225        12.814339    24.33 1
        5.251879       -27.862666        12.810166    34.00 1
        5.008951       -25.005688        13.383653    47.50 1
        4.973232       -24.304632        13.518900    50.00 0
           2
       24.610500        -8.470032       -24.606400     1.00 0
       24.110700        -8.282232       -23.412900    50.00 0
           5
       -0.097182        -6.828880       -11.811300     1.00 0
        0.285743        -7.144141       -10.604201    18.50 1
       -0.271722        -7.317000       -10.821555    27.25 1
       -4.256111        -7.569218       -13.745699    42.67 1
       -6.120120        -6.399060       -15.549800    50.00 0
           6
       26.998200        -2.306940         5.444720     1.00 0
       26.801921        -3.093462         4.078447    12.50 1
       27.837912        -4.135743         3.445451    28.08 1
       26.345881        -0.403131         3.943000    42.50 1
       26.051028         0.805039         4.329126    45.75 1
       25.706200         2.489350         4.930070    50.00 0
           3
        5.656968        20.253000        16.913432     1.00 0
        9.619237        17.151984        13.702243    39.83 1
       10.508368        17.561400        13.856832    50.00 0
           5
       18.140932       -20.841300       -26.808232     1.00 0
       18.065246       -22.670927       -24.648742    10.50 1
       17.917110       -28.194992       -19.417253    32.50 1
       17.714506       -29.715789       -18.766450    40.67 1
       17.006232       -31.629000       -19.412032    50.00 0
           5
       25.273732        24.057632        -9.010470     1.00 0
       25.899484        24.843595        -7.746831     7.52 1
       25.974263        26.271244        -6.606053    20.02 1
       25.525827        28.806179        -7.449977    36.00 1
       22.756532        28.324232        -6.925460    50.00 0
           4
       26.021400       -14.174732        20.308900     1.00 0
       26.508605       -17.513864        20.803750     9.90 1
       24.562306       -22.007679        21.761266    25.50 1
       25.188900       -27.441732        25.036600    50.00 0
           5
       23.884232        -5.714268        19.004100     1.00 0
       24.879393        -4.891623        20.223690    13.00 1
       25.620940        -6.456011        23.293991    27.78 1
       26.994365        -7.014617        24.341906    38.33 1
       26.288132        -5.323768        22.090700    50.00 0
           6
       11.224800        20.247832        11.123600     1.00 0
        8.787152        18.690686        11.312970    12.50 1
        7.365946        16.813761        10.758163    24.00 1
        6.817373        16.122441        10.152494    30.00 1
        6.326127        15.648385         8.251862    39.00 1
        6.453150        15.072732         5.614530    50.00 0
           5
       17.760132         6.496930       -17.295200     1.00 0
       16.663776         5.469292       -16.536293    21.67 1
       16.720491         3.001097       -14.486815    36.00 1
       18.422411         3.396835       -16.570671    47.83 1
       18.724332         3.909530       -17.209700    50.00 0
           5
        0.122892        -6.326730         3.099760     1.00 0
        1.928256        -4.401819         2.904465    20.22 1
        3.134960        -3.951955         2.482006    30.30 1
        4.251035        -3.985949         1.874600    37.15 1
        1.766450        -3.080350         0.130627    50.00 0
           5
        8.602410       -18.395200       -14.948768     1.00 0
        8.168695       -17.995613       -10.182053    14.50 1
        7.548147       -16.606006        -9.760088    23.50 1
        2.610628       -17.874079       -11.334970    45.00 1
        2.986680       -18.363500       -12.806168    50.00 0
           6
      -20.720000       -17.362868         5.480340     1.00 0
      -20.834186       -15.925580         6.619312     5.00 1
      -21.071040       -14.727934         7.764034     9.00 1
      -21.308559       -14.277383         8.374723    11.00 1
      -28.253355       -13.989406        14.114819    41.00 1
      -31.156600       -14.700068        16.007400    50.00 0
           6
      -22.692468         9.332860         8.386880     1.00 0
      -20.727240         6.071919        12.148633    21.33 1
      -17.392081         7.604441        12.290414    36.44 1
      -17.403258         8.193587        12.333564    38.88 1
      -19.730501         8.347661        14.175429    46.53 1
      -20.700368         8.301540        14.919900    50.00 0
           4
       11.541200        -6.711410        19.068200     1.00 0
       13.855428        -9.714148        16.241947    29.67 1
       14.338889       -12.207423        15.196954    41.59 1
       16.211800       -13.883400        13.304900    50.00 0
           5
       -3.179140        19.298900         4.868890     1.00 0
       -2.542315        19.208527         4.136432     5.00 1
       -0.690634        20.153685        -1.025810    28.50 1
        0.253692        25.021545        -2.375992    46.00 1
       -0.459695        25.485100        -2.330230    50.00 0
           4
        4.950670        14.905900       -20.367432     1.00 0
        4.374131        15.730172       -19.092917    18.38 1
        1.266979        15.172104       -16.916456    36.33 1
       -2.650870        15.589400       -15.350432    50.00 0
           5
        3.728132         9.221132         7.109650     1.00 0
        4.572510         9.777744         5.814601    18.00 1
        4.671079        10.995265         6.457650    25.00 1
        4.255738        14.234295         6.972296    37.00 1
        5.372932        13.855532         3.146980    50.00 0
           5
       -8.804670       -24.842032         0.861068     1.00 0
      -10.738455       -27.187542         0.821753    16.00 1
      -11.734892       -27.510212         2.572689    25.78 1
       -9.352208       -26.240557         1.290026    49.00 1
       -9.348190       -26.234232         1.288368    50.00 0
           5
      -20.505300       -26.317332        14.624400     1.00 0
      -16.646544       -27.209962        15.442025    17.33 1
      -15.178711       -29.717197        18.936239    30.33 1
      -14.820480       -29.904971        20.144109    34.67 1
      -14.684600       -27.305132        23.953100    50.00 0
           5
       15.220800        13.653000         0.127832     1.00 0
       14.916654        13.388559         0.668303     3.00 1
       12.670894        13.570470         4.099284    13.61 1
       11.436282        17.757992         5.583223    38.50 1
       11.330000        20.908200         4.675432    50.00 0
           6
       17.108600        -9.973168        -7.636760     1.00 0
       18.240165       -11.225167        -8.175612     6.50 1
       21.652786       -11.507184        -9.295297    23.50 1
       22.546500       -13.450505        -5.010044    41.02 1
       21.600844       -12.954554        -3.929654    48.02 1
       21.556200       -12.902468        -3.925050    50.00 0
           5
        3.025530       -24.256632        -7.789068     1.00 0
        0.829067       -23.602601        -9.242319    10.22 1
       -1.135432       -24.638888       -10.270819    19.17 1
       -5.048212       -26.949178       -10.722768    40.67 1
       -4.856050       -25.536032       -11.814568    50.00 0
           5
