        4000
   69.5554078439270        69.5554078439270        69.5554078439270     
           9
      -12.260192       -27.063000        19.740200     1.00 0
       -8.309823       -27.489721        17.372004    13.50 1
       -4.633319       -31.080936        16.340503    43.03 1
       -7.540479       -29.903156        16.160799    54.00 1
       -9.195653       -29.310745        15.799025    58.91 1
        1.823759       -30.809143        14.678221   154.67 1
        1.178521       -31.062368        19.220391   172.67 1
        0.913301       -30.681489        20.161597   175.33 1
       -1.135192       -24.801100        24.819900   200.00 0
          14
       -8.653910        -4.899630        28.164808     1.00 0
       -9.011698        -2.053285        30.877270    14.33 1
       -9.525208        -2.005787        30.350482    18.67 1
      -12.546336        -2.883798        29.544478    34.64 1
      -14.328983         1.153050        32.335815    82.62 1
      -15.043065         1.886332        32.427830    87.42 1
      -15.571393         2.452638        32.616198    92.21 1
      -16.622307         3.704959        33.579548   105.24 1
      -17.133884         4.368913        34.297034   113.49 1
      -16.837826         4.417629        34.752454   121.75 1
      -17.309262         4.814199        32.871477   147.00 1
      -18.324891         4.966673        31.464561   175.00 1
      -17.756836         8.200264        33.121169   195.00 1
      -17.709500         8.311780        33.241908   200.00 0
          13
       23.358500        -9.934380        18.143208     1.00 0
       22.590443        -9.296991        18.694979     4.00 1
       18.172667        -3.614475        23.789278    40.00 1
       16.267850        -2.640841        21.844875    52.33 1
       15.405497        -3.188830        21.034201    55.67 1
       14.784709        -4.445799        21.117029    62.50 1
       13.797704        -6.457326        23.232377    80.50 1
       12.737122        -4.750420        22.789713    99.50 1
        9.440686        -5.211570        22.201436   123.41 1
        8.141078        -5.839626        21.578351   136.17 1
       11.785245        -2.724304        24.023248   160.00 1
       13.435023         1.385389        26.703523   184.33 1
       12.085400         3.749750        25.565008   200.00 0
          10
        4.493608         8.924320        -8.726692     1.00 0
        3.204214         7.339552        -8.814786     6.12 1
        2.148792         5.888446        -8.862351    12.71 1
        3.337477         5.136786        -3.736649    51.50 1
       -0.861418         1.759849        -4.686475    93.89 1
       -0.382608         4.662233        -3.537514   143.00 1
        1.052064         3.333671        -6.461510   167.00 1
        1.193721         2.032948       -10.050094   178.00 1
        1.508667         1.864893       -12.105924   186.00 1
        6.334508         1.565420       -11.074392   200.00 0
          11
       31.929908        23.467900        10.285308     1.00 0
       28.235284        23.419154         7.229539    26.00 1
       26.774460        23.814812         7.441314    31.67 1
       25.471889        23.897738         7.223228    34.33 1
       21.845353        23.335086         4.830678    49.17 1
       23.695566        24.736508         1.941248    69.50 1
       26.938517        25.469751        -0.905454    96.69 1
       26.859318        25.372461        -0.704895   118.90 1
       33.728297        22.645479        -0.133789   154.00 1
       30.631161        19.389460         2.204592   179.33 1
       31.832208        18.902100         1.639108   200.00 0
          14
       -5.268692         3.973280         5.455940     1.00 0
       -5.294820         2.405599         8.003748     8.50 1
       -6.380443         1.091987        10.141115    21.35 1
       -8.179088        -1.403875         6.619163    47.00 1
       -9.634779        -4.618798         4.958962    60.25 1
      -10.070102        -6.454390         3.403455    77.00 1
       -9.084356        -7.042330         3.063243    84.00 1
       -4.911549        -7.526761         5.092280   107.33 1
       -3.313632        -9.032210         8.239047   130.67 1
       -0.166640        -7.543128         7.936917   148.00 1
        2.130378        -6.952056         8.947285   162.00 1
        3.870866        -6.042939         7.336583   168.75 1
        4.504704        -5.588967         6.758830   172.25 1
        7.864608        -1.285870         1.970380   200.00 0
          13
       -8.806600       -34.548808        31.289308     1.00 0
       -4.743745       -37.285609        31.685335    26.00 1
       -3.934467       -36.996460        30.813955    30.00 1
       -5.005197       -35.715832        28.123518    41.33 1
       -5.239213       -35.585697        27.957368    43.67 1
       -9.263002       -34.910016        25.723849    62.00 1
      -12.539873       -38.320659        24.031969    88.78 1
      -10.045847       -40.064281        23.206224   106.88 1
       -9.628501       -38.555648        22.746864   122.38 1
      -10.000129       -37.079023        25.251493   146.50 1
      -12.544847       -36.834041        25.493496   163.00 1
      -15.200823       -38.019346        21.872346   187.67 1
      -14.552500       -37.609008        24.216508   200.00 0
          10
       21.550308        22.396200         3.784608     1.00 0
       21.292313        21.290744         3.478196     3.67 1
       22.622110        16.444834         4.675960    53.06 1
       23.529071        16.949692         2.643430    92.23 1
       24.404973        16.968647         2.585042    94.82 1
       25.618756        18.146028         6.841237   108.68 1
       25.790421        18.682029         8.211936   120.71 1
       27.553031        18.525945         5.751174   151.00 1
       27.007987        16.067383         3.052099   186.25 1
       25.947908        14.429500         2.133108   200.00 0
           7
       33.392208        32.097508        -4.035820     1.00 0
       34.017715        36.050180        -5.410498    14.00 1
       35.845753        48.351814        -6.661761    64.66 1
       34.364754        48.962984        -8.041492    83.44 1
       30.736160        50.156609        -7.640237   108.33 1
       37.093504        52.076808       -11.044284   160.85 1
       35.041808        51.628508       -13.050800   200.00 0
          10
      -32.924600        16.708700        18.503608     1.00 0
      -34.086749        14.709898        19.436545    13.00 1
      -35.362316        13.660374        19.457104    21.00 1
      -41.804712        15.498743        17.405586    80.50 1
      -43.528388        14.912960        16.630221    92.00 1
      -40.787624        15.873813        20.315838   139.89 1
      -42.812874        14.302286        18.080430   183.50 1
      -43.003182        13.483260        15.972749   191.00 1
      -41.878325        12.495733        13.981695   198.83 1
      -41.406600        12.217700        13.758508   200.00 0
          10
      -14.487392       -31.088908        19.115000     1.00 0
      -14.922652       -33.557641        18.050743     9.17 1
      -14.806918       -36.624515        17.896115    21.50 1
      -13.879264       -36.982579        19.803628    30.28 1
      -12.472260       -36.812414        18.469331    46.28 1
       -3.999658       -38.441809        12.160872   103.56 1
       -3.941066       -38.450671        12.110076   119.78 1
       -1.271668       -39.907266        12.663890   142.50 1
        2.285660       -41.712656        11.928315   153.56 1
        8.890708       -44.728408         6.600550   200.00 0
          12
       -8.262580       -33.468000        32.069700     1.00 0
       -8.062035       -32.937958        30.564256     8.22 1
